load_zone	period	AES	Airport_DSG	Battery_4	Battery_6	Battery_Conting	Battery_Reg	CIP_CT	CentralTrackingPV	FlatDistPV	H-Power	Honolulu_8	Honolulu_9	IC_Schofield	Kahe_1	Kahe_2	Kahe_3	Kahe_4	Kahe_5	Kahe_6	Kalaeloa_CC1	Kalaeloa_CC2	Kalaeloa_CC3	OnshoreWind	SlopedDistPV	Waiau_10	Waiau_6	Waiau_7	Waiau_8	Waiau_9	UnservedLoad
Oahu	2020	1537.9928399272092	0.487	35.071985793176204	0.0	0.0	0.0	2.739375	334.0011305364911	367.84979016417464	375.1848000000005	15.56412838385044	9.345981195358226	37.04548384163746	0.0	33.068195232486076	308.1933709092797	55.48361076358049	459.8504034873481	22.170675	672.5876185506187	699.9532096719541	95.74086168340583	2011.3466784916195	504.8120490801916	2.3680375	7.3719625	3.97852179977395	13.307274999999999	0.0	0.0
Oahu	2025	1457.8432852193307	1.4609999999999999	221.6537991356292	0.0	0.0	0.0	14.173417602728914	1363.5310942961532	355.15603622903495	375.1848000000005	0	0	73.37638920792664	0	0	0	0	152.80797080833162	56.36312425889252	568.218109379148	498.9573174525427	58.76572614043645	1989.5721922820555	483.25795224465213	0.0	0	0	0	3.5157212539631253	0.0
Oahu	2030	1339.831843617124	0.487	182.67545963132142	48.42510854619773	0.0	0.0	0.0	1547.9597565014026	355.410906008424	375.1848000000005	0	0	38.93202803028263	0	0	0	0	145.9235749024489	0.0	462.4030077811355	552.1207206967349	47.16745336475703	1999.5819195038632	491.89555661826375	3.53505187361635	0	0	0	0.0	0.0
Oahu	2035	1335.4730813894466	0.974	114.8979680500281	454.8796008254581	33.32689500575187	0.0	0.0	2325.81838637634	357.11132270903965	375.1848000000005	0	0	10.6015553525	0	0	0	0	83.89642006464972	0.0	342.8789029087148	555.5160585325265	31.387235278022118	1825.9623532616083	500.0644088003097	0.718325	0	0	0	1.0774875	0.0
Oahu	2040	1279.5843468545572	0.0	0.0	762.4923116656993	86.64992701495487	0.0	0.0	3479.716489064052	249.86210574871987	375.1848000000005	0	0	42.665106537864276	0	0	0	0	0.0	0.0	470.12987666345236	359.8103271188979	34.536214500448736	1935.852976836161	0.0	0.0	0	0	0	0.0	0.0
Oahu	2045	338.2184200942494	0.0	0.0	2015.1270220536196	0.0	0.0	0.0	2812.170474450169	2456.97433023784	375.1848000000005	0	0	0.9910450000000001	0	0	0	0	0	0	0.0	0.0	0.0	1925.4815554373004	869.0039856331232	0.0	0	0	0	0.0	0.0
