load_zone,period,AES,Airport_DSG,Battery_Bulk,Battery_Conting,Battery_Reg,CC_152,CIP_CT,CentralTrackingPV,FlatDistPV,H-Power,Hawaii_Cogen,IC_Barge,IC_MCBH,IC_Schofield,Kahe_1,Kahe_2,Kahe_3,Kahe_4,Kahe_5,Kahe_6,Kalaeloa_CC1,Kalaeloa_CC2,Kalaeloa_CC3,OffshoreWind,OnshoreWind,SlopedDistPV,Tesoro_Hawaii,Waiau_10,Waiau_3,Waiau_4,Waiau_5,Waiau_6,Waiau_7,Waiau_8,Waiau_9
Oahu,2020,1407.0072742093716,0.0,0.7392000833267109,0.0,0.0,1039.2660342502159,12.253033125848255,440.2448587860396,646.2104508818409,374.92800000000045,92.74500000000002,0.0,0.0,8.607935881373853,0.0,0.0,73.63681054232924,0.0,361.3357703866054,0.0,741.7325268668272,484.6119598215185,67.6626674519866,0.0,1403.8664483847008,510.9470248880471,153.4789999999999,1.9530261348005526,0.0,0.0,36.559415583460094,15.450168667883183,0.0,64.8116332537365,0.0
Oahu,2025,0,0.0,72.35032633369137,0.0,0.0,1123.7140094709675,5.716485540713235,1091.8153258624554,644.9325840033687,374.92800000000045,92.74500000000002,0.0,0.0,3.9019198223929705,0.0,128.69041858342433,265.77331660662026,51.68309422440747,448.651671826148,0.0,765.0587541998929,632.8993806887626,150.154156256696,0.0,1787.883390114772,508.2715777792259,153.4789999999999,6.636116767959768,0,0,31.667854092940182,21.00305852770682,0.0,0.0,0.5272668500687757
Oahu,2030,0,0.9719944979367264,863.2094907325377,0.0,0.0,819.2886474974105,0.0,2988.472911622798,586.2780107996846,374.92800000000045,92.74500000000002,0.0,0.0,6.169846303955984,0,0,121.61672429710076,9.483986010771735,82.44629049240164,0.0,564.6019347179259,493.0830743153026,77.73573818660894,0.0,1807.787539395735,466.5671125699965,153.4789999999999,3.729325997248969,0,0,0,0,0.0,8.535341575539832,3.0628872077028904
Oahu,2035,0,0.7872352132049518,973.9900397202921,0.0,0.0,794.0985306593387,0.0,3358.553682900333,582.520635237625,374.92800000000045,92.74500000000002,0.0,0.0,3.3868284426519946,0,0,171.39259899496304,5.492572214580483,21.037254470426415,18.50233232230558,491.20103438789624,556.8383768913346,69.136121045392,0.0,1805.9924893841776,463.16445632924336,153.4789999999999,0.5272668500687757,0,0,0,0,0,0,0.7938624484181567
Oahu,2040,0,0.546244841815681,1330.5145156300885,0.0,0.0,625.0633034905625,0.0,4244.192456464731,553.9460150564604,374.92800000000045,92.74500000000002,0.0,0.0,5.345035668271396,0,0,0,0,66.15677744075703,21.052918844566708,672.1826946354888,337.175653370014,57.06211018072429,0.0,1805.8263764184032,447.7362640429764,153.4789999999999,3.290906153472209,0,0,0,0,0,0,3.4720687757909254
Oahu,2045,0,0.6506740027510316,2417.1204948416776,0.0,0.0,396.5014912355791,0.0,5780.472619111295,1745.6861536482795,374.92800000000045,0,0.0,0.0,5.331829606921596,0,0,0,0,16.809591876221475,13.064905128770041,36.69078404401651,41.20935350756535,6.578597499161132,0.0,1618.4131551319133,152.6946003550697,0,0.0,0,0,0,0,0,0,0.0
