scenario,max_demand_response_share,total_cost,cost_per_kwh,cost_per_kwh_2020,cost_per_kwh_2025,cost_per_kwh_2030,cost_per_kwh_2035,cost_per_kwh_2040,cost_per_kwh_2045,renewable_share_all_years,renewable_share_2020,renewable_share_2025,renewable_share_2030,renewable_share_2035,renewable_share_2040,renewable_share_2045,biofuel_share_all_years,biofuel_share_2020,biofuel_share_2025,biofuel_share_2030,biofuel_share_2035,biofuel_share_2040,biofuel_share_2045
dr_bulk_long,0.1,16372430428.125433,0.12232593902083214,0.12376213192226049,0.12269601506016663,0.12626990180922193,0.12769597984068998,0.11573382003139898,0.11455612788566118,0.7054937132426685,0.4810762525036576,0.615490434526466,0.6501007212478753,0.6957786710231816,0.7379665658165906,1.0000000000000007,0.00719331502582571,0.0,0.0,0.0,0.0,0.0,0.038628836523401704
