scenario,max_demand_response_share,total_cost,cost_per_kwh,cost_per_kwh_2020,cost_per_kwh_2025,cost_per_kwh_2030,cost_per_kwh_2035,cost_per_kwh_2040,cost_per_kwh_2045,renewable_share_all_years,renewable_share_2020,renewable_share_2025,renewable_share_2030,renewable_share_2035,renewable_share_2040,renewable_share_2045,biofuel_share_all_years,biofuel_share_2020,biofuel_share_2025,biofuel_share_2030,biofuel_share_2035,biofuel_share_2040,biofuel_share_2045
dr_bulk,0.1,18521344173.27012,0.12290377064471276,0.12532345784762727,0.12998505893715417,0.12455645627735272,0.12323378332840842,0.12087504873573994,0.1077625690265488,0.7141445682872943,0.4253578594838689,0.5316960785506661,0.7187411990295703,0.7346633639245862,0.7847651897774445,0.9999999999999963,0.009702471214926569,0.0,0.0,0.0001122268057701022,8.781621138513417e-05,5.771695380243721e-05,0.0507248617259315
