balancing_area	period	timepoint_label	Biodiesel	Coal	Diesel	LNG	LSFO	Pellet-Biomass	MSW	SUN	WND	Battery	TotalGenSpinningReservesUp	HawaiiVarGenUpSpinningReserveRequirement	MaximumContingencyUpRequirement	marginal_cost_contingency	marginal_cost_regulation	peak_day
system_wide_balancing_area	2020	2020-02-23-00:00	0	0.0	0	0	109.5	0	0.0	0.0	0.0	326.9475984744	436.4475984744	131.52582385148332	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-02-23-02:00	0	0.0	0	0	109.5	0	0.0	0.0	0.0	326.9475984744	436.4475984744	133.51033585818683	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-02-23-04:00	0	0.0	0	0	109.5	0	0.0	0.0	0.0	326.9475984744	436.4475984744	93.64321294916552	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-02-23-06:00	0	0.0	0	0	89.7321988891	0	0.0	0.0	0.0	326.9475984744	416.67979736350003	21.36288892611073	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-02-23-08:00	0	0.0	0	0	97.0	0	0.0	0.0	0.0	326.9475984744	423.94759847439997	136.0296566747885	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-02-23-10:00	0	0.0	0	0	109.5	0	0.0	0.0	0.0	326.9475984744	436.44759847439997	144.06726348754398	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-02-23-12:00	0	0.0	0	0	97.0	0	0.0	0.0	0.0	333.5507017659	430.5507017659	149.5240737452186	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-02-23-14:00	0	0.0	0	0	106.0660769655	0	0.0	0.0	0.0	358.86181754006	464.92789450556	128.4472246950027	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-02-23-16:00	0	0.0	0	0	44.1154150719	0	0.0	0.0	0.0	326.9475984744	371.0630135463	119.83309815562657	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-02-23-18:00	0	0.0	11.0	0	31.68258565618	0	0.0	0.0	0.0	295.033379409	337.71596506518006	9.50748767468708	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-02-23-20:00	0	0.0	0	0	86.2	0	0.0	0.0	0.0	324.9665738658	411.1665738658	52.053053421709535	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-02-23-22:00	0	0.0	0	0	30.202418061899998	0	0.0	0.0	0.0	326.9475984744	357.15001653630003	61.392599714389135	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-03-23-00:00	0	83.5	0	0	15.000000000000002	0	0.0	0.0	0.0	326.9475984744	425.4475984744	135.05913136887193	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-03-23-02:00	0	81.3707413575	0	0	15.000000000000002	0	0.0	0.0	0.0	326.9475984744	423.3183398319	135.05913136887193	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-03-23-04:00	0	83.5	0	0	15.000000000000002	0	0.0	0.0	0.0	326.9475984744	425.4475984744	133.32052271956647	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-03-23-06:00	0	83.5	0	0	15.000000000000002	0	0.0	0.0	0.0	326.9475984744	425.4475984744	135.05913136887193	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-03-23-08:00	0	83.5	0	0	15.000000000000002	0	0.0	0.0	0.0	358.8618175399	485.3618175399	247.2967768451396	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-03-23-10:00	0	64.85456406020002	0	0	15.000000000000002	0	0.0	0.0	0.0	326.9475984744	434.80216253460003	254.80216253473347	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-03-23-12:00	0	64.85456406020002	0	0	15.000000000000002	0	0.0	0.0	0.0	326.9475984744	434.80216253460003	254.80216253473347	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-03-23-14:00	0	56.150686133299985	0	0	15.000000000000002	0	0.0	0.0	0.0	335.65147640140003	434.8021625347	254.80216253473347	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-03-23-16:00	0	54.00000000000001	0	0	15.000000000000002	0	0.0	0.0	0.0	358.8618175399	455.8618175399	249.6643737289841	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-03-23-18:00	0.0	0.0	0.0	0	32.4401136	0	0.0	0.0	0.0	296.66073704986	357.10085064986004	146.2547963292919	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-03-23-20:00	0	0.0	0	0	32.3161318269	0	0.0	0.0	0.0	295.033379409	355.3495112359	134.3675509836583	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-03-23-22:00	0	0.0	0	0	31.9378083035	0	0.0	0.0	0.0	325.3202408336	357.2580491371	134.48176239448196	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-04-23-00:00	0	0.0	0	0	110.1	0	0.0	0.0	0.0	326.9475984744	437.04759847440005	86.70164914872338	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-04-23-02:00	0	0.0	0	0	90.19999999999999	0	0.0	0.0	0.0	326.9475984744	417.1475984744	47.824775727854025	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-04-23-04:00	0	0.0	0	0	90.19999999999999	0	0.0	0.0	0.0	326.9475984744	417.14759847439996	39.69066701608712	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-04-23-06:00	0	0.0	0	0	90.19999999999999	0	0.0	0.0	0.0	326.9475984744	417.1475984744	118.79068254869019	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-04-23-08:00	0	0.0	0	0	90.19999999999999	0	0.0	0.0	0.0	358.8618175399	449.0618175399	146.21356450624748	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-04-23-10:00	0	0.0	0	0	90.19999999999999	0	0.0	0.0	0.0	342.7693887145	432.96938871450004	139.33575142973405	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-04-23-12:00	0	0.0	0	0	90.19999999999999	0	0.0	0.0	0.0	326.9475984744	417.1475984744	144.8713379346174	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-04-23-14:00	0	0.0	0	0	106.451186613	0	0.0	0.0	0.0	326.9475984744	433.39878508740003	136.74565918084735	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-04-23-16:00	0	0.0	0	0	63.0346305768	0	0.0	0.0	0.0	326.9475984744	389.98222905119997	121.20166978853769	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-04-23-18:00	0	0.0	0	0	60.517532358400004	0	0.0	0.0	0.0	295.03337940909995	355.55091176749994	26.33624324053276	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-04-23-20:00	0	0.0	0	0	70.3	0	0.0	0.0	0.0	316.8541293511	387.15412935110004	0.06985738676741701	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-04-23-22:00	0	0.0	0	0	77.08529392219998	0	0.0	0.0	0.0	326.9475984744	404.03289239659995	3.9983010325591533	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-05-23-00:00	0	0.0	0	0	12.2	0	0.0	0.0	0.0	326.9475984744	339.1475984744	36.25982826434722	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-05-23-02:00	0	0.0	0	0	12.2	0	0.0	0.0	0.0	326.9475984744	339.1475984744	10.086222717828399	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-05-23-04:00	0	0.0	0	0	12.2	0	0.0	0.0	0.0	326.9475984744	339.1475984744	4.836863732811448	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-05-23-06:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	324.5815302815	324.5815302815	60.98361967172879	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-05-23-08:00	0	0.0	0	0	11.7799755834	0	0.0	0.0	0.0	326.9475984744	338.7275740578	117.16216491503606	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-05-23-10:00	0	0.0	0	0	12.2	0	0.0	0.0	0.0	326.9475984744	339.1475984744	121.19479457420042	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-05-23-12:00	0	0.0	0	0	12.2	0	0.0	0.0	0.0	326.947598474475	339.147598474475	127.76024457432419	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-05-23-14:00	0	0.0	0	0	12.2	0	0.0	0.0	0.0	326.9475984744	339.1475984744	140.17359381617277	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-05-23-16:00	0	0.0	0	0	43.3	0	0.0	0.0	0.0	326.9475984744	370.2475984744	143.79978541826213	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-05-23-18:00	0	0.0	0	0	8.79890327158	0	0.0	0.0	0.0	326.9475984744	335.74650174598	86.92302435939328	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-05-23-20:00	0	0.0	0	0	2.7849400045799997	0	0.0	0.0	0.0	326.9475984744	329.73253847898	101.8023506521268	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-05-23-22:00	0	0.0	0	0	12.2	0	0.0	0.0	0.0	329.6363123301	341.8363123301	108.53092073456885	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-06-23-00:00	0	0.0	0	0	49.8	0	0.0	0.0	0.0	326.9475984744	376.7475984744	122.71636299090414	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-06-23-02:00	0	0.0	0	0	49.8	0	0.0	0.0	0.0	358.35792412480004	408.15792412480005	133.77123669142807	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-06-23-04:00	0	0.0	0	0	49.8	0	0.0	0.0	0.0	326.9475984744	376.7475984744	135.05913136887193	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-06-23-06:00	0	0.0	0	0	49.8	0	0.0	0.0	0.0	326.9475984744	376.7475984744	175.57434006624058	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-06-23-08:00	0	0.0	0	0	129.39999999999998	0	0.0	0.0	0.0	326.9475984744	484.3475984744	250.51342999570244	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-06-23-10:00	0	0.0	0	0	129.39999999999998	0	0.0	0.0	0.0	326.9475984744	484.3475984744	246.91489256960426	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-06-23-12:00	0	0.0	0	0	129.39999999999998	0	0.0	0.0	0.0	326.9475984744	484.3475984744	254.73424196353537	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-06-23-14:00	0	0.0	0	0	122.88486173000001	0	0.0	0.0	0.0	326.9475984744	477.8324602044	253.42755045025277	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-06-23-16:00	0	0.0	0	0	109.5	0	0.0	0.0	0.0	326.9475984744	464.44759847439997	253.91686816404976	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-06-23-18:00	0	0.0	23.554601404722455	0	144.93669448447753	0	0.0	0.0	0.0	326.9475984744	495.4388943636	189.55197818050988	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-06-23-20:00	0	0.0	0	0	87.528144743	0	0.0	0.0	0.0	326.9475984744	414.4757432174	132.52201299791128	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-06-23-22:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	299.306511902119	299.30651190211904	115.9830957834198	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-07-23-00:00	0	0.0	0	0	11.4	0	0.0	0.0	0.0	326.9475984744	338.3475984744	135.05913136887193	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-07-23-02:00	0	0.0	0	0	11.4	0	0.0	0.0	0.0	326.9475984744	338.3475984744	135.05913136887193	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-07-23-04:00	0	0.0	0	0	11.4	0	0.0	0.0	0.0	326.9475984744	338.3475984744	135.05913136887193	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-07-23-06:00	0	0.0	0	0	91.0	0	0.0	0.0	0.0	326.9475984745	417.94759847449996	169.93666875043627	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-07-23-08:00	0	0.0	0	0	91.0	0	0.0	0.0	0.0	326.9475984744	445.94759847439997	242.95289794435323	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-07-23-10:00	0	0.0	0	0	85.3	0	0.0	0.0	0.0	358.8618175399	472.16181753989997	254.80216253473347	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-07-23-12:00	0	0.0	0	0	86.84165132387	0	0.0	0.0	0.0	335.65147640140003	450.49312772527	254.80216253473347	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-07-23-14:00	0	0.0	0	0	85.3	0	0.0	0.0	0.0	358.8618175399	472.16181753989997	254.80216253473347	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-07-23-16:00	0	0.0	68.0	0	79.6	0	0.0	0.0	0.0	326.9475984744	502.5475984744	253.5710412721432	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-07-23-18:00	0	0.0	0	0	64.1749100642	0	0.0	0.0	0.0	295.033379409	387.2082894732	171.51393428119033	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-07-23-20:00	0	0.0	0	0	79.01292304520001	0	0.0	0.0	0.0	295.033379409	374.04630245420003	135.05913136887193	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-07-23-22:00	0	0.0	0	0	11.4	0	0.0	0.0	0.0	326.9475984744	338.3475984744	135.05913136887193	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-08-23-00:00	0	0.0	0	0	97.0	0	0.0	0.0	0.0	326.9475984744	423.9475984744	112.22324455790509	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-08-23-02:00	0	0.0	0	0	109.5	0	0.0	0.0	0.0	326.9475984744	436.4475984744	96.03368033448845	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-08-23-04:00	0	0.0	0	0	109.5	0	0.0	0.0	0.0	326.9475984744	436.44759847439997	109.63292415421857	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-08-23-06:00	0	0.0	0	0	109.5	0	0.0	0.0	0.0	326.9475984744	436.4475984744	151.6756181023363	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-08-23-08:00	0	0.0	0	0	108.18456380079999	0	0.0	0.0	0.0	326.9475984744	463.1321622752	248.35810980138388	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-08-23-10:00	0	0.0	0	0	109.5	0	0.0	0.0	0.0	326.9475984744	464.44759847439997	254.3559557000479	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-08-23-12:00	0	0.0	0	0	97.0	0	0.0	0.0	0.0	326.9475984744	451.94759847439997	251.062741158396	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-08-23-14:00	0	0.0	0	0	97.0	0	0.0	0.0	0.0	326.9475984744	451.94759847439997	250.71301783095663	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-08-23-16:00	0	0.0	0	0	109.5	0	0.0	0.0	0.0	326.9475984744	464.44759847439997	246.49324468078987	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-08-23-18:00	0	0.0	0	0	64.8119391978	0	0.0	0.0	0.0	326.9475984744	391.7595376722	164.3720859758587	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-08-23-20:00	0	0.0	0	0	57.5070324383	0	0.0	0.0	0.0	326.9475984744	384.4546309127	135.01694619387195	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-08-23-22:00	0	0.0	0	0	89.72641605139998	0	0.0	0.0	0.0	326.9475984744	416.6740145258	119.69461142540814	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-09-23-00:00	0	0.0	0	0	140.79999999999995	0	0.0	0.0	0.0	326.9475984744	467.7475984744	126.43650606504639	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-09-23-02:00	0	0.0	0	0	140.79999999999995	0	0.0	0.0	0.0	326.9475984744	467.7475984744	134.98611084387193	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-09-23-04:00	0	0.0	0	0	140.79999999999995	0	0.0	0.0	0.0	329.5491898631	470.3491898631	135.05913136887193	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-09-23-06:00	0	0.0	0	0	129.39999999999998	0	0.0	0.0	0.0	324.6581980524	454.05819805240003	137.0555401933318	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-09-23-08:00	0	0.0	0	0	140.79999999999995	0	0.0	0.0	0.0	326.9475984744	495.7475984744	248.7032590105353	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-09-23-10:00	0	0.0	0	0	140.79999999999995	0	0.0	0.0	0.0	326.9475984744	495.7475984744	254.7102043955197	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-09-23-12:00	0	0.0	0	0	140.79999999999995	0	0.0	0.0	0.0	358.8618175399	527.66181753994	254.07851125339167	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-09-23-14:00	0	0.0	0	0	140.79999999999995	0	0.0	0.0	0.0	358.8618175399	527.6618175399	254.80216253473347	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-09-23-16:00	0	0.0	0	0	140.79999999999995	0	0.0	0.0	0.0	335.65147640140003	504.4514764014	241.56251054869426	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-09-23-18:00	0	0.0	0	0	70.063296444	0	0.0	0.0	0.0	295.033379409	365.096675853	135.05913136887193	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-09-23-20:00	0	0.0	0	0	145.89433709210002	0	0.0	0.0	0.0	295.033379409	440.9277165011	134.50561584387194	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-09-23-22:00	0	0.0	0	0	140.79999999999995	0	0.0	0.0	0.0	326.9475984744	467.7475984744	132.75371460077062	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-10-23-00:00	0	0.0	0	0	49.8	0	0.0	0.0	0.0	326.9475984744	376.7475984744	134.12919127008036	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-10-23-02:00	0	0.0	0	0	49.8	0	0.0	0.0	0.0	326.9475984744	376.7475984744	134.8750232341126	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-10-23-04:00	0	0.0	0	0	49.8	0	0.0	0.0	0.0	326.9475984744	376.7475984744	131.45521084516704	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-10-23-06:00	0	0.0	0	0	45.60961715879999	0	0.0	0.0	0.0	326.9475984744	372.55721563320003	135.05913136887193	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-10-23-08:00	0	0.0	0	0	129.39999999999998	0	0.0	0.0	0.0	349.8580465499	507.2580465499	249.0809880355091	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-10-23-10:00	0	0.0	0	0	129.39999999999998	0	0.0	0.0	0.0	326.9475984744	484.3475984744	254.331879312016	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-10-23-12:00	0	0.0	0	0	129.39999999999998	0	0.0	0.0	0.0	326.9475984744	484.3475984744	254.7962771973413	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-10-23-14:00	0	0.0	0	0	129.39999999999998	0	0.0	0.0	0.0	358.8618175399	516.2618175399	254.80216253473347	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-10-23-16:00	0	0.0	0	0	126.2148992507	0	0.0	0.0	0.0	326.9475984744	453.16249772509997	237.89852460772423	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-10-23-18:00	0	0.0	23.554601404722455	0	76.16838214455754	0	0.0	0.0	0.0	300.97655944121	400.69954299049004	134.7751009667038	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-10-23-20:00	0	0.0	0	0	72.7	0	0.0	0.0	0.0	304.67293042366003	377.37293042366	135.05913136887193	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-10-23-22:00	0	0.0	0	0	39.5994950546	0	0.0	0.0	0.0	326.9475984744	366.547093529	135.05913136887193	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-11-23-00:00	0	0.0	0	0	33.970660048	0	0.0	0.0	0.0	295.033379409	329.00403945700003	57.273604585078076	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-11-23-02:00	0	0.0	0	0	61.3	0	0.0	0.0	0.0	326.9475984744	388.2475984744	131.93481315027267	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-11-23-04:00	0	0.0	0	0	61.3	0	0.0	0.0	0.0	326.9475984744	388.2475984744	128.45045302317988	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-11-23-06:00	0	0.0	0	0	56.11307195366	0	0.0	0.0	0.0	326.9475984744	383.06067042806	132.00190833898503	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-11-23-08:00	0	0.0	0	0	61.3	0	0.0	0.0	0.0	358.8618175399	448.1618175399	245.31142108970172	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-11-23-10:00	0	0.0	0	0	90.92198815813	0	0.0	0.0	0.0	333.3861965901	452.30818474823	254.80216253473347	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-11-23-12:00	0	0.0	0	0	72.11337119999999	0	0.0	0.0	0.0	358.8618175399	458.97518873990003	254.80216253473347	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-11-23-14:00	0	0.0	0	0	92.4	0	0.0	0.0	0.0	326.9475984744	447.3475984744	254.80216253473347	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-11-23-16:00	0	0.0	0	0	80.9	0	0.0	0.0	0.0	314.716635771	423.616635771	203.39469526098645	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-11-23-18:00	0	0.0	0	0	33.31745390537	0	0.0	0.0	0.0	295.033379409	356.35083331437	135.05913136887193	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-11-23-20:00	0	0.0	0	0	49.8	0	0.0	0.0	0.0	313.0874946342	362.88749463420004	135.05913136887193	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-11-23-22:00	0	0.0	0	0	61.3	0	0.0	0.0	0.0	358.8618175399	420.16181753989997	135.05913136887193	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-12-23-00:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	326.9475984744	326.9475984744	127.82035056387194	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-12-23-02:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	344.624969623	344.62496962299997	135.05913136887193	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-12-23-04:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	326.9475984745	326.9475984745	130.95220656387193	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-12-23-06:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	311.3915118638	311.3915118638	131.39151186387195	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-12-23-08:00	0	0.0	0	0	81.0954808002	0	0.0	0.0	0.0	326.9475984744	408.0430792746	190.33819418700241	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-12-23-10:00	0	0.0	0	0	79.6	0	0.0	0.0	0.0	327.2021625347	434.80216253469996	254.80216253473347	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-12-23-12:00	0	0.0	0	0	79.6	0	0.0	0.0	0.0	327.2021625347	434.80216253469996	254.80216253473347	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-12-23-14:00	0	0.0	0	0	79.6	0	0.0	0.0	0.0	357.1003185958	464.7003185958	254.80216253473347	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-12-23-16:00	0	0.0	0	0	79.6	0	0.0	0.0	0.0	326.9475984744	434.5475984744	231.21848803605693	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-12-23-18:00	0	0.0	23.554601404722455	0	109.00157856167755	0	0.0	0.0	0.0	299.96517202165	432.52135198805	135.05913136887193	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-12-23-20:00	0	0.0	0	0	87.14867768748	0	0.0	0.0	0.0	326.9475984744	414.09627616188004	135.05913136887193	180.0	0.0	0.0	typical
system_wide_balancing_area	2020	2020-12-23-22:00	0	0.0	0	0	0.0	0	0.0	0.0	0.0	326.9475984745	326.94759847449996	135.05913136887193	180.0	0.0	0.0	typical
system_wide_balancing_area	2025	2025-01-23-00:00	0	65.398205203	0	0	15.000000000000002	0	0.0	0.0	0.0	441.46172926800006	521.859934471	135.05913136887193	180.0	0.0	0.0	typical
system_wide_balancing_area	2025	2025-01-23-02:00	0	83.5	0	0	15.000000000000002	0	0.0	0.0	0.0	423.67252125	522.17252125	135.05913136887193	180.0	0.0	0.0	typical
system_wide_balancing_area	2025	2025-01-23-04:00	0	83.49999999996001	0	0	15.000000000000002	0	0.0	0.0	0.0	423.67252125	522.17252124996	135.05913136887193	180.0	0.0	0.0	typical
