scenario	max_demand_response_share	total_cost	cost_per_kwh	cost_per_kwh_2020	cost_per_kwh_2025	cost_per_kwh_2030	cost_per_kwh_2035	cost_per_kwh_2040	cost_per_kwh_2045	renewable_share_all_years	renewable_share_2020	renewable_share_2025	renewable_share_2030	renewable_share_2035	renewable_share_2040	renewable_share_2045	biofuel_share_all_years	biofuel_share_2020	biofuel_share_2025	biofuel_share_2030	biofuel_share_2035	biofuel_share_2040	biofuel_share_2045
dr_bulk_long	0.1	16379366552.576054	0.12237776198875298	0.12475633255796387	0.12291076222188073	0.1263685685942552	0.12721117486170375	0.11458577302349024	0.11450958360000571	0.7029308811792693	0.47463463483979706	0.6128004879483794	0.6480641203508464	0.6950270512317127	0.7342123608083093	0.9999999999999992	0.00719653767701561	0.0	0.0	0.0	0.0	0.0	0.03864302962592178
