ShiftDemand_index_1,ShiftDemand_index_2,ShiftDemand
Oahu,2045022322,-80.1712125728
Oahu,2045032300,-68.3823901661
Oahu,2045032302,-64.3563380118
Oahu,2045032304,-65.1630987074
Oahu,2045032306,-70.86320906
Oahu,2045032308,-82.3500220197
Oahu,2045032310,-85.9304589944
Oahu,2045032312,610.979751989
Oahu,2045032314,168.622509103
Oahu,2045032316,-87.1603070479
Oahu,2045032318,-90.4521103355
Oahu,2045032320,-87.8107823234
Oahu,2045032322,-77.1335444257
Oahu,2045042300,-66.7963249604
Oahu,2045042302,-63.707272068
Oahu,2045042304,-67.8860863135
Oahu,2045042306,-83.8818795202
Oahu,2045042308,385.780084574
Oahu,2045042310,-96.7083652755
Oahu,2045042312,459.359743261
Oahu,2045042314,-98.4521209363
Oahu,2045042316,-97.6573266689
Oahu,2045042318,-97.7425138886
Oahu,2045042320,-93.7840366059
Oahu,2045042322,-78.5239015974
Oahu,2045052300,-71.2384307049
Oahu,2045052302,-67.9557794792
Oahu,2045052304,-72.8498380987
Oahu,2045052306,-88.6323281104
Oahu,2045052308,780.098492838
Oahu,2045052310,-101.087811622
Oahu,2045052312,-101.806579325
Oahu,2045052314,91.8389802315
Oahu,2045052316,-97.8361399108
Oahu,2045052318,-96.0797088592
Oahu,2045052320,-92.9195577663
Oahu,2045052322,-81.5312991926
Oahu,2045062300,-70.0015402901
Oahu,2045062302,-66.6914328789
Oahu,2045062304,-71.0399083045
Oahu,2045062306,-85.4799111542
Oahu,2045062308,72.6985127989
Oahu,2045062310,800.716601472
Oahu,2045062312,-101.478523024
Oahu,2045062314,-101.603128561
Oahu,2045062316,-99.9100572763
Oahu,2045062318,-97.9156898041
