generation_project,timepoint,load_zone,ChargeMW,DischargeMW,StateOfCharge
Oahu_Battery_Bulk,2020-02-12 22:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-05-02 00:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-05-02 02:00,Oahu,0.736236,0,1.32522
Oahu_Battery_Bulk,2020-05-02 04:00,Oahu,0,0,1.32522
Oahu_Battery_Bulk,2020-05-02 06:00,Oahu,0,0.662612,0
Oahu_Battery_Bulk,2020-05-02 08:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-05-02 10:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-05-02 12:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-05-02 14:00,Oahu,0.736236,0,1.32522
Oahu_Battery_Bulk,2020-05-02 16:00,Oahu,0,0,1.32522
Oahu_Battery_Bulk,2020-05-02 18:00,Oahu,0,0,1.32522
Oahu_Battery_Bulk,2020-05-02 20:00,Oahu,0,0.662612,0
Oahu_Battery_Bulk,2020-05-02 22:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-09-22 00:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-09-22 02:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-09-22 04:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-09-22 06:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-09-22 08:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-09-22 10:00,Oahu,0.736236,0,1.32522
Oahu_Battery_Bulk,2020-09-22 12:00,Oahu,0,0,1.32522
Oahu_Battery_Bulk,2020-09-22 14:00,Oahu,0,0,1.32522
Oahu_Battery_Bulk,2020-09-22 16:00,Oahu,0,0,1.32522
Oahu_Battery_Bulk,2020-09-22 18:00,Oahu,0,0.662612,0
Oahu_Battery_Bulk,2020-09-22 20:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-09-22 22:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-10-27 00:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-10-27 02:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-10-27 04:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-10-27 06:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-10-27 08:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-10-27 10:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-10-27 12:00,Oahu,0.236212,0,0.425181
Oahu_Battery_Bulk,2020-10-27 14:00,Oahu,0.500024,0,1.32522
Oahu_Battery_Bulk,2020-10-27 16:00,Oahu,0,0,1.32522
Oahu_Battery_Bulk,2020-10-27 18:00,Oahu,0,0.662612,0
Oahu_Battery_Bulk,2020-10-27 20:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-10-27 22:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-12-15 00:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-12-15 02:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-12-15 04:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-12-15 06:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-12-15 08:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-12-15 10:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-12-15 12:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-12-15 14:00,Oahu,0.736236,0,1.32522
Oahu_Battery_Bulk,2020-12-15 16:00,Oahu,0,0,1.32522
Oahu_Battery_Bulk,2020-12-15 18:00,Oahu,0,0,1.32522
Oahu_Battery_Bulk,2020-12-15 20:00,Oahu,0,0.662612,0
Oahu_Battery_Bulk,2020-12-15 22:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-02-20 00:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-02-20 02:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-02-20 04:00,Oahu,0.736236,0,1.32522
Oahu_Battery_Bulk,2020-02-20 06:00,Oahu,0,0.662612,0
Oahu_Battery_Bulk,2020-02-20 08:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-02-20 10:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-02-20 12:00,Oahu,0.736236,0,1.32522
Oahu_Battery_Bulk,2020-02-20 14:00,Oahu,0,0,1.32522
Oahu_Battery_Bulk,2020-02-20 16:00,Oahu,0,0,1.32522
Oahu_Battery_Bulk,2020-02-20 18:00,Oahu,0,0.662612,0
Oahu_Battery_Bulk,2020-02-20 20:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-02-20 22:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-04-10 00:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-04-10 02:00,Oahu,0.736236,0,1.32522
Oahu_Battery_Bulk,2020-04-10 04:00,Oahu,0,0,1.32522
Oahu_Battery_Bulk,2020-04-10 06:00,Oahu,0,0.662612,0
Oahu_Battery_Bulk,2020-04-10 08:00,Oahu,0.736236,0,1.32522
Oahu_Battery_Bulk,2020-04-10 10:00,Oahu,0,0,1.32522
Oahu_Battery_Bulk,2020-04-10 12:00,Oahu,0,0,1.32522
Oahu_Battery_Bulk,2020-04-10 14:00,Oahu,0,0,1.32522
Oahu_Battery_Bulk,2020-04-10 16:00,Oahu,0,0,1.32522
Oahu_Battery_Bulk,2020-04-10 18:00,Oahu,0,0,1.32522
Oahu_Battery_Bulk,2020-04-10 20:00,Oahu,0,0.662612,0
Oahu_Battery_Bulk,2020-04-10 22:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-06-17 00:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-06-17 02:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-06-17 04:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-06-17 06:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-06-17 08:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-06-17 10:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-06-17 12:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-06-17 14:00,Oahu,0.736236,0,1.32522
Oahu_Battery_Bulk,2020-06-17 16:00,Oahu,0,0,1.32522
Oahu_Battery_Bulk,2020-06-17 18:00,Oahu,0,0,1.32522
Oahu_Battery_Bulk,2020-06-17 20:00,Oahu,0,0.662612,0
Oahu_Battery_Bulk,2020-06-17 22:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-08-18 00:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-08-18 02:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-08-18 04:00,Oahu,0.736236,0,1.32522
Oahu_Battery_Bulk,2020-08-18 06:00,Oahu,0,0.662612,0
Oahu_Battery_Bulk,2020-08-18 08:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-08-18 10:00,Oahu,0.736236,0,1.32522
Oahu_Battery_Bulk,2020-08-18 12:00,Oahu,0,0,1.32522
Oahu_Battery_Bulk,2020-08-18 14:00,Oahu,0,0,1.32522
Oahu_Battery_Bulk,2020-08-18 16:00,Oahu,0,0,1.32522
Oahu_Battery_Bulk,2020-08-18 18:00,Oahu,0,0,1.32522
Oahu_Battery_Bulk,2020-08-18 20:00,Oahu,0,0.662612,0
Oahu_Battery_Bulk,2020-08-18 22:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-09-10 00:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-09-10 02:00,Oahu,0.736236,0,1.32522
Oahu_Battery_Bulk,2020-09-10 04:00,Oahu,0,0,1.32522
Oahu_Battery_Bulk,2020-09-10 06:00,Oahu,0,0.662612,0
Oahu_Battery_Bulk,2020-09-10 08:00,Oahu,0.736236,0,1.32522
Oahu_Battery_Bulk,2020-09-10 10:00,Oahu,0,0.662612,0
Oahu_Battery_Bulk,2020-09-10 12:00,Oahu,0.736236,0,1.32522
Oahu_Battery_Bulk,2020-09-10 14:00,Oahu,0,0,1.32522
Oahu_Battery_Bulk,2020-09-10 16:00,Oahu,0,0,1.32522
Oahu_Battery_Bulk,2020-09-10 18:00,Oahu,0,0.662612,0
Oahu_Battery_Bulk,2020-09-10 20:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-09-10 22:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-11-22 00:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-11-22 02:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-11-22 04:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-11-22 06:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-11-22 08:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-11-22 10:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-11-22 12:00,Oahu,0.736236,0,1.32522
Oahu_Battery_Bulk,2020-11-22 14:00,Oahu,0,0,1.32522
Oahu_Battery_Bulk,2020-11-22 16:00,Oahu,0,0,1.32522
Oahu_Battery_Bulk,2020-11-22 18:00,Oahu,0,0.662612,0
Oahu_Battery_Bulk,2020-11-22 20:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-11-22 22:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-01-12 00:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-01-12 02:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-01-12 04:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-01-12 06:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-01-12 08:00,Oahu,22.1589,0,39.886
Oahu_Battery_Bulk,2025-01-12 10:00,Oahu,35.8858,0,104.48
Oahu_Battery_Bulk,2025-01-12 12:00,Oahu,16.8559,0,134.821
Oahu_Battery_Bulk,2025-01-12 14:00,Oahu,0,0,134.821
Oahu_Battery_Bulk,2025-01-12 16:00,Oahu,0,0,134.821
Oahu_Battery_Bulk,2025-01-12 18:00,Oahu,0,67.4105,0
Oahu_Battery_Bulk,2025-01-12 20:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-01-12 22:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-01-19 00:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-01-19 02:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-01-19 04:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-01-19 06:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-01-19 08:00,Oahu,39.2441,0,70.6394
Oahu_Battery_Bulk,2025-01-19 10:00,Oahu,35.6564,0,134.821
Oahu_Battery_Bulk,2025-01-19 12:00,Oahu,0,0,134.821
Oahu_Battery_Bulk,2025-01-19 14:00,Oahu,0,0,134.821
Oahu_Battery_Bulk,2025-01-19 16:00,Oahu,0,0,134.821
Oahu_Battery_Bulk,2025-01-19 18:00,Oahu,0,67.4105,0
Oahu_Battery_Bulk,2025-01-19 20:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-01-19 22:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-02-12 00:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-02-12 02:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-02-12 04:00,Oahu,53.1005,0,95.5809
Oahu_Battery_Bulk,2025-02-12 06:00,Oahu,0,47.7904,0
Oahu_Battery_Bulk,2025-02-12 08:00,Oahu,9.58764,0,17.2577
Oahu_Battery_Bulk,2025-02-12 10:00,Oahu,26.4625,0,64.8903
Oahu_Battery_Bulk,2025-02-12 12:00,Oahu,31.9012,0,122.312
Oahu_Battery_Bulk,2025-02-12 14:00,Oahu,6.94927,0,134.821
Oahu_Battery_Bulk,2025-02-12 16:00,Oahu,0,0,134.821
Oahu_Battery_Bulk,2025-02-12 18:00,Oahu,0,67.4105,0
Oahu_Battery_Bulk,2025-02-12 20:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-02-12 22:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-05-02 00:00,Oahu,0,6.84294,29.8853
Oahu_Battery_Bulk,2025-05-02 02:00,Oahu,17.8481,0,62.0118
Oahu_Battery_Bulk,2025-05-02 04:00,Oahu,27.0092,0,110.628
Oahu_Battery_Bulk,2025-05-02 06:00,Oahu,0,55.3142,0
Oahu_Battery_Bulk,2025-05-02 08:00,Oahu,61.266,0,110.279
Oahu_Battery_Bulk,2025-05-02 10:00,Oahu,0,0,110.279
Oahu_Battery_Bulk,2025-05-02 12:00,Oahu,0,0,110.279
Oahu_Battery_Bulk,2025-05-02 14:00,Oahu,0,0,110.279
Oahu_Battery_Bulk,2025-05-02 16:00,Oahu,13.6346,0,134.821
Oahu_Battery_Bulk,2025-05-02 18:00,Oahu,0,32.947,68.927
Oahu_Battery_Bulk,2025-05-02 20:00,Oahu,0,34.4635,0
Oahu_Battery_Bulk,2025-05-02 22:00,Oahu,24.2062,0,43.5712
Oahu_Battery_Bulk,2025-09-22 00:00,Oahu,3.31525,0,5.96744
Oahu_Battery_Bulk,2025-09-22 02:00,Oahu,0,2.98372,0
Oahu_Battery_Bulk,2025-09-22 04:00,Oahu,34.2434,0,61.6381
Oahu_Battery_Bulk,2025-09-22 06:00,Oahu,0,30.819,0
Oahu_Battery_Bulk,2025-09-22 08:00,Oahu,32.297,0,58.1345
Oahu_Battery_Bulk,2025-09-22 10:00,Oahu,42.1995,0,134.094
Oahu_Battery_Bulk,2025-09-22 12:00,Oahu,0,0,134.094
Oahu_Battery_Bulk,2025-09-22 14:00,Oahu,0,0,134.094
Oahu_Battery_Bulk,2025-09-22 16:00,Oahu,0.404151,0,134.821
Oahu_Battery_Bulk,2025-09-22 18:00,Oahu,0,67.4105,0
Oahu_Battery_Bulk,2025-09-22 20:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-09-22 22:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-10-27 00:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-10-27 02:00,Oahu,7.26424,0,13.0756
Oahu_Battery_Bulk,2025-10-27 04:00,Oahu,0,6.53782,0
Oahu_Battery_Bulk,2025-10-27 06:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-10-27 08:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-10-27 10:00,Oahu,29.7305,0,53.5148
Oahu_Battery_Bulk,2025-10-27 12:00,Oahu,30.0375,0,107.582
Oahu_Battery_Bulk,2025-10-27 14:00,Oahu,15.1326,0,134.821
Oahu_Battery_Bulk,2025-10-27 16:00,Oahu,0,0,134.821
Oahu_Battery_Bulk,2025-10-27 18:00,Oahu,0,67.4105,0
Oahu_Battery_Bulk,2025-10-27 20:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-10-27 22:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-12-15 00:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-12-15 02:00,Oahu,3.15582,0,5.68048
Oahu_Battery_Bulk,2025-12-15 04:00,Oahu,0,0,5.68048
Oahu_Battery_Bulk,2025-12-15 06:00,Oahu,0,2.84024,0
Oahu_Battery_Bulk,2025-12-15 08:00,Oahu,11.5982,0,20.8767
Oahu_Battery_Bulk,2025-12-15 10:00,Oahu,42.9035,0,98.103
Oahu_Battery_Bulk,2025-12-15 12:00,Oahu,10.1995,0,116.462
Oahu_Battery_Bulk,2025-12-15 14:00,Oahu,10.1995,0,134.821
Oahu_Battery_Bulk,2025-12-15 16:00,Oahu,0,0,134.821
Oahu_Battery_Bulk,2025-12-15 18:00,Oahu,0,45.2869,44.2472
Oahu_Battery_Bulk,2025-12-15 20:00,Oahu,0,12.155,19.9372
Oahu_Battery_Bulk,2025-12-15 22:00,Oahu,0,9.96862,0
Oahu_Battery_Bulk,2025-02-20 00:00,Oahu,7.13733,0,12.8472
Oahu_Battery_Bulk,2025-02-20 02:00,Oahu,67.7632,0,134.821
Oahu_Battery_Bulk,2025-02-20 04:00,Oahu,0,0,134.821
Oahu_Battery_Bulk,2025-02-20 06:00,Oahu,0,67.4105,0
Oahu_Battery_Bulk,2025-02-20 08:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-02-20 10:00,Oahu,74.9006,0,134.821
Oahu_Battery_Bulk,2025-02-20 12:00,Oahu,0,0,134.821
Oahu_Battery_Bulk,2025-02-20 14:00,Oahu,0,0,134.821
Oahu_Battery_Bulk,2025-02-20 16:00,Oahu,0,0,134.821
Oahu_Battery_Bulk,2025-02-20 18:00,Oahu,0,67.4105,0
Oahu_Battery_Bulk,2025-02-20 20:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-02-20 22:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-04-10 00:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-04-10 02:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-04-10 04:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-04-10 06:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-04-10 08:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-04-10 10:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-04-10 12:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-04-10 14:00,Oahu,74.9006,0,134.821
Oahu_Battery_Bulk,2025-04-10 16:00,Oahu,0,0,134.821
Oahu_Battery_Bulk,2025-04-10 18:00,Oahu,0,67.4105,0
Oahu_Battery_Bulk,2025-04-10 20:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-04-10 22:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-06-17 00:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-06-17 02:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-06-17 04:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-06-17 06:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-06-17 08:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-06-17 10:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-06-17 12:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-06-17 14:00,Oahu,74.9006,0,134.821
Oahu_Battery_Bulk,2025-06-17 16:00,Oahu,0,0,134.821
Oahu_Battery_Bulk,2025-06-17 18:00,Oahu,0,41.6844,51.4522
Oahu_Battery_Bulk,2025-06-17 20:00,Oahu,0,25.7261,0
Oahu_Battery_Bulk,2025-06-17 22:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-08-18 00:00,Oahu,73.1747,0,131.714
Oahu_Battery_Bulk,2025-08-18 02:00,Oahu,0,0,131.714
Oahu_Battery_Bulk,2025-08-18 04:00,Oahu,0,0,131.714
Oahu_Battery_Bulk,2025-08-18 06:00,Oahu,0,65.8572,0
Oahu_Battery_Bulk,2025-08-18 08:00,Oahu,2.606,0,4.69079
Oahu_Battery_Bulk,2025-08-18 10:00,Oahu,45.4208,0,86.4483
Oahu_Battery_Bulk,2025-08-18 12:00,Oahu,14.9933,0,113.436
Oahu_Battery_Bulk,2025-08-18 14:00,Oahu,11.8805,0,134.821
Oahu_Battery_Bulk,2025-08-18 16:00,Oahu,0,0,134.821
Oahu_Battery_Bulk,2025-08-18 18:00,Oahu,0,0,134.821
Oahu_Battery_Bulk,2025-08-18 20:00,Oahu,0,67.4105,0
Oahu_Battery_Bulk,2025-08-18 22:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-09-10 00:00,Oahu,40.627,0,73.1285
Oahu_Battery_Bulk,2025-09-10 02:00,Oahu,34.2736,0,134.821
Oahu_Battery_Bulk,2025-09-10 04:00,Oahu,0,0,134.821
Oahu_Battery_Bulk,2025-09-10 06:00,Oahu,0,67.4105,0
Oahu_Battery_Bulk,2025-09-10 08:00,Oahu,74.9006,0,134.821
Oahu_Battery_Bulk,2025-09-10 10:00,Oahu,0,0,134.821
Oahu_Battery_Bulk,2025-09-10 12:00,Oahu,0,0,134.821
Oahu_Battery_Bulk,2025-09-10 14:00,Oahu,0,0,134.821
Oahu_Battery_Bulk,2025-09-10 16:00,Oahu,0,0,134.821
Oahu_Battery_Bulk,2025-09-10 18:00,Oahu,0,67.4105,0
Oahu_Battery_Bulk,2025-09-10 20:00,Oahu,8.92804,0,16.0705
Oahu_Battery_Bulk,2025-09-10 22:00,Oahu,0,8.03524,0
Oahu_Battery_Bulk,2025-11-22 00:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-11-22 02:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-11-22 04:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-11-22 06:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-11-22 08:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-11-22 10:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-11-22 12:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-11-22 14:00,Oahu,34.214,0,61.5852
Oahu_Battery_Bulk,2025-11-22 16:00,Oahu,0,0,61.5852
Oahu_Battery_Bulk,2025-11-22 18:00,Oahu,0,30.7926,0
Oahu_Battery_Bulk,2025-11-22 20:00,Oahu,0,0,0
Oahu_Battery_Bulk,2025-11-22 22:00,Oahu,0,0,0
Oahu_Battery_Bulk,2030-01-12 00:00,Oahu,0,104.101,662.06
Oahu_Battery_Bulk,2030-01-12 02:00,Oahu,28.1616,0,712.751
Oahu_Battery_Bulk,2030-01-12 04:00,Oahu,0,151.378,409.996
Oahu_Battery_Bulk,2030-01-12 06:00,Oahu,0,204.998,0
Oahu_Battery_Bulk,2030-01-12 08:00,Oahu,104.973,0,188.951
Oahu_Battery_Bulk,2030-01-12 10:00,Oahu,166.507,0,488.664
Oahu_Battery_Bulk,2030-01-12 12:00,Oahu,67.4341,0,610.046
Oahu_Battery_Bulk,2030-01-12 14:00,Oahu,611.228,0,1710.26
Oahu_Battery_Bulk,2030-01-12 16:00,Oahu,398.67,0,2427.86
Oahu_Battery_Bulk,2030-01-12 18:00,Oahu,0,319.336,1789.19
Oahu_Battery_Bulk,2030-01-12 20:00,Oahu,0,231.876,1325.44
Oahu_Battery_Bulk,2030-01-12 22:00,Oahu,0,227.589,870.262
Oahu_Battery_Bulk,2030-01-19 00:00,Oahu,0,0,0
Oahu_Battery_Bulk,2030-01-19 02:00,Oahu,0,0,0
Oahu_Battery_Bulk,2030-01-19 04:00,Oahu,0,0,0
Oahu_Battery_Bulk,2030-01-19 06:00,Oahu,0,0,0
Oahu_Battery_Bulk,2030-01-19 08:00,Oahu,220.991,0,397.784
Oahu_Battery_Bulk,2030-01-19 10:00,Oahu,562.084,0,1409.53
Oahu_Battery_Bulk,2030-01-19 12:00,Oahu,230.211,0,1823.91
Oahu_Battery_Bulk,2030-01-19 14:00,Oahu,334.278,0,2425.62
Oahu_Battery_Bulk,2030-01-19 16:00,Oahu,0,148.278,2129.06
Oahu_Battery_Bulk,2030-01-19 18:00,Oahu,0,463.248,1202.56
Oahu_Battery_Bulk,2030-01-19 20:00,Oahu,0,391.871,418.821
Oahu_Battery_Bulk,2030-01-19 22:00,Oahu,0,209.411,0
Oahu_Battery_Bulk,2030-02-12 00:00,Oahu,16.6327,0,461.788
Oahu_Battery_Bulk,2030-02-12 02:00,Oahu,0,84.9624,291.863
Oahu_Battery_Bulk,2030-02-12 04:00,Oahu,38.5386,0,361.232
Oahu_Battery_Bulk,2030-02-12 06:00,Oahu,0,180.616,0
Oahu_Battery_Bulk,2030-02-12 08:00,Oahu,0,0,0
Oahu_Battery_Bulk,2030-02-12 10:00,Oahu,126.356,0,227.442
Oahu_Battery_Bulk,2030-02-12 12:00,Oahu,611.228,0,1327.65
Oahu_Battery_Bulk,2030-02-12 14:00,Oahu,611.228,0,2427.86
Oahu_Battery_Bulk,2030-02-12 16:00,Oahu,0,0,2427.86
Oahu_Battery_Bulk,2030-02-12 18:00,Oahu,0,480.651,1466.56
Oahu_Battery_Bulk,2030-02-12 20:00,Oahu,0,313.36,839.841
Oahu_Battery_Bulk,2030-02-12 22:00,Oahu,0,203.996,431.849
Oahu_Battery_Bulk,2030-05-02 00:00,Oahu,0,23.1471,541.086
Oahu_Battery_Bulk,2030-05-02 02:00,Oahu,63.5978,0,655.562
Oahu_Battery_Bulk,2030-05-02 04:00,Oahu,0,120.822,413.918
Oahu_Battery_Bulk,2030-05-02 06:00,Oahu,0,206.959,0
Oahu_Battery_Bulk,2030-05-02 08:00,Oahu,0,0,0
Oahu_Battery_Bulk,2030-05-02 10:00,Oahu,76.8407,0,138.313
Oahu_Battery_Bulk,2030-05-02 12:00,Oahu,542.337,0,1114.52
Oahu_Battery_Bulk,2030-05-02 14:00,Oahu,611.228,0,2214.73
Oahu_Battery_Bulk,2030-05-02 16:00,Oahu,118.407,0,2427.86
Oahu_Battery_Bulk,2030-05-02 18:00,Oahu,0,301.937,1823.99
Oahu_Battery_Bulk,2030-05-02 20:00,Oahu,0,383.631,1056.73
Oahu_Battery_Bulk,2030-05-02 22:00,Oahu,0,234.673,587.38
Oahu_Battery_Bulk,2030-09-22 00:00,Oahu,0,65.083,16.695
Oahu_Battery_Bulk,2030-09-22 02:00,Oahu,0,8.34751,0
