scenario,max_demand_response_share,total_cost,cost_per_kwh,cost_per_kwh_2020,cost_per_kwh_2025,cost_per_kwh_2030,cost_per_kwh_2035,cost_per_kwh_2040,cost_per_kwh_2045,renewable_share_all_years,renewable_share_2020,renewable_share_2025,renewable_share_2030,renewable_share_2035,renewable_share_2040,renewable_share_2045,biofuel_share_all_years,biofuel_share_2020,biofuel_share_2025,biofuel_share_2030,biofuel_share_2035,biofuel_share_2040,biofuel_share_2045
battery_bulk,0.0,19562899002.924915,0.12981531090335816,0.13017823307994142,0.1353773497232826,0.13070920706945047,0.1299705866670427,0.12888345134878443,0.12044654389665534,0.6649274055395453,0.3855408450395986,0.4475677272993385,0.6435327066266145,0.684368323283002,0.7280352895118855,0.9999999999999987,0.012424320741160294,0.00016798813143788945,0.0001522129887092707,0.0,0.0,4.674394404757776e-05,0.06458789769669004
