generation_project,timepoint,load_zone,ChargeMW,DischargeMW,StateOfCharge
Oahu_Battery_4,2025-03-23-02:00,Oahu,54.9936,0,100.488
Oahu_Battery_4,2025-03-23-04:00,Oahu,0,50.244,0
Oahu_Battery_4,2025-03-23-06:00,Oahu,17.3794,0,30.5878
Oahu_Battery_4,2025-03-23-08:00,Oahu,0,0,30.5878
Oahu_Battery_4,2025-03-23-10:00,Oahu,34.3468,0,91.0381
Oahu_Battery_4,2025-03-23-12:00,Oahu,0,0,91.0381
Oahu_Battery_4,2025-03-23-14:00,Oahu,69.3896,0,213.164
Oahu_Battery_4,2025-03-23-16:00,Oahu,36.5878,0,277.558
Oahu_Battery_4,2025-03-23-18:00,Oahu,0,69.3896,138.779
Oahu_Battery_4,2025-03-23-20:00,Oahu,0,69.3896,0
Oahu_Battery_4,2025-03-23-22:00,Oahu,0,0,0
Oahu_Battery_4,2025-04-23-00:00,Oahu,25.3188,0,44.5611
Oahu_Battery_4,2025-04-23-02:00,Oahu,42.9393,0,120.134
Oahu_Battery_4,2025-04-23-04:00,Oahu,0,0,120.134
Oahu_Battery_4,2025-04-23-06:00,Oahu,0,54.25,11.6344
Oahu_Battery_4,2025-04-23-08:00,Oahu,0,0,11.6344
Oahu_Battery_4,2025-04-23-10:00,Oahu,69.3896,0,133.76
Oahu_Battery_4,2025-04-23-12:00,Oahu,12.314,0,155.433
Oahu_Battery_4,2025-04-23-14:00,Oahu,69.3896,0,277.558
Oahu_Battery_4,2025-04-23-16:00,Oahu,0,0,277.558
Oahu_Battery_4,2025-04-23-18:00,Oahu,0,68.804,139.95
Oahu_Battery_4,2025-04-23-20:00,Oahu,0,69.3896,1.17105
Oahu_Battery_4,2025-04-23-22:00,Oahu,0,0.585526,0
Oahu_Battery_4,2025-05-23-00:00,Oahu,0,0,0
Oahu_Battery_4,2025-05-23-02:00,Oahu,47.068,0,82.8396
Oahu_Battery_4,2025-05-23-04:00,Oahu,0,0,82.8396
Oahu_Battery_4,2025-05-23-06:00,Oahu,0,24.4034,34.0328
Oahu_Battery_4,2025-05-23-08:00,Oahu,42.7538,0,109.279
Oahu_Battery_4,2025-05-23-10:00,Oahu,14.0236,0,133.961
Oahu_Battery_4,2025-05-23-12:00,Oahu,56.7829,0,233.899
Oahu_Battery_4,2025-05-23-14:00,Oahu,12.9709,0,256.728
Oahu_Battery_4,2025-05-23-16:00,Oahu,0,0,256.728
Oahu_Battery_4,2025-05-23-18:00,Oahu,0,69.3896,117.948
Oahu_Battery_4,2025-05-23-20:00,Oahu,0,58.9742,0
Oahu_Battery_4,2025-05-23-22:00,Oahu,0,0,0
Oahu_Battery_4,2025-06-23-00:00,Oahu,13.4576,0,23.6854
Oahu_Battery_4,2025-06-23-02:00,Oahu,0,11.8427,0
Oahu_Battery_4,2025-06-23-04:00,Oahu,33.7508,0,59.4014
Oahu_Battery_4,2025-06-23-06:00,Oahu,0,3.34956,52.7023
Oahu_Battery_4,2025-06-23-08:00,Oahu,58.8777,0,156.327
Oahu_Battery_4,2025-06-23-10:00,Oahu,0,0,156.327
Oahu_Battery_4,2025-06-23-12:00,Oahu,64.3054,0,269.505
Oahu_Battery_4,2025-06-23-14:00,Oahu,4.57599,0,277.558
Oahu_Battery_4,2025-06-23-16:00,Oahu,0,0,277.558
Oahu_Battery_4,2025-06-23-18:00,Oahu,0,30.196,217.166
Oahu_Battery_4,2025-06-23-20:00,Oahu,0,69.3896,78.3872
Oahu_Battery_4,2025-06-23-22:00,Oahu,0,39.1936,0
Oahu_Battery_4,2025-07-23-00:00,Oahu,69.3896,0,122.126
Oahu_Battery_4,2025-07-23-02:00,Oahu,69.3896,0,244.251
Oahu_Battery_4,2025-07-23-04:00,Oahu,0,64.0016,116.248
Oahu_Battery_4,2025-07-23-06:00,Oahu,0,58.124,0
Oahu_Battery_4,2025-07-23-08:00,Oahu,25.1426,0,44.251
Oahu_Battery_4,2025-07-23-10:00,Oahu,8.88166,0,59.8827
Oahu_Battery_4,2025-07-23-12:00,Oahu,54.2897,0,155.433
Oahu_Battery_4,2025-07-23-14:00,Oahu,69.3896,0,277.558
Oahu_Battery_4,2025-07-23-16:00,Oahu,0,0,277.558
Oahu_Battery_4,2025-07-23-18:00,Oahu,0,69.3896,138.779
Oahu_Battery_4,2025-07-23-20:00,Oahu,0,69.3896,0
Oahu_Battery_4,2025-07-23-22:00,Oahu,0,0,0
Oahu_Battery_4,2025-08-23-00:00,Oahu,5.63629,0,21.4254
Oahu_Battery_4,2025-08-23-02:00,Oahu,0,0,21.4254
Oahu_Battery_4,2025-08-23-04:00,Oahu,0,10.7127,0
Oahu_Battery_4,2025-08-23-06:00,Oahu,0,0,0
Oahu_Battery_4,2025-08-23-08:00,Oahu,65.2602,0,114.858
Oahu_Battery_4,2025-08-23-10:00,Oahu,0,0,114.858
Oahu_Battery_4,2025-08-23-12:00,Oahu,22.4429,0,154.358
Oahu_Battery_4,2025-08-23-14:00,Oahu,62.4441,0,264.259
Oahu_Battery_4,2025-08-23-16:00,Oahu,0,5.79821,252.663
Oahu_Battery_4,2025-08-23-18:00,Oahu,0,31.5979,189.467
Oahu_Battery_4,2025-08-23-20:00,Oahu,0,49.8942,89.6786
Oahu_Battery_4,2025-08-23-22:00,Oahu,0,39.0865,11.5055
Oahu_Battery_4,2025-09-23-00:00,Oahu,31.3771,0,55.2238
Oahu_Battery_4,2025-09-23-02:00,Oahu,11.8943,0,76.1577
Oahu_Battery_4,2025-09-23-04:00,Oahu,5.24835,0,85.3948
Oahu_Battery_4,2025-09-23-06:00,Oahu,0,42.6974,0
Oahu_Battery_4,2025-09-23-08:00,Oahu,69.3896,0,122.126
Oahu_Battery_4,2025-09-23-10:00,Oahu,62.194,0,231.587
Oahu_Battery_4,2025-09-23-12:00,Oahu,22.8499,0,271.803
Oahu_Battery_4,2025-09-23-14:00,Oahu,0,0,271.803
Oahu_Battery_4,2025-09-23-16:00,Oahu,3.27008,0,277.558
Oahu_Battery_4,2025-09-23-18:00,Oahu,0,69.3896,138.779
Oahu_Battery_4,2025-09-23-20:00,Oahu,0,61.6791,15.421
Oahu_Battery_4,2025-09-23-22:00,Oahu,0,7.7105,0
Oahu_Battery_4,2025-10-23-00:00,Oahu,69.3896,0,122.126
Oahu_Battery_4,2025-10-23-02:00,Oahu,0,31.4678,59.1901
Oahu_Battery_4,2025-10-23-04:00,Oahu,22.8143,0,99.3431
Oahu_Battery_4,2025-10-23-06:00,Oahu,0,44.8284,9.68635
Oahu_Battery_4,2025-10-23-08:00,Oahu,3.84521,0,16.4539
Oahu_Battery_4,2025-10-23-10:00,Oahu,69.3896,0,138.58
Oahu_Battery_4,2025-10-23-12:00,Oahu,45.7968,0,219.182
Oahu_Battery_4,2025-10-23-14:00,Oahu,27.2718,0,267.18
Oahu_Battery_4,2025-10-23-16:00,Oahu,5.89665,0,277.558
Oahu_Battery_4,2025-10-23-18:00,Oahu,0,41.3597,194.839
Oahu_Battery_4,2025-10-23-20:00,Oahu,0,69.3896,56.0597
Oahu_Battery_4,2025-10-23-22:00,Oahu,0,28.0298,0
Oahu_Battery_4,2025-11-23-00:00,Oahu,0,69.3896,10.1089
Oahu_Battery_4,2025-11-23-02:00,Oahu,0.893321,0,11.6811
Oahu_Battery_4,2025-11-23-04:00,Oahu,0,5.84056,0
Oahu_Battery_4,2025-11-23-06:00,Oahu,0,0,0
Oahu_Battery_4,2025-11-23-08:00,Oahu,0,0,0
Oahu_Battery_4,2025-11-23-10:00,Oahu,34.192,0,60.1779
Oahu_Battery_4,2025-11-23-12:00,Oahu,56.8282,0,160.196
Oahu_Battery_4,2025-11-23-14:00,Oahu,66.6833,0,277.558
Oahu_Battery_4,2025-11-23-16:00,Oahu,0,0,277.558
Oahu_Battery_4,2025-11-23-18:00,Oahu,0,69.3896,138.779
Oahu_Battery_4,2025-11-23-20:00,Oahu,0,0,138.779
Oahu_Battery_4,2025-11-23-22:00,Oahu,5.74367,0,148.888
Oahu_Battery_4,2025-12-23-00:00,Oahu,54.8721,0,139.115
Oahu_Battery_4,2025-12-23-02:00,Oahu,69.3896,0,261.241
Oahu_Battery_4,2025-12-23-04:00,Oahu,0,0,261.241
Oahu_Battery_4,2025-12-23-06:00,Oahu,0,68.7338,123.773
Oahu_Battery_4,2025-12-23-08:00,Oahu,0,61.8867,0
Oahu_Battery_4,2025-12-23-10:00,Oahu,20.6679,0,36.3754
Oahu_Battery_4,2025-12-23-12:00,Oahu,28.5811,0,86.6783
Oahu_Battery_4,2025-12-23-14:00,Oahu,69.3896,0,208.804
Oahu_Battery_4,2025-12-23-16:00,Oahu,0,0,208.804
Oahu_Battery_4,2025-12-23-18:00,Oahu,0,69.3896,70.0248
Oahu_Battery_4,2025-12-23-20:00,Oahu,0,24.7902,20.4443
Oahu_Battery_4,2025-12-23-22:00,Oahu,12.5546,0,42.5403
Oahu_Battery_4,2030-01-23-00:00,Oahu,0,0,0
Oahu_Battery_4,2030-01-23-02:00,Oahu,0,0,0
Oahu_Battery_4,2030-01-23-04:00,Oahu,0,0,0
Oahu_Battery_4,2030-01-23-06:00,Oahu,0,0,0
Oahu_Battery_4,2030-01-23-08:00,Oahu,0,0,0
Oahu_Battery_4,2030-01-23-10:00,Oahu,69.3896,0,122.126
Oahu_Battery_4,2030-01-23-12:00,Oahu,69.3896,0,244.251
Oahu_Battery_4,2030-01-23-14:00,Oahu,10.2332,0,262.262
Oahu_Battery_4,2030-01-23-16:00,Oahu,0,0,262.262
Oahu_Battery_4,2030-01-23-18:00,Oahu,0,69.3896,123.483
Oahu_Battery_4,2030-01-23-20:00,Oahu,0,61.7413,0
Oahu_Battery_4,2030-01-23-22:00,Oahu,0,0,0
Oahu_Battery_4,2030-02-23-00:00,Oahu,9.81398,0,17.2726
Oahu_Battery_4,2030-02-23-02:00,Oahu,69.0378,0,138.779
Oahu_Battery_4,2030-02-23-04:00,Oahu,0,0,138.779
Oahu_Battery_4,2030-02-23-06:00,Oahu,0,69.3896,0
Oahu_Battery_4,2030-02-23-08:00,Oahu,0,0,0
Oahu_Battery_4,2030-02-23-10:00,Oahu,22.9549,0,40.4005
Oahu_Battery_4,2030-02-23-12:00,Oahu,69.3896,0,162.526
Oahu_Battery_4,2030-02-23-14:00,Oahu,65.3591,0,277.558
Oahu_Battery_4,2030-02-23-16:00,Oahu,0,0,277.558
Oahu_Battery_4,2030-02-23-18:00,Oahu,0,69.3896,138.779
Oahu_Battery_4,2030-02-23-20:00,Oahu,0,69.3896,0
Oahu_Battery_4,2030-02-23-22:00,Oahu,0,0,0
Oahu_Battery_4,2030-03-23-00:00,Oahu,0,0,0
Oahu_Battery_4,2030-03-23-02:00,Oahu,0,0,0
Oahu_Battery_4,2030-03-23-04:00,Oahu,0,0,0
Oahu_Battery_4,2030-03-23-06:00,Oahu,0,0,0
Oahu_Battery_4,2030-03-23-08:00,Oahu,0,0,0
Oahu_Battery_4,2030-03-23-10:00,Oahu,3.09421,0,5.44581
Oahu_Battery_4,2030-03-23-12:00,Oahu,69.3896,0,127.571
Oahu_Battery_4,2030-03-23-14:00,Oahu,69.3896,0,249.697
Oahu_Battery_4,2030-03-23-16:00,Oahu,15.8302,0,277.558
Oahu_Battery_4,2030-03-23-18:00,Oahu,0,62.4226,152.713
Oahu_Battery_4,2030-03-23-20:00,Oahu,0,35.7263,81.2604
Oahu_Battery_4,2030-03-23-22:00,Oahu,0,40.6302,0
Oahu_Battery_4,2030-04-23-00:00,Oahu,0,0,0
Oahu_Battery_4,2030-04-23-02:00,Oahu,0,0,0
Oahu_Battery_4,2030-04-23-04:00,Oahu,0,0,0
Oahu_Battery_4,2030-04-23-06:00,Oahu,0,0,0
Oahu_Battery_4,2030-04-23-08:00,Oahu,0,0,0
Oahu_Battery_4,2030-04-23-10:00,Oahu,69.3896,0,122.126
Oahu_Battery_4,2030-04-23-12:00,Oahu,0,0,122.126
Oahu_Battery_4,2030-04-23-14:00,Oahu,45.8631,0,202.845
Oahu_Battery_4,2030-04-23-16:00,Oahu,0,0.957623,200.93
Oahu_Battery_4,2030-04-23-18:00,Oahu,0,64.945,71.0394
Oahu_Battery_4,2030-04-23-20:00,Oahu,0,35.5197,0
Oahu_Battery_4,2030-04-23-22:00,Oahu,0,0,0
Oahu_Battery_4,2030-05-23-00:00,Oahu,0,14.4254,0
Oahu_Battery_4,2030-05-23-02:00,Oahu,0,0,0
Oahu_Battery_4,2030-05-23-04:00,Oahu,0,0,0
Oahu_Battery_4,2030-05-23-06:00,Oahu,0,0,0
Oahu_Battery_4,2030-05-23-08:00,Oahu,0,0,0
Oahu_Battery_4,2030-05-23-10:00,Oahu,3.75714,0,6.61257
Oahu_Battery_4,2030-05-23-12:00,Oahu,69.3896,0,128.738
Oahu_Battery_4,2030-05-23-14:00,Oahu,50.3029,0,217.271
Oahu_Battery_4,2030-05-23-16:00,Oahu,34.2539,0,277.558
Oahu_Battery_4,2030-05-23-18:00,Oahu,0,69.3896,138.779
Oahu_Battery_4,2030-05-23-20:00,Oahu,0,21.4908,95.7976
Oahu_Battery_4,2030-05-23-22:00,Oahu,0,33.4734,28.8508
Oahu_Battery_4,2030-06-23-00:00,Oahu,0,2.11549,0
Oahu_Battery_4,2030-06-23-02:00,Oahu,0,0,0
Oahu_Battery_4,2030-06-23-04:00,Oahu,12.1917,0,21.4574
Oahu_Battery_4,2030-06-23-06:00,Oahu,0,10.7287,0
Oahu_Battery_4,2030-06-23-08:00,Oahu,0,0,0
Oahu_Battery_4,2030-06-23-10:00,Oahu,28.6583,0,50.4386
Oahu_Battery_4,2030-06-23-12:00,Oahu,69.3896,0,172.564
Oahu_Battery_4,2030-06-23-14:00,Oahu,49.6026,0,259.865
Oahu_Battery_4,2030-06-23-16:00,Oahu,10.0531,0,277.558
Oahu_Battery_4,2030-06-23-18:00,Oahu,0,18.3544,240.849
Oahu_Battery_4,2030-06-23-20:00,Oahu,0,69.3896,102.07
Oahu_Battery_4,2030-06-23-22:00,Oahu,0,48.9197,4.23098
Oahu_Battery_4,2030-07-23-00:00,Oahu,0.70659,0,68.8761
Oahu_Battery_4,2030-07-23-02:00,Oahu,0,0,68.8761
Oahu_Battery_4,2030-07-23-04:00,Oahu,0,0,68.8761
Oahu_Battery_4,2030-07-23-06:00,Oahu,0,34.438,0
Oahu_Battery_4,2030-07-23-08:00,Oahu,0,0,0
Oahu_Battery_4,2030-07-23-10:00,Oahu,69.3896,0,122.126
Oahu_Battery_4,2030-07-23-12:00,Oahu,69.3896,0,244.251
Oahu_Battery_4,2030-07-23-14:00,Oahu,18.9244,0,277.558
Oahu_Battery_4,2030-07-23-16:00,Oahu,0,0,277.558
Oahu_Battery_4,2030-07-23-18:00,Oahu,0,35.5733,206.412
Oahu_Battery_4,2030-07-23-20:00,Oahu,0,69.3896,67.6325
Oahu_Battery_4,2030-07-23-22:00,Oahu,0,0,67.6325
Oahu_Battery_4,2030-08-23-00:00,Oahu,0,0,77.1054
Oahu_Battery_4,2030-08-23-02:00,Oahu,0,0,77.1054
