BALANCING_AREA_TIMEPOINTS_1,BALANCING_AREA_TIMEPOINTS_2,MaximumContingencyDown
system_wide_balancing_area,2008112208,88.5666198065433
system_wide_balancing_area,2008112210,95.91556036445827
system_wide_balancing_area,2008112212,94.40023738810024
system_wide_balancing_area,2008112214,90.28169478403711
system_wide_balancing_area,2008112216,92.8183304113636
system_wide_balancing_area,2008112218,97.22683559772061
system_wide_balancing_area,2008112220,87.4282481871673
system_wide_balancing_area,2008112222,74.6580812758467
system_wide_balancing_area,2507011200,67.07435635777118
system_wide_balancing_area,2507011202,61.42221507581035
system_wide_balancing_area,2507011204,67.79191756512648
system_wide_balancing_area,2507011206,94.85022411395693
system_wide_balancing_area,2507011208,104.39723591331926
system_wide_balancing_area,2507011210,110.27455781440511
system_wide_balancing_area,2507011212,110.56869326426695
system_wide_balancing_area,2507011214,109.13249343032611
system_wide_balancing_area,2507011216,105.91531960876014
system_wide_balancing_area,2507011218,111.25931899086571
system_wide_balancing_area,2507011220,99.95072675002298
system_wide_balancing_area,2507011222,83.26042545401549
system_wide_balancing_area,2507011900,63.14393100577097
system_wide_balancing_area,2507011902,57.61892519298121
system_wide_balancing_area,2507011904,64.89365983571844
system_wide_balancing_area,2507011906,91.92503090379228
system_wide_balancing_area,2507011908,100.14573963070062
system_wide_balancing_area,2507011910,105.01459713226009
system_wide_balancing_area,2507011912,106.74277757760228
system_wide_balancing_area,2507011914,106.34305504317463
system_wide_balancing_area,2507011916,103.59671342523369
system_wide_balancing_area,2507011918,109.27686760718137
system_wide_balancing_area,2507011920,98.53176562376632
system_wide_balancing_area,2507011922,81.81237400854172
system_wide_balancing_area,2507021200,56.51457048196141
system_wide_balancing_area,2507021202,52.30186129163223
system_wide_balancing_area,2507021204,60.58829259158663
system_wide_balancing_area,2507021206,87.51515399432493
system_wide_balancing_area,2507021208,95.41155953292406
system_wide_balancing_area,2507021210,100.44202991902301
system_wide_balancing_area,2507021212,102.48266194114154
system_wide_balancing_area,2507021214,102.85975867173366
system_wide_balancing_area,2507021216,102.17452004128626
system_wide_balancing_area,2507021218,111.16235126014199
system_wide_balancing_area,2507021220,99.31828166185846
system_wide_balancing_area,2507021222,77.24627131068621
system_wide_balancing_area,2507050200,64.58013083971184
system_wide_balancing_area,2507050202,59.79100236119184
system_wide_balancing_area,2507050204,65.45499525468557
system_wide_balancing_area,2507050206,92.64582436883836
system_wide_balancing_area,2507050208,103.28533926768762
system_wide_balancing_area,2507050210,108.68751928822738
system_wide_balancing_area,2507050212,110.7787900141683
system_wide_balancing_area,2507050214,110.97595773330646
system_wide_balancing_area,2507050216,108.7252289612866
system_wide_balancing_area,2507050218,110.34997716052354
system_wide_balancing_area,2507050220,103.82620372127977
system_wide_balancing_area,2507050222,82.27135460063386
system_wide_balancing_area,2507092200,72.79760730892939
system_wide_balancing_area,2507092202,66.53564674263957
system_wide_balancing_area,2507092204,68.27891105720548
system_wide_balancing_area,2507092206,82.48360618899571
system_wide_balancing_area,2507092208,102.74016513717446
system_wide_balancing_area,2507092210,110.03213848759589
system_wide_balancing_area,2507092212,110.19698362982618
system_wide_balancing_area,2507092214,109.45679661863534
system_wide_balancing_area,2507092216,108.08631935774052
system_wide_balancing_area,2507092218,110.6559642219183
system_wide_balancing_area,2507092220,101.24147498787829
system_wide_balancing_area,2507092222,88.14544424402891
system_wide_balancing_area,2507102700,71.58335583642274
system_wide_balancing_area,2507102702,65.31385333552109
system_wide_balancing_area,2507102704,67.60336919983042
system_wide_balancing_area,2507102706,81.6055095163312
system_wide_balancing_area,2507102708,102.59040386416785
system_wide_balancing_area,2507102710,109.06569343804979
system_wide_balancing_area,2507102712,109.021519249609
system_wide_balancing_area,2507102714,105.59317125891144
system_wide_balancing_area,2507102716,103.75401663285211
system_wide_balancing_area,2507102718,108.8189644343195
system_wide_balancing_area,2507102720,99.84298482699666
system_wide_balancing_area,2507102722,86.30844445643012
system_wide_balancing_area,2507121500,67.96430464196861
system_wide_balancing_area,2507121502,60.96969899909981
system_wide_balancing_area,2507121504,63.594292244021
system_wide_balancing_area,2507121506,77.29260033758754
system_wide_balancing_area,2507121508,95.68091434048984
system_wide_balancing_area,2507121510,101.11110726101646
system_wide_balancing_area,2507121512,99.84513966545717
system_wide_balancing_area,2507121514,96.51160456702279
system_wide_balancing_area,2507121516,98.06201083937157
system_wide_balancing_area,2507121518,104.9499519784443
system_wide_balancing_area,2507121520,96.39955296707542
system_wide_balancing_area,2507121522,82.35647071982466
system_wide_balancing_area,2508022000,62.481698988739055
system_wide_balancing_area,2508022002,57.16437046455053
system_wide_balancing_area,2508022004,64.65696974863435
system_wide_balancing_area,2508022006,90.86316377988335
system_wide_balancing_area,2508022008,101.27738443952614
system_wide_balancing_area,2508022010,107.61744829012638
system_wide_balancing_area,2508022012,109.78600525138002
system_wide_balancing_area,2508022014,110.3175143105108
system_wide_balancing_area,2508022016,109.34737040679207
system_wide_balancing_area,2508022018,114.35810212634513
system_wide_balancing_area,2508022020,101.84917629050688
system_wide_balancing_area,2508022022,78.77944519134971
system_wide_balancing_area,2508041000,60.0043072899694
system_wide_balancing_area,2508041002,56.07337818528205
system_wide_balancing_area,2508041004,65.24666506265947
system_wide_balancing_area,2508041006,91.78631109311053
system_wide_balancing_area,2508041008,101.62873990177262
system_wide_balancing_area,2508041010,106.7122044399436
system_wide_balancing_area,2508041012,105.6905880799722
system_wide_balancing_area,2508041014,107.95537615508952
system_wide_balancing_area,2508041016,107.18328931129952
system_wide_balancing_area,2508041018,113.79190510756581
system_wide_balancing_area,2508041020,104.20236271440595
system_wide_balancing_area,2508041022,80.93009868955896
system_wide_balancing_area,2508061700,69.69679459563459
system_wide_balancing_area,2508061702,63.95202089126087
system_wide_balancing_area,2508061704,70.49685560043147
system_wide_balancing_area,2508061706,92.92318099643029
system_wide_balancing_area,2508061708,107.7830553232871
system_wide_balancing_area,2508061710,114.23165891859404
system_wide_balancing_area,2508061712,116.12159323621914
system_wide_balancing_area,2508061714,115.50616169406767
system_wide_balancing_area,2508061716,113.06233898850627
system_wide_balancing_area,2508061718,111.57747052226087
system_wide_balancing_area,2508061720,108.21945223499449
system_wide_balancing_area,2508061722,86.11874607311582
system_wide_balancing_area,2508081800,69.61846694481531
system_wide_balancing_area,2508081802,64.69837150692454
system_wide_balancing_area,2508081804,71.04403018972612
system_wide_balancing_area,2508081806,96.78921004758168
system_wide_balancing_area,2508081808,111.85273626656861
system_wide_balancing_area,2508081810,118.89439207522149
system_wide_balancing_area,2508081812,121.52508217630884
system_wide_balancing_area,2508081814,121.9357428598899
system_wide_balancing_area,2508081816,119.20882164493885
system_wide_balancing_area,2508081818,115.88437235088075
system_wide_balancing_area,2508081820,111.70615166289254
system_wide_balancing_area,2508081822,87.65508699561389
system_wide_balancing_area,2508091000,69.43831334793099
system_wide_balancing_area,2508091002,64.3962505680502
system_wide_balancing_area,2508091004,71.10669231038155
system_wide_balancing_area,2508091006,96.19391990135519
system_wide_balancing_area,2508091008,109.1963099373549
system_wide_balancing_area,2508091010,116.91158354305354
system_wide_balancing_area,2508091012,118.17377768768414
system_wide_balancing_area,2508091014,118.17825355344524
system_wide_balancing_area,2508091016,116.63072296654441
system_wide_balancing_area,2508091018,118.1066397012676
system_wide_balancing_area,2508091020,108.30896955021655
system_wide_balancing_area,2508091022,84.5935948150205
system_wide_balancing_area,2508112200,64.93111652650182
system_wide_balancing_area,2508112202,58.20500925400661
system_wide_balancing_area,2508112204,60.540292214861296
system_wide_balancing_area,2508112206,73.91306014259214
system_wide_balancing_area,2508112208,91.98324918659898
system_wide_balancing_area,2508112210,99.6403365374033
system_wide_balancing_area,2508112212,98.06147489017476
system_wide_balancing_area,2508112214,93.77023859171875
system_wide_balancing_area,2508112216,96.41323732364916
system_wide_balancing_area,2508112218,101.00659456097952
system_wide_balancing_area,2508112220,90.7971447599071
system_wide_balancing_area,2508112222,77.49151481859276
system_wide_balancing_area,3007011200,69.08637268679324
system_wide_balancing_area,3007011202,63.37295866753388
system_wide_balancing_area,3007011204,69.81171270525049
system_wide_balancing_area,3007011206,97.16334817602439
system_wide_balancing_area,3007011208,106.8138555387116
system_wide_balancing_area,3007011210,112.7548912754748
system_wide_balancing_area,3007011212,113.05221533709467
system_wide_balancing_area,3007011214,111.60044620105337
system_wide_balancing_area,3007011216,108.34839620839068
system_wide_balancing_area,3007011218,113.75032787738162
system_wide_balancing_area,3007011220,102.31914344235564
system_wide_balancing_area,3007011222,85.44790886890027
system_wide_balancing_area,3007011900,65.11333907218055
system_wide_balancing_area,3007011902,59.52843874988508
system_wide_balancing_area,3007011904,66.88203605412437
system_wide_balancing_area,3007011906,94.20644404672792
system_wide_balancing_area,3007011908,102.51627038430873
system_wide_balancing_area,3007011910,107.43790933837528
system_wide_balancing_area,3007011912,109.18482433778281
system_wide_balancing_area,3007011914,108.7807685617353
system_wide_balancing_area,3007011916,106.00465488748976
system_wide_balancing_area,3007011918,111.74638548404626
system_wide_balancing_area,3007011920,100.88479989234332
system_wide_balancing_area,3007011922,83.98415964246402
system_wide_balancing_area,3007021200,58.41211214490209
system_wide_balancing_area,3007021202,54.153734559064475
system_wide_balancing_area,3007021204,62.52999594338087
system_wide_balancing_area,3007021206,89.74876132068358
system_wide_balancing_area,3007021208,97.73076882109376
system_wide_balancing_area,3007021210,102.81577264418223
system_wide_balancing_area,3007021212,104.87852639036544
system_wide_balancing_area,3007021214,105.2597110847499
system_wide_balancing_area,3007021216,104.56704404009704
system_wide_balancing_area,3007021218,113.65230895596846
system_wide_balancing_area,3007021220,101.67984225491658
system_wide_balancing_area,3007021222,79.36855754303184
system_wide_balancing_area,3007050200,66.56510820822187
system_wide_balancing_area,3007050202,61.724062589539464
system_wide_balancing_area,3007050204,67.44945669919377
system_wide_balancing_area,3007050206,94.93505136256562
system_wide_balancing_area,3007050208,105.68990523984093
system_wide_balancing_area,3007050210,111.1506482616797
system_wide_balancing_area,3007050212,113.26458966682316
system_wide_balancing_area,3007050214,113.46389480702987
system_wide_balancing_area,3007050216,111.18876673111818
system_wide_balancing_area,3007050218,112.83112821435171
system_wide_balancing_area,3007050220,106.23663300150088
system_wide_balancing_area,3007050222,84.44811587048623
system_wide_balancing_area,3007092200,74.87166724842226
system_wide_balancing_area,3007092202,68.54182312338689
system_wide_balancing_area,3007092204,70.30398551056985
system_wide_balancing_area,3007092206,84.66266839846833
system_wide_balancing_area,3007092208,105.13882108167371
system_wide_balancing_area,3007092210,112.50984397194196
system_wide_balancing_area,3007092212,112.67647613834431
system_wide_balancing_area,3007092214,111.92826503822398
system_wide_balancing_area,3007092216,110.54293094891825
system_wide_balancing_area,3007092218,113.14043236636651
system_wide_balancing_area,3007092220,103.62388419627723
system_wide_balancing_area,3007092222,90.38588430986901
system_wide_balancing_area,3007102700,73.64425253250435
system_wide_balancing_area,3007102702,67.30678471358131
system_wide_balancing_area,3007102704,69.62112035805828
system_wide_balancing_area,3007102706,83.77505261011599
system_wide_balancing_area,3007102708,104.9874363030467
system_wide_balancing_area,3007102710,111.532922055191
system_wide_balancing_area,3007102712,111.48826899099168
system_wide_balancing_area,3007102714,108.0227555694737
system_wide_balancing_area,3007102716,106.16366336000442
system_wide_balancing_area,3007102718,111.28351835515087
system_wide_balancing_area,3007102720,102.21023352967437
system_wide_balancing_area,3007102722,88.52897029865336
system_wide_balancing_area,3007121500,69.98596856554052
system_wide_balancing_area,3007121502,62.91553703427255
system_wide_balancing_area,3007121504,65.56858250718827
system_wide_balancing_area,3007121506,79.4153888054848
system_wide_balancing_area,3007121508,98.00304360279695
system_wide_balancing_area,3007121510,103.4921032019329
system_wide_balancing_area,3007121512,102.21241172792799
system_wide_balancing_area,3007121514,98.84273902956953
system_wide_balancing_area,3007121516,100.409952673053
system_wide_balancing_area,3007121518,107.37256339076652
system_wide_balancing_area,3007121520,98.72947272038103
system_wide_balancing_area,3007121522,84.53415470150443
system_wide_balancing_area,3008022000,64.44392804698408
system_wide_balancing_area,3008022002,59.06895636464726
system_wide_balancing_area,3008022004,66.64278009884916
system_wide_balancing_area,3008022006,93.13306562080378
system_wide_balancing_area,3008022008,103.66018292878124
system_wide_balancing_area,3008022010,110.06897702644967
system_wide_balancing_area,3008022012,112.26104249790774
system_wide_balancing_area,3008022014,112.79831344679451
system_wide_balancing_area,3008022016,111.81765257798432
system_wide_balancing_area,3008022018,116.88270375506855
system_wide_balancing_area,3008022020,104.23817336010995
system_wide_balancing_area,3008022022,80.9183519849546
system_wide_balancing_area,3008041000,61.93967987680443
system_wide_balancing_area,3008041002,57.966137048511236
system_wide_balancing_area,3008041004,67.23886807792985
system_wide_balancing_area,3008041006,94.06622042676503
system_wide_balancing_area,3008041008,104.01534730341376
system_wide_balancing_area,3008041010,109.15391976824037
system_wide_balancing_area,3008041012,108.12122844964327
system_wide_balancing_area,3008041014,110.41056824026822
system_wide_balancing_area,3008041016,109.63011149346426
system_wide_balancing_area,3008041018,116.31036880741233
system_wide_balancing_area,3008041020,106.61686979276027
system_wide_balancing_area,3008041022,83.09231990866068
system_wide_balancing_area,3008061700,71.73723979103035
system_wide_balancing_area,3008061702,65.93018915611509
system_wide_balancing_area,3008061704,72.54597395619676
system_wide_balancing_area,3008061706,95.21541470901548
system_wide_balancing_area,3008061708,110.23637934315543
system_wide_balancing_area,3008061710,116.75488982407023
system_wide_balancing_area,3008061712,118.6653122086382
system_wide_balancing_area,3008061714,118.04320900466404
system_wide_balancing_area,3008061716,115.57289373651932
system_wide_balancing_area,3008061718,114.07192836983982
system_wide_balancing_area,3008061720,110.67750706960986
system_wide_balancing_area,3008061722,88.33721546653018
system_wide_balancing_area,3008081800,71.65806301961544
system_wide_balancing_area,3008081802,66.6846306780256
system_wide_balancing_area,3008081804,73.09908025936652
system_wide_balancing_area,3008081806,99.12335392670778
system_wide_balancing_area,3008081808,114.35017816652645
system_wide_balancing_area,3008081810,121.46816991672546
system_wide_balancing_area,3008081812,124.1273783395314
system_wide_balancing_area,3008081814,124.54249084109233
system_wide_balancing_area,3008081816,121.78600809911953
system_wide_balancing_area,3008081818,118.4255197009245
system_wide_balancing_area,3008081820,114.20200449430716
system_wide_balancing_area,3008081822,89.89021128299662
system_wide_balancing_area,3008091000,71.47595644536119
system_wide_balancing_area,3008091002,66.379234559711
system_wide_balancing_area,3008091004,73.16242167649845
system_wide_balancing_area,3008091006,98.52161046395459
system_wide_balancing_area,3008091008,111.66495451882705
system_wide_balancing_area,3008091010,119.46386650319413
system_wide_balancing_area,3008091012,120.7397436197084
system_wide_balancing_area,3008091014,120.7442680066464
system_wide_balancing_area,3008091016,119.179961222835
system_wide_balancing_area,3008091018,120.67187781563848
system_wide_balancing_area,3008091020,110.76799480836972
system_wide_balancing_area,3008091022,86.79553061740874
system_wide_balancing_area,3008112200,66.91989879880127
system_wide_balancing_area,3008112202,60.120876327730855
system_wide_balancing_area,3008112204,62.4814752126292
system_wide_balancing_area,3008112206,75.99921228662065
system_wide_balancing_area,3008112208,94.26529345203676
system_wide_balancing_area,3008112210,102.00538840620993
system_wide_balancing_area,3008112212,100.40941091383257
system_wide_balancing_area,3008112214,96.07165493703086
system_wide_balancing_area,3008112216,98.7433054239163
system_wide_balancing_area,3008112218,103.38645751903258
system_wide_balancing_area,3008112220,93.06633091346835
system_wide_balancing_area,3008112222,79.61645964354682
system_wide_balancing_area,3507011200,69.61831200477558
system_wide_balancing_area,3507011202,63.65925143439654
system_wide_balancing_area,3507011204,70.37483780345504
system_wide_balancing_area,3507011206,98.90244877648198
system_wide_balancing_area,3507011208,108.96787685771122
system_wide_balancing_area,3507011210,115.16434567422239
system_wide_balancing_area,3507011212,115.47445309620362
system_wide_balancing_area,3507011214,113.96026557422206
system_wide_balancing_area,3507011216,110.56839465101358
system_wide_balancing_area,3507011218,116.20258077931703
system_wide_balancing_area,3507011220,104.27991594006838
system_wide_balancing_area,3507011222,86.6833076107238
system_wide_balancing_area,3507011900,65.47445898137818
system_wide_balancing_area,3507011902,59.64943751647088
system_wide_balancing_area,3507011904,67.31920056854851
system_wide_balancing_area,3507011906,95.81841342600939
system_wide_balancing_area,3507011908,104.48551829676656
system_wide_balancing_area,3507011910,109.618761666485
system_wide_balancing_area,3507011912,111.44078476120247
system_wide_balancing_area,3507011914,111.01935672620235
system_wide_balancing_area,3507011916,108.12388486308834
system_wide_balancing_area,3507011918,114.11247947365605
system_wide_balancing_area,3507011920,102.7839032120491
system_wide_balancing_area,3507011922,85.15662491789317
system_wide_balancing_area,3507021200,58.48511477826301
system_wide_balancing_area,3507021202,54.04364950373345
system_wide_balancing_area,3507021204,62.780045776471766
system_wide_balancing_area,3507021206,91.16907394553638
system_wide_balancing_area,3507021208,99.49426550487836
system_wide_balancing_area,3507021210,104.79789756799306
system_wide_balancing_area,3507021212,106.94933880327667
system_wide_balancing_area,3507021214,107.34691242120132
system_wide_balancing_area,3507021216,106.62446436120113
system_wide_balancing_area,3507021218,116.10034756327926
system_wide_balancing_area,3507021220,103.61312818657763
system_wide_balancing_area,3507021222,80.3425763671371
system_wide_balancing_area,3507050200,66.98864650335975
system_wide_balancing_area,3507050202,61.93946155571681
system_wide_balancing_area,3507050204,67.9110172969449
system_wide_balancing_area,3507050206,96.57834699855678
system_wide_balancing_area,3507050208,107.79560264714485
system_wide_balancing_area,3507050210,113.49112870507098
system_wide_balancing_area,3507050212,115.69595839761878
system_wide_balancing_area,3507050214,115.90383260356221
system_wide_balancing_area,3507050216,113.53088606686345
system_wide_balancing_area,3507050218,115.24386039780732
system_wide_balancing_area,3507050220,108.36583680771105
system_wide_balancing_area,3507050222,85.6405288071386
system_wide_balancing_area,3507092200,75.65234360024898
system_wide_balancing_area,3507092202,69.05034969345466
system_wide_balancing_area,3507092204,70.88827573288916
system_wide_balancing_area,3507092206,85.86430595779903
system_wide_balancing_area,3507092208,107.2208247880881
system_wide_balancing_area,3507092210,114.90876263412798
system_wide_balancing_area,3507092212,115.08255910139219
system_wide_balancing_area,3507092214,114.30217888563726
system_wide_balancing_area,3507092216,112.85728276563685
system_wide_balancing_area,3507092218,115.56646299063762
system_wide_balancing_area,3507092220,105.6407536379933
system_wide_balancing_area,3507092222,91.83358984978186
system_wide_balancing_area,3507102700,74.37215655053164
system_wide_balancing_area,3507102702,67.76221117137884
system_wide_balancing_area,3507102704,70.17605099449271
system_wide_balancing_area,3507102706,84.93852739034594
system_wide_balancing_area,3507102708,107.06293126554085
system_wide_balancing_area,3507102710,113.88983824761829
system_wide_balancing_area,3507102712,113.84326533808995
system_wide_balancing_area,3507102714,110.22875318884367
system_wide_balancing_area,3507102716,108.28972985799403
system_wide_balancing_area,3507102718,113.62971150903327
system_wide_balancing_area,3507102720,104.1663234778042
system_wide_balancing_area,3507102722,89.89683836817753
system_wide_balancing_area,3507121500,70.55658574307773
system_wide_balancing_area,3507121502,63.182163092886974
system_wide_balancing_area,3507121504,65.94927547364247
system_wide_balancing_area,3507121506,80.39142112591071
system_wide_balancing_area,3507121508,99.7782466605388
system_wide_balancing_area,3507121510,105.50330675865362
system_wide_balancing_area,3507121512,104.16859532704949
system_wide_balancing_area,3507121514,100.65404454459568
system_wide_balancing_area,3507121516,102.28864007657727
system_wide_balancing_area,3507121518,109.55060618912648
system_wide_balancing_area,3507121520,100.53590838384092
system_wide_balancing_area,3507121522,85.7302668523273
system_wide_balancing_area,3508022000,64.77626682653373
system_wide_balancing_area,3508022002,59.170199821561226
system_wide_balancing_area,3508022004,67.06965787402247
system_wide_balancing_area,3508022006,94.69888541115547
system_wide_balancing_area,3508022008,105.67861302379836
system_wide_balancing_area,3508022010,112.36295133402024
system_wide_balancing_area,3508022012,114.64926401407843
system_wide_balancing_area,3508022014,115.20963476899468
system_wide_balancing_area,3508022016,114.18681067528439
system_wide_balancing_area,3508022018,119.46963223426313
system_wide_balancing_area,3508022020,106.28145398329774
system_wide_balancing_area,3508022022,81.95900376412305
system_wide_balancing_area,3508041000,62.164349244671534
system_wide_balancing_area,3508041002,58.01996511410158
system_wide_balancing_area,3508041004,67.69137448000322
system_wide_balancing_area,3508041006,95.67216093285208
system_wide_balancing_area,3508041008,106.04904758599562
system_wide_balancing_area,3508041010,111.408551458805
system_wide_balancing_area,3508041012,110.33145988146073
system_wide_balancing_area,3508041014,112.71922916135644
system_wide_balancing_area,3508041016,111.90521690684653
system_wide_balancing_area,3508041018,118.8726899142892
system_wide_balancing_area,3508041020,108.76242176769527
system_wide_balancing_area,3508041022,84.2264407976999
system_wide_balancing_area,3508061700,72.38315235853344
system_wide_balancing_area,3508061702,66.32642929381778
system_wide_balancing_area,3508061704,73.22665781067052
