scenario,max_demand_response_share,total_cost,cost_per_kwh,cost_per_kwh_2020,cost_per_kwh_2025,cost_per_kwh_2030,cost_per_kwh_2035,cost_per_kwh_2040,cost_per_kwh_2045,renewable_share_all_years,renewable_share_2020,renewable_share_2025,renewable_share_2030,renewable_share_2035,renewable_share_2040,renewable_share_2045,biofuel_share_all_years,biofuel_share_2020,biofuel_share_2025,biofuel_share_2030,biofuel_share_2035,biofuel_share_2040,biofuel_share_2045
battery_bulk_long,0.0,17345841713.894688,0.12959874131539356,0.12617108979420716,0.12844499589937936,0.13317362408581762,0.13607983189001432,0.12557284105015057,0.12960390998026808,0.6751079216554113,0.4771454265937297,0.5575809117852878,0.5989652766010238,0.6291437198508654,0.7238991547522994,1.0000000000000009,0.00720144104030266,0.0,0.0,0.0,0.0,0.0,0.038381614879482114
