load_zone	period	AES	Airport_DSG	Battery_4	Battery_6	Battery_Conting	Battery_Reg	CC_152	CIP_CT	CentralTrackingPV	FlatDistPV	H-Power	Honolulu_8	Honolulu_9	IC_Schofield	Kahe_1	Kahe_2	Kahe_3	Kahe_4	Kahe_5	Kahe_6	Kalaeloa_CC1	Kalaeloa_CC2	Kalaeloa_CC3	OnshoreWind	SlopedDistPV	Waiau_10	Waiau_6	Waiau_7	Waiau_8	Waiau_9	UnservedLoad
Oahu	2020	1460.2763225309916	0.974	72.51316670487904	0.0	0.0	0.0	898.3618092519075	0.0	120.17001178825531	367.81539451741673	375.1848000000005	21.675739384266137	16.68946854168425	74.44465034184219	0.0	0.0	114.48956324601035	12.5950375	292.16363470423533	27.336110436986424	599.3708628899144	425.5853766818746	59.31821006404397	2202.255817843324	504.8120490801916	2.0297554950347747	0.0	0.0	0.0	0.0	0.0
Oahu	2025	1386.9626233648146	0.487	158.37362171724845	12.370514484284856	0.0	0.0	707.0327794902345	5.47875	686.807561762471	357.1293774087453	375.1848000000005	0	0	59.21266122315451	0	0	0	0	120.11663876982098	110.74974694447066	400.32339710373816	508.854989304717	43.50620271877736	2187.754110479981	489.05074449846285	1.6984124999999999	0	0	0	4.8921140420439375	0.0
Oahu	2030	1356.869928957127	0.487	111.07325217533376	332.41518391793124	0.0	0.0	588.2546563358272	2.739375	1064.695642754095	363.2895522532747	375.1848000000005	0	0	54.26599537526757	0	0	0	0	31.113910582303212	0.0	552.868307083292	291.2868750000002	30.000397691999407	2194.6505655571036	483.68859429626417	0.0	0	0	0	0.0	0.0
Oahu	2035	1344.9425574213167	0.0	58.134081237278686	545.5070135898644	19.55305	111.75211204533676	556.3753256344354	0.0	1496.7488482752096	359.67559207522044	375.1848000000005	0	0	63.278770813940916	0	0	0	0	12.035553954987474	0.0	469.8131123943245	379.81015460593204	28.76715964693835	2175.7281196434647	496.36796074880186	2.9737840843566126	0	0	0	2.94102419130295	0.0
Oahu	2040	1288.8674748215572	0.0	0.0	1360.70850047055	27.374269999999996	264.9758510117434	254.85409159346318	0.0	3519.6604361406266	0.0	375.1848000000005	0	0	38.3471663102	0	0	0	0	0.0	0.0	245.16108053614823	466.2613051896841	0.0	2148.630850023697	0.0	0.0	0	0	0	0.0	0.0
Oahu	2045	325.6868144198805	0.0	0.0	2785.411208413509	0.0	0.0	15.817419003367025	0.0	3208.5708624723443	2426.6010610778835	375.1848000000005	0	0	0.0	0	0	0	0	0	0	0.0	0.0	0.0	2053.144266234586	478.05814033003054	0.0	0	0	0	0.0	0.0
