load_zone,timestamp,ZoneTotalCentralDispatch,ZoneTotalDistributedDispatch,zone_demand_mw,StorageNetCharge,ChargeEVs,ShiftDemand
Oahu,2030-08-23-00:00,698.794,0,673.675,0,25.1189,0
Oahu,2030-08-23-02:00,643.077,0,632.729,0,10.3482,0
Oahu,2030-08-23-04:00,646.367,0,641.622,0,4.74487,0
Oahu,2030-08-23-06:00,732.955,0,715.578,0,17.3776,0
Oahu,2030-08-23-08:00,1109.1,0,839.874,204.268,64.9603,0
Oahu,2030-08-23-10:00,1035.39,0,886.299,103.507,45.5877,0
Oahu,2030-08-23-12:00,1079.05,0,889.897,153.044,36.1119,0
Oahu,2030-08-23-14:00,1018.39,0,886.385,87.2319,44.7761,0
Oahu,2030-08-23-16:00,1021.44,0,881.302,83.1258,57.0129,0
Oahu,2030-08-23-18:00,951.464,0,871.755,0,79.709,0
Oahu,2030-08-23-20:00,924.51,0,853.217,0,71.2936,0
Oahu,2030-08-23-22:00,819.928,0,768.856,0,51.0716,0
Oahu,2030-09-23-00:00,674.016,0,648.897,0,25.1189,0
Oahu,2030-09-23-02:00,691.093,0,622.08,58.665,10.3482,0
Oahu,2030-09-23-04:00,676.465,0,671.72,0,4.74487,0
Oahu,2030-09-23-06:00,834.012,0,816.635,0,17.3776,0
Oahu,2030-09-23-08:00,1116.09,0,894.281,156.848,64.9603,0
Oahu,2030-09-23-10:00,1053.09,0,927.826,79.6738,45.5877,0
Oahu,2030-09-23-12:00,1161.7,0,943.446,182.144,36.1119,0
Oahu,2030-09-23-14:00,1115.83,0,944.285,126.771,44.7761,0
Oahu,2030-09-23-16:00,1072.01,0,929.259,85.7399,57.0129,0
Oahu,2030-09-23-18:00,1038.03,0,958.321,0,79.709,0
Oahu,2030-09-23-20:00,949.05,0,877.756,0,71.2936,0
Oahu,2030-09-23-22:00,791.843,0,740.771,0,51.0716,0
Oahu,2030-10-23-00:00,670.669,0,645.55,0,25.1189,0
Oahu,2030-10-23-02:00,641.131,0,617.326,13.4561,10.3482,0
Oahu,2030-10-23-04:00,660.158,0,655.413,0,4.74487,0
Oahu,2030-10-23-06:00,815.362,0,797.984,0,17.3776,0
Oahu,2030-10-23-08:00,1025.74,0,870.864,89.911,64.9603,0
Oahu,2030-10-23-10:00,1136.53,0,906,184.942,45.5877,0
Oahu,2030-10-23-12:00,1149.25,0,919.296,193.842,36.1119,0
Oahu,2030-10-23-14:00,1123.34,0,916.081,162.482,44.7761,0
Oahu,2030-10-23-16:00,960.326,0,903.313,0,57.0129,0
Oahu,2030-10-23-18:00,1017.27,0,937.564,0,79.709,0
Oahu,2030-10-23-20:00,931.383,0,860.089,0,71.2936,0
Oahu,2030-10-23-22:00,789.182,0,738.11,0,51.0716,0
Oahu,2030-11-23-00:00,643.653,0,618.535,0,25.1189,0
Oahu,2030-11-23-02:00,600.705,0,590.357,0,10.3482,0
Oahu,2030-11-23-04:00,609.118,0,604.373,0,4.74487,0
Oahu,2030-11-23-06:00,679.274,0,661.897,0,17.3776,0
Oahu,2030-11-23-08:00,922.429,0,768.724,88.7447,64.9603,0
Oahu,2030-11-23-10:00,1018.64,0,817.691,155.358,45.5877,0
Oahu,2030-11-23-12:00,1057.79,0,813.4,208.275,36.1119,0
Oahu,2030-11-23-14:00,1028.83,0,805.26,178.799,44.7761,0
Oahu,2030-11-23-16:00,883.254,0,826.241,0,57.0129,0
Oahu,2030-11-23-18:00,974.056,0,894.347,0,79.709,0
Oahu,2030-11-23-20:00,895.23,0,823.937,0,71.2936,0
Oahu,2030-11-23-22:00,764.352,0,713.28,0,51.0716,0
Oahu,2030-12-23-00:00,646.789,0,621.67,0,25.1189,0
Oahu,2030-12-23-02:00,595.041,0,584.693,0,10.3482,0
Oahu,2030-12-23-04:00,629.571,0,624.826,0,4.74487,0
Oahu,2030-12-23-06:00,772.052,0,754.675,0,17.3776,0
Oahu,2030-12-23-08:00,903.672,0,838.712,0,64.9603,0
Oahu,2030-12-23-10:00,1047,0,877.03,124.379,45.5877,0
Oahu,2030-12-23-12:00,1064.07,0,877.717,150.242,36.1119,0
Oahu,2030-12-23-14:00,1125.4,0,872.349,208.275,44.7761,0
Oahu,2030-12-23-16:00,984.953,0,860.287,67.6532,57.0129,0
Oahu,2030-12-23-18:00,983.801,0,904.092,0,79.709,0
Oahu,2030-12-23-20:00,914.66,0,843.366,0,71.2936,0
Oahu,2030-12-23-22:00,792.298,0,741.227,0,51.0716,0
Oahu,2035-01-23-00:00,656.956,0,618.938,0,38.0178,0
Oahu,2035-01-23-02:00,618.904,0,589.148,14.093,15.6621,0
Oahu,2035-01-23-04:00,645.046,0,637.865,0,7.18142,0
Oahu,2035-01-23-06:00,832.101,0,805.8,0,26.3012,0
Oahu,2035-01-23-08:00,1018.18,0,849.447,70.4194,98.3183,0
Oahu,2035-01-23-10:00,1228.21,0,872.639,286.57,68.9976,0
Oahu,2035-01-23-12:00,1215.77,0,878.943,282.175,54.6559,0
Oahu,2035-01-23-14:00,1141.36,0,873.812,199.777,67.7692,0
Oahu,2035-01-23-16:00,990.533,0,869.213,35.03,86.2897,0
Oahu,2035-01-23-18:00,1051.1,0,930.464,0,120.641,0
Oahu,2035-01-23-20:00,961.772,0,853.868,0,107.904,0
Oahu,2035-01-23-22:00,793.818,0,716.521,0,77.2976,0
Oahu,2035-02-23-00:00,680.904,0,642.887,0,38.0178,0
Oahu,2035-02-23-02:00,715.42,0,600.72,99.0374,15.6621,0
Oahu,2035-02-23-04:00,619.767,0,610.313,2.27218,7.18142,0
Oahu,2035-02-23-06:00,713.851,0,687.55,0,26.3012,0
Oahu,2035-02-23-08:00,973.385,0,810.146,64.9205,98.3183,0
Oahu,2035-02-23-10:00,1169.06,0,860.787,239.271,68.9976,0
Oahu,2035-02-23-12:00,1164.7,0,862.718,247.326,54.6559,0
Oahu,2035-02-23-14:00,1208.91,0,859.832,281.312,67.7692,0
Oahu,2035-02-23-16:00,1070.99,0,869.302,115.399,86.2897,0
Oahu,2035-02-23-18:00,1025.08,0,904.441,0,120.641,0
Oahu,2035-02-23-20:00,960.101,0,852.197,0,107.904,0
Oahu,2035-02-23-22:00,832.116,0,754.819,0,77.2976,0
Oahu,2035-03-23-00:00,678.578,0,640.56,0,38.0178,0
Oahu,2035-03-23-02:00,617.201,0,601.539,0,15.6621,0
Oahu,2035-03-23-04:00,616.54,0,609.358,0,7.18142,0
Oahu,2035-03-23-06:00,690.906,0,664.604,0,26.3012,0
Oahu,2035-03-23-08:00,1590.59,0,775.936,716.331,98.3183,0
Oahu,2035-03-23-10:00,1099.75,0,810.638,220.11,68.9976,0
Oahu,2035-03-23-12:00,954.282,0,815.564,84.0622,54.6559,0
Oahu,2035-03-23-14:00,1167.07,0,813.121,286.181,67.7692,0
Oahu,2035-03-23-16:00,1160.17,0,822.558,251.324,86.2897,0
Oahu,2035-03-23-18:00,975.103,0,854.462,0,120.641,0
Oahu,2035-03-23-20:00,936.766,0,828.862,0,107.904,0
Oahu,2035-03-23-22:00,802.675,0,725.377,0,77.2976,0
Oahu,2035-04-23-00:00,663.205,0,625.188,0,38.0178,0
Oahu,2035-04-23-02:00,610.91,0,595.248,0,15.6621,0
Oahu,2035-04-23-04:00,642.931,0,635.75,0,7.18142,0
Oahu,2035-04-23-06:00,817.084,0,790.783,0,26.3012,0
Oahu,2035-04-23-08:00,1080.86,0,875.156,107.384,98.3183,0
Oahu,2035-04-23-10:00,1257.03,0,915.098,272.931,68.9976,0
Oahu,2035-04-23-12:00,1221.79,0,929.058,238.072,54.6559,0
Oahu,2035-04-23-14:00,1272.14,0,931.999,272.37,67.7692,0
Oahu,2035-04-23-16:00,1068.06,0,924.296,57.4716,86.2897,0
Oahu,2035-04-23-18:00,1045.76,0,925.121,0,120.641,0
Oahu,2035-04-23-20:00,994.659,0,886.755,0,107.904,0
Oahu,2035-04-23-22:00,816.15,0,738.853,0,77.2976,0
Oahu,2035-05-23-00:00,706.259,0,668.241,0,38.0178,0
Oahu,2035-05-23-02:00,652.087,0,636.425,0,15.6621,0
Oahu,2035-05-23-04:00,691.04,0,683.859,0,7.18142,0
Oahu,2035-05-23-06:00,863.126,0,836.825,0,26.3012,0
Oahu,2035-05-23-08:00,1242.59,0,922.89,221.385,98.3183,0
Oahu,2035-05-23-10:00,1274.01,0,957.544,247.467,68.9976,0
Oahu,2035-05-23-12:00,1305.74,0,964.511,286.57,54.6559,0
Oahu,2035-05-23-14:00,1171.03,0,956.576,146.685,67.7692,0
Oahu,2035-05-23-16:00,1022.28,0,926.029,9.96066,86.2897,0
Oahu,2035-05-23-18:00,1029.65,0,909.005,0,120.641,0
Oahu,2035-05-23-20:00,986.281,0,878.377,0,107.904,0
Oahu,2035-05-23-22:00,845.298,0,768.001,0,77.2976,0
Oahu,2035-06-23-00:00,694.271,0,656.253,0,38.0178,0
Oahu,2035-06-23-02:00,639.833,0,624.171,0,15.6621,0
Oahu,2035-06-23-04:00,676.472,0,666.317,2.9734,7.18142,0
Oahu,2035-06-23-06:00,832.572,0,806.271,0,26.3012,0
Oahu,2035-06-23-08:00,1118.51,0,899.876,120.319,98.3183,0
Oahu,2035-06-23-10:00,1237.62,0,947.869,220.749,68.9976,0
Oahu,2035-06-23-12:00,1547.1,0,961.331,531.11,54.6559,0
Oahu,2035-06-23-14:00,1286.04,0,962.539,255.734,67.7692,0
Oahu,2035-06-23-16:00,1097.28,0,946.13,64.8564,86.2897,0
Oahu,2035-06-23-18:00,1047.44,0,926.8,0,120.641,0
Oahu,2035-06-23-20:00,1023.92,0,916.019,0,107.904,0
Oahu,2035-06-23-22:00,854.605,0,777.307,0,77.2976,0
Oahu,2035-07-23-00:00,774.612,0,691.508,45.0871,38.0178,0
Oahu,2035-07-23-02:00,710.238,0,655.925,38.6504,15.6621,0
Oahu,2035-07-23-04:00,700.067,0,692.886,0,7.18142,0
Oahu,2035-07-23-06:00,855.982,0,829.681,0,26.3012,0
Oahu,2035-07-23-08:00,1019.73,0,917.002,4.40658,98.3183,0
Oahu,2035-07-23-10:00,1287.95,0,965.787,253.167,68.9976,0
Oahu,2035-07-23-12:00,1295.74,0,975.687,265.401,54.6559,0
Oahu,2035-07-23-14:00,1326.39,0,972.05,286.57,67.7692,0
Oahu,2035-07-23-16:00,1099.1,0,962.71,50.1002,86.2897,0
Oahu,2035-07-23-18:00,1062.13,0,941.49,0,120.641,0
Oahu,2035-07-23-20:00,1027.73,0,919.827,0,107.904,0
Oahu,2035-07-23-22:00,866.668,0,789.37,0,77.2976,0
Oahu,2035-08-23-00:00,724.203,0,686.186,0,38.0178,0
Oahu,2035-08-23-02:00,659.531,0,643.869,0,15.6621,0
Oahu,2035-08-23-04:00,660.241,0,653.06,0,7.18142,0
Oahu,2035-08-23-06:00,755.793,0,729.491,0,26.3012,0
Oahu,2035-08-23-08:00,1176.67,0,857.949,220.406,98.3183,0
Oahu,2035-08-23-10:00,1165.21,0,905.928,190.28,68.9976,0
Oahu,2035-08-23-12:00,1250.87,0,909.647,286.57,54.6559,0
Oahu,2035-08-23-14:00,1196.95,0,906.017,223.162,67.7692,0
Oahu,2035-08-23-16:00,1014.86,0,900.763,27.8106,86.2897,0
Oahu,2035-08-23-18:00,1011.54,0,890.897,0,120.641,0
Oahu,2035-08-23-20:00,979.642,0,871.738,0,107.904,0
Oahu,2035-08-23-22:00,861.851,0,784.553,0,77.2976,0
Oahu,2035-09-23-00:00,698.597,0,660.579,0,38.0178,0
Oahu,2035-09-23-02:00,648.526,0,632.864,0,15.6621,0
Oahu,2035-09-23-04:00,691.347,0,684.166,0,7.18142,0
Oahu,2035-09-23-06:00,860.233,0,833.932,0,26.3012,0
Oahu,2035-09-23-08:00,1150.22,0,914.177,137.729,98.3183,0
Oahu,2035-09-23-10:00,1163.78,0,948.845,145.94,68.9976,0
Oahu,2035-09-23-12:00,1306.21,0,964.988,286.57,54.6559,0
Oahu,2035-09-23-14:00,1249.56,0,965.855,215.94,67.7692,0
Oahu,2035-09-23-16:00,1198.66,0,950.326,162.048,86.2897,0
Oahu,2035-09-23-18:00,1101,0,980.361,0,120.641,0
Oahu,2035-09-23-20:00,1005,0,897.099,0,107.904,0
Oahu,2035-09-23-22:00,832.826,0,755.528,0,77.2976,0
Oahu,2035-10-23-00:00,695.137,0,657.119,0,38.0178,0
Oahu,2035-10-23-02:00,643.613,0,627.951,0,15.6621,0
Oahu,2035-10-23-04:00,674.495,0,667.313,0,7.18142,0
Oahu,2035-10-23-06:00,840.958,0,814.656,0,26.3012,0
Oahu,2035-10-23-08:00,1137.82,0,889.976,149.526,98.3183,0
Oahu,2035-10-23-10:00,1281.86,0,926.288,286.57,68.9976,0
Oahu,2035-10-23-12:00,1277.14,0,940.03,282.454,54.6559,0
Oahu,2035-10-23-14:00,1234.15,0,936.707,229.678,67.7692,0
Oahu,2035-10-23-16:00,1009.8,0,923.511,0,86.2897,0
Oahu,2035-10-23-18:00,1079.55,0,958.909,0,120.641,0
Oahu,2035-10-23-20:00,986.745,0,878.841,0,107.904,0
Oahu,2035-10-23-22:00,830.076,0,752.778,0,77.2976,0
Oahu,2035-11-23-00:00,667.217,0,629.2,0,38.0178,0
Oahu,2035-11-23-02:00,615.741,0,600.079,0,15.6621,0
Oahu,2035-11-23-04:00,621.746,0,614.564,0,7.18142,0
Oahu,2035-11-23-06:00,700.315,0,674.013,0,26.3012,0
Oahu,2035-11-23-08:00,1019.55,0,784.417,136.816,98.3183,0
Oahu,2035-11-23-10:00,1157.01,0,835.023,252.989,68.9976,0
Oahu,2035-11-23-12:00,1171.81,0,830.588,286.57,54.6559,0
Oahu,2035-11-23-14:00,1138.19,0,822.175,248.245,67.7692,0
Oahu,2035-11-23-16:00,930.149,0,843.859,0,86.2897,0
Oahu,2035-11-23-18:00,1034.89,0,914.246,0,120.641,0
Oahu,2035-11-23-20:00,949.382,0,841.478,0,107.904,0
Oahu,2035-11-23-22:00,804.415,0,727.117,0,77.2976,0
Oahu,2035-12-23-00:00,670.458,0,632.441,0,38.0178,0
Oahu,2035-12-23-02:00,609.887,0,594.225,0,15.6621,0
Oahu,2035-12-23-04:00,642.883,0,635.702,0,7.18142,0
Oahu,2035-12-23-06:00,796.199,0,769.897,0,26.3012,0
Oahu,2035-12-23-08:00,955.066,0,856.748,0,98.3183,0
Oahu,2035-12-23-10:00,1159.7,0,896.349,194.356,68.9976,0
Oahu,2035-12-23-12:00,1201.83,0,897.058,250.114,54.6559,0
Oahu,2035-12-23-14:00,1245.85,0,891.511,286.57,67.7692,0
Oahu,2035-12-23-16:00,1096.5,0,879.046,131.168,86.2897,0
Oahu,2035-12-23-18:00,1044.96,0,924.316,0,120.641,0
Oahu,2035-12-23-20:00,969.462,0,861.558,0,107.904,0
Oahu,2035-12-23-22:00,833.296,0,755.999,0,77.2976,0
Oahu,2040-01-23-00:00,698.923,0,647.395,0,51.5278,0
Oahu,2040-01-23-02:00,668.512,0,617.64,29.6439,21.2277,0
Oahu,2040-01-23-04:00,676.033,0,666.3,0,9.73339,0
Oahu,2040-01-23-06:00,869.686,0,834.039,0,35.6475,0
Oahu,2040-01-23-08:00,1150.14,0,877.635,139.25,133.256,0
Oahu,2040-01-23-10:00,1443.12,0,900.799,448.805,93.5164,0
Oahu,2040-01-23-12:00,1248.44,0,907.096,267.263,74.0782,0
Oahu,2040-01-23-14:00,1214.44,0,901.971,220.62,91.8514,0
Oahu,2040-01-23-16:00,1079.44,0,897.378,65.1111,116.953,0
Oahu,2040-01-23-18:00,1122.07,0,958.557,0,163.511,0
Oahu,2040-01-23-20:00,1028.3,0,882.051,0,146.248,0
Oahu,2040-01-23-22:00,849.63,0,744.864,0,104.766,0
Oahu,2040-02-23-00:00,722.843,0,671.316,0,51.5278,0
Oahu,2040-02-23-02:00,686.662,0,629.199,36.2361,21.2277,0
Oahu,2040-02-23-04:00,648.514,0,638.781,0,9.73339,0
Oahu,2040-02-23-06:00,751.575,0,715.927,0,35.6475,0
Oahu,2040-02-23-08:00,1228.16,0,838.38,256.522,133.256,0
Oahu,2040-02-23-10:00,1430.8,0,888.961,448.323,93.5164,0
Oahu,2040-02-23-12:00,1553.08,0,890.89,588.11,74.0782,0
Oahu,2040-02-23-14:00,1541.73,0,888.007,561.868,91.8514,0
Oahu,2040-02-23-16:00,1447.29,0,897.467,432.871,116.953,0
Oahu,2040-02-23-18:00,1096.08,0,932.564,0,163.511,0
Oahu,2040-02-23-20:00,1026.63,0,880.381,0,146.248,0
Oahu,2040-02-23-22:00,887.883,0,783.117,0,104.766,0
Oahu,2040-03-23-00:00,720.52,0,668.992,0,51.5278,0
Oahu,2040-03-23-02:00,651.244,0,630.016,0,21.2277,0
Oahu,2040-03-23-04:00,647.56,0,637.827,0,9.73339,0
Oahu,2040-03-23-06:00,728.656,0,693.008,0,35.6475,0
Oahu,2040-03-23-08:00,2086.39,0,804.209,1148.93,133.256,0
Oahu,2040-03-23-10:00,1773.26,0,838.871,840.87,93.5164,0
Oahu,2040-03-23-12:00,1858.06,0,843.791,940.186,74.0782,0
Oahu,2040-03-23-14:00,1942.25,0,841.351,1009.05,91.8514,0
Oahu,2040-03-23-16:00,1638.79,0,850.777,671.057,116.953,0
Oahu,2040-03-23-18:00,1046.15,0,882.644,0,163.511,0
Oahu,2040-03-23-20:00,1003.32,0,857.074,0,146.248,0
Oahu,2040-03-23-22:00,858.476,0,753.71,0,104.766,0
Oahu,2040-04-23-00:00,705.165,0,653.637,0,51.5278,0
Oahu,2040-04-23-02:00,644.961,0,623.733,0,21.2277,0
Oahu,2040-04-23-04:00,673.921,0,664.187,0,9.73339,0
Oahu,2040-04-23-06:00,854.686,0,819.039,0,35.6475,0
Oahu,2040-04-23-08:00,1517.01,0,903.314,480.436,133.256,0
Oahu,2040-04-23-10:00,1558.76,0,943.209,522.035,93.5164,0
Oahu,2040-04-23-12:00,1577.51,0,957.153,546.283,74.0782,0
Oahu,2040-04-23-14:00,1413.88,0,960.09,361.941,91.8514,0
Oahu,2040-04-23-16:00,1415.91,0,952.396,346.559,116.953,0
Oahu,2040-04-23-18:00,1116.73,0,953.221,0,163.511,0
Oahu,2040-04-23-20:00,1061.15,0,914.9,0,146.248,0
Oahu,2040-04-23-22:00,871.935,0,767.17,0,104.766,0
Oahu,2040-05-23-00:00,748.168,0,696.64,0,51.5278,0
Oahu,2040-05-23-02:00,686.09,0,664.862,0,21.2277,0
Oahu,2040-05-23-04:00,721.974,0,712.24,0,9.73339,0
Oahu,2040-05-23-06:00,900.674,0,865.027,0,35.6475,0
Oahu,2040-05-23-08:00,1633.47,0,950.992,549.223,133.256,0
Oahu,2040-05-23-10:00,1510.85,0,985.606,431.732,93.5164,0
Oahu,2040-05-23-12:00,1695.29,0,992.564,628.644,74.0782,0
Oahu,2040-05-23-14:00,1420.85,0,984.638,344.361,91.8514,0
Oahu,2040-05-23-16:00,1231.47,0,954.127,160.394,116.953,0
Oahu,2040-05-23-18:00,1100.63,0,937.123,0,163.511,0
Oahu,2040-05-23-20:00,1052.78,0,906.531,0,146.248,0
Oahu,2040-05-23-22:00,901.049,0,796.283,0,104.766,0
Oahu,2040-06-23-00:00,736.194,0,684.666,0,51.5278,0
Oahu,2040-06-23-02:00,673.85,0,652.622,0,21.2277,0
Oahu,2040-06-23-04:00,704.452,0,694.719,0,9.73339,0
Oahu,2040-06-23-06:00,870.157,0,834.509,0,35.6475,0
Oahu,2040-06-23-08:00,1419.06,0,928.005,357.794,133.256,0
Oahu,2040-06-23-10:00,1616.84,0,975.942,547.38,93.5164,0
Oahu,2040-06-23-12:00,1687.54,0,989.388,624.076,74.0782,0
Oahu,2040-06-23-14:00,1598.81,0,990.594,516.367,91.8514,0
Oahu,2040-06-23-16:00,1333.24,0,974.204,242.077,116.953,0
Oahu,2040-06-23-18:00,1118.41,0,954.897,0,163.511,0
Oahu,2040-06-23-20:00,1090.38,0,944.129,0,146.248,0
Oahu,2040-06-23-22:00,910.345,0,805.579,0,104.766,0
Oahu,2040-07-23-00:00,771.408,0,719.88,0,51.5278,0
Oahu,2040-07-23-02:00,705.567,0,684.339,0,21.2277,0
Oahu,2040-07-23-04:00,730.99,0,721.256,0,9.73339,0
Oahu,2040-07-23-06:00,893.539,0,857.892,0,35.6475,0
Oahu,2040-07-23-08:00,1078.37,0,945.111,0,133.256,0
Oahu,2040-07-23-10:00,1505.08,0,993.838,417.721,93.5164,0
Oahu,2040-07-23-12:00,1298.82,0,1003.73,221.011,74.0782,0
Oahu,2040-07-23-14:00,1331.32,0,1000.09,239.372,91.8514,0
Oahu,2040-07-23-16:00,1527.35,0,990.765,419.635,116.953,0
Oahu,2040-07-23-18:00,1133.08,0,969.57,0,163.511,0
Oahu,2040-07-23-20:00,1094.18,0,947.932,0,146.248,0
Oahu,2040-07-23-22:00,922.394,0,817.628,0,104.766,0
Oahu,2040-08-23-00:00,766.092,0,714.564,0,51.5278,0
Oahu,2040-08-23-02:00,693.525,0,672.297,0,21.2277,0
Oahu,2040-08-23-04:00,691.21,0,681.477,0,9.73339,0
Oahu,2040-08-23-06:00,793.467,0,757.819,0,35.6475,0
Oahu,2040-08-23-08:00,1690.44,0,886.126,671.057,133.256,0
Oahu,2040-08-23-10:00,1266.46,0,934.05,238.897,93.5164,0
Oahu,2040-08-23-12:00,1667.17,0,937.764,655.33,74.0782,0
Oahu,2040-08-23-14:00,1392.05,0,934.139,366.059,91.8514,0
Oahu,2040-08-23-16:00,1397.81,0,928.891,351.966,116.953,0
Oahu,2040-08-23-18:00,1082.55,0,919.036,0,163.511,0
Oahu,2040-08-23-20:00,1046.15,0,899.9,0,146.248,0
Oahu,2040-08-23-22:00,917.583,0,812.817,0,104.766,0
Oahu,2040-09-23-00:00,740.515,0,688.987,0,51.5278,0
Oahu,2040-09-23-02:00,682.532,0,661.304,0,21.2277,0
Oahu,2040-09-23-04:00,722.28,0,712.547,0,9.73339,0
Oahu,2040-09-23-06:00,897.785,0,862.137,0,35.6475,0
Oahu,2040-09-23-08:00,2115.29,0,942.289,1039.74,133.256,0
Oahu,2040-09-23-10:00,1314.75,0,976.917,244.321,93.5164,0
Oahu,2040-09-23-12:00,1704.07,0,993.041,636.949,74.0782,0
Oahu,2040-09-23-14:00,2103.35,0,993.907,1017.59,91.8514,0
Oahu,2040-09-23-16:00,1591.85,0,978.395,496.505,116.953,0
Oahu,2040-09-23-18:00,1171.91,0,1008.4,0,163.511,0
Oahu,2040-09-23-20:00,1071.48,0,925.231,0,146.248,0
Oahu,2040-09-23-22:00,888.591,0,783.826,0,104.766,0
Oahu,2040-10-23-00:00,737.06,0,685.532,0,51.5278,0
Oahu,2040-10-23-02:00,677.625,0,656.398,0,21.2277,0
Oahu,2040-10-23-04:00,705.447,0,695.714,0,9.73339,0
Oahu,2040-10-23-06:00,878.532,0,842.885,0,35.6475,0
Oahu,2040-10-23-08:00,2186.64,0,918.116,1135.26,133.256,0
Oahu,2040-10-23-10:00,1718.96,0,954.386,671.057,93.5164,0
Oahu,2040-10-23-12:00,1713.25,0,968.112,671.057,74.0782,0
Oahu,2040-10-23-14:00,1727.7,0,964.793,671.057,91.8514,0
Oahu,2040-10-23-16:00,1744.76,0,951.612,676.191,116.953,0
Oahu,2040-10-23-18:00,1150.48,0,986.969,0,163.511,0
Oahu,2040-10-23-20:00,1053.24,0,906.994,0,146.248,0
Oahu,2040-10-23-22:00,885.845,0,781.079,0,104.766,0
Oahu,2040-11-23-00:00,709.172,0,657.645,0,51.5278,0
Oahu,2040-11-23-02:00,649.786,0,628.558,0,21.2277,0
Oahu,2040-11-23-04:00,652.76,0,643.026,0,9.73339,0
Oahu,2040-11-23-06:00,738.054,0,702.406,0,35.6475,0
Oahu,2040-11-23-08:00,1283.98,0,812.681,338.041,133.256,0
Oahu,2040-11-23-10:00,1273.81,0,863.228,317.067,93.5164,0
Oahu,2040-11-23-12:00,1442.31,0,858.798,509.433,74.0782,0
Oahu,2040-11-23-14:00,1265.52,0,850.395,323.278,91.8514,0
Oahu,2040-11-23-16:00,1179.88,0,872.053,190.87,116.953,0
Oahu,2040-11-23-18:00,1105.87,0,942.357,0,163.511,0
Oahu,2040-11-23-20:00,1015.92,0,869.675,0,146.248,0
Oahu,2040-11-23-22:00,860.213,0,755.448,0,104.766,0
Oahu,2040-12-23-00:00,712.41,0,660.882,0,51.5278,0
Oahu,2040-12-23-02:00,643.938,0,622.711,0,21.2277,0
Oahu,2040-12-23-04:00,673.873,0,664.139,0,9.73339,0
Oahu,2040-12-23-06:00,833.826,0,798.178,0,35.6475,0
Oahu,2040-12-23-08:00,1018.18,0,884.927,0,133.256,0
Oahu,2040-12-23-10:00,1371.66,0,924.482,353.662,93.5164,0
Oahu,2040-12-23-12:00,1525.32,0,925.19,526.056,74.0782,0
Oahu,2040-12-23-14:00,1676.14,0,919.65,664.643,91.8514,0
Oahu,2040-12-23-16:00,1203.99,0,907.199,179.838,116.953,0
Oahu,2040-12-23-18:00,1115.93,0,952.416,0,163.511,0
Oahu,2040-12-23-20:00,1035.98,0,889.732,0,146.248,0
Oahu,2040-12-23-22:00,889.062,0,784.296,0,104.766,0
Oahu,2045-01-23-00:00,727.435,0,661.515,0,65.9202,0
Oahu,2045-01-23-02:00,657.936,0,630.779,0,27.157,0
Oahu,2045-01-23-04:00,693.495,0,681.043,0,12.4521,0
Oahu,2045-01-23-06:00,899.918,0,854.313,0,45.6044,0
Oahu,2045-01-23-08:00,1316.75,0,899.347,246.93,170.477,0
Oahu,2045-01-23-10:00,1937.24,0,923.275,894.33,119.637,0
Oahu,2045-01-23-12:00,2274.87,0,929.78,1250.32,94.7694,0
Oahu,2045-01-23-14:00,2051.35,0,924.486,1009.36,117.507,0
Oahu,2045-01-23-16:00,1217.24,0,919.741,147.878,149.62,0
Oahu,2045-01-23-18:00,1192.12,0,982.937,0,209.182,0
Oahu,2045-01-23-20:00,1091.01,0,903.909,0,187.097,0
Oahu,2045-01-23-22:00,896.226,0,762.198,0,134.028,0
Oahu,2045-02-23-00:00,752.145,0,686.224,0,65.9202,0
Oahu,2045-02-23-02:00,669.876,0,642.719,0,27.157,0
Oahu,2045-02-23-04:00,665.069,0,652.617,0,12.4521,0
Oahu,2045-02-23-06:00,777.911,0,732.307,0,45.6044,0
Oahu,2045-02-23-08:00,1544.86,0,858.798,515.582,170.477,0
Oahu,2045-02-23-10:00,2281.09,0,911.047,1250.4,119.637,0
Oahu,2045-02-23-12:00,2455.25,0,913.039,1447.44,94.7694,0
Oahu,2045-02-23-14:00,2223.18,0,910.061,1195.61,117.507,0
Oahu,2045-02-23-16:00,1703.79,0,919.833,634.332,149.62,0
Oahu,2045-02-23-18:00,1165.27,0,956.088,0,209.182,0
Oahu,2045-02-23-20:00,1089.28,0,902.184,0,187.097,0
Oahu,2045-02-23-22:00,935.741,0,801.712,0,134.028,0
Oahu,2045-03-23-00:00,749.744,0,683.824,0,65.9202,0
Oahu,2045-03-23-02:00,670.72,0,643.563,0,27.157,0
Oahu,2045-03-23-04:00,664.083,0,651.631,0,12.4521,0
Oahu,2045-03-23-06:00,754.236,0,708.632,0,45.6044,0
Oahu,2045-03-23-08:00,1665.78,0,823.5,671.804,170.477,0
Oahu,2045-03-23-10:00,2141.7,0,859.305,1162.76,119.637,0
Oahu,2045-03-23-12:00,1949.87,0,864.387,990.718,94.7694,0
Oahu,2045-03-23-14:00,1935.05,0,861.867,955.674,117.507,0
Oahu,2045-03-23-16:00,1810.3,0,871.603,789.077,149.62,0
Oahu,2045-03-23-18:00,1113.7,0,904.521,0,209.182,0
Oahu,2045-03-23-20:00,1065.21,0,878.108,0,187.097,0
Oahu,2045-03-23-22:00,905.364,0,771.335,0,134.028,0
Oahu,2045-04-23-00:00,733.883,0,667.963,0,65.9202,0
