load_zone	period	Biodiesel	Coal	Diesel	LNG	LSFO	Pellet-Biomass	MSW	SUN	WND	Battery	UnservedLoad
Oahu	2020	0.41874188606194696	1460.2763225309918	19.035083451986438	0.0	2525.580393199759	0.0	375.1848000000005	992.7974553858636	2202.255817843324	72.51316670487904	0.0
Oahu	2025	0.20937094303097348	1386.9626233648146	27.0290451295168	0.0	1935.1142760244065	0.0	375.1848000000005	1532.98768366968	2187.754110479981	170.7441362015336	0.0
Oahu	2030	0.20937094303097348	1356.869928957127	8.610426736360083	0.0	1542.1967193892954	0.0	375.1848000000005	1911.6737893036352	2194.6505655571036	443.4884360932652	0.0
Oahu	2035	0.0	1344.9425574213167	9.985202396587788	0.0	1506.009682929627	0.0	375.1848000000005	2352.792401099232	2175.7281196434647	734.9462568724796	0.0
Oahu	2040	0.0	1288.8674748215572	0.0	0.0	1004.6236436294924	0.0	375.1848000000005	3519.6604361406266	2148.630850023697	1653.0586214822922	0.0
Oahu	2045	15.817419003367025	0.0	0.0	0.0	0.0	325.6868144198805	375.1848000000005	6113.230063880256	2053.144266234586	2785.411208413509	0.0
