load_zone	period	AES	Airport_DSG	Battery_4	Battery_6	Battery_Conting	Battery_Reg	CC_152	CIP_CT	CentralTrackingPV	FlatDistPV	H-Power	Honolulu_8	Honolulu_9	IC_Schofield	Kahe_1	Kahe_2	Kahe_3	Kahe_4	Kahe_5	Kahe_6	Kalaeloa_CC1	Kalaeloa_CC2	Kalaeloa_CC3	OnshoreWind	SlopedDistPV	Waiau_10	Waiau_6	Waiau_7	Waiau_8	Waiau_9	hydro	batteries	fuel cells
Oahu	2020	180.0	8.0	35.4202071696	0.0	180.0	149.86795326	150.586	0.0	42.7869709262	180.264	73.0	53.4	54.4	48.84	0.0	0.0	86.1	85.3	134.3	134.4	90.0	90.0	28.0	702.0508088829	263.736	49.9	0.0	0.0	0.0	0.0	0	0.0	0
Oahu	2025	180.0	8.0	73.76785000999999	5.13136380118	180.0	166.8629386765	150.586	113.0	250.36095338739997	180.264	73.0	0.0	0.0	48.84	0.0	0.0	0.0	0.0	134.3	134.4	90.0	90.0	28.0	702.0508088829	263.736	49.9	0.0	0.0	0.0	52.9	0	0.0	0
Oahu	2030	180.0	8.0	73.76785000999999	150.65890299318	180.0	208.673693354	150.586	113.0	389.38091712921	180.264	73.0	0.0	0.0	48.84	0.0	0.0	0.0	0.0	134.3	0.0	90.0	90.0	28.0	702.0508088829	263.736	49.9	0.0	0.0	0.0	52.9	0	0.0	0
Oahu	2035	180.0	0.0	38.3476428404	247.43439372018003	73.0	347.682509008	150.586	0.0	548.49856004221	180.264	73.0	0.0	0.0	48.84	0.0	0.0	0.0	0.0	134.3	0.0	90.0	90.0	28.0	702.0508088829	263.736	49.9	0.0	0.0	0.0	52.9	0	0.0	0
Oahu	2040	180.0	0.0	0.0	666.5437220000001	73.0	465.12372735150007	150.586	0.0	1328.70026334831	0.0	73.0	0.0	0.0	48.84	0.0	0.0	0.0	0.0	0.0	0.0	90.0	90.0	28.0	696.8882799713	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0
Oahu	2045	180.0	0.0	0.0	1478.067311161	73.0	723.620123096	150.586	0.0	1278.6190242644102	1275.427180357	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	706.78440510758	258.601403755	0.0	0.0	0.0	0.0	0.0	0	0.0	0
