load_zone,period,AES,Airport_DSG,Battery_Bulk,Battery_Bulk_MWh,Battery_Conting,Battery_Conting_MWh,Battery_Reg,Battery_Reg_MWh,CC_152,CIP_CT,CentralTrackingPV,FlatDistPV,H-Power,Hawaii_Cogen,IC_Barge,IC_MCBH,IC_Schofield,Kahe_1,Kahe_2,Kahe_3,Kahe_4,Kahe_5,Kahe_6,Kalaeloa_CC1,Kalaeloa_CC2,Kalaeloa_CC3,OffshoreWind,OnshoreWind,SlopedDistPV,Tesoro_Hawaii,Waiau_10,Waiau_3,Waiau_4,Waiau_5,Waiau_6,Waiau_7,Waiau_8,Waiau_9,hydro,fuel cells
Oahu,2020,180.0,8.0,285.56319453714957,53.406164454402195,0.0,0.0,0.0,0.0,150.586,113.0,185.7,370.70000000000005,73.0,12.2,0.0,0.0,48.84,82.1,82.1,86.1,85.3,134.3,134.4,90.0,90.0,28.0,0.0,480.00993897453685,303.3,20.0,49.9,46.6,46.6,54.5,53.5,82.9,86.1,52.9,0.0,0.0
Oahu,2025,0.0,8.0,359.69413016500914,216.85695417605743,0.0,0.0,0.0,0.0,150.586,113.0,279.0791533622572,370.70000000000005,73.0,12.2,0.0,0.0,48.84,82.1,82.1,86.1,85.3,134.3,134.4,90.0,90.0,28.0,0.0,668.7919887516855,303.3,20.0,49.9,0.0,0.0,54.5,53.5,82.9,86.1,52.9,0.0,0.0
Oahu,2030,0.0,8.0,731.6587232035604,3408.9498955555264,0.0,0.0,0.0,0.0,150.586,113.0,1272.2027699525122,370.70000000000005,73.0,12.2,0.0,0.0,48.84,0.0,0.0,86.1,85.3,134.3,134.4,90.0,90.0,28.0,0.0,668.7919887516855,303.3,20.0,49.9,0.0,0.0,0.0,0.0,82.9,86.1,52.9,0.0,0.0
Oahu,2035,0.0,8.0,834.3252327328561,4501.996514653677,0.0,0.0,0.0,0.0,150.586,113.0,1513.192480005204,370.70000000000005,73.0,12.2,0.0,0.0,48.84,0.0,0.0,86.1,85.3,134.3,134.4,90.0,90.0,28.0,0.0,668.7919887516855,303.3,20.0,49.9,0.0,0.0,0.0,0.0,0.0,0.0,52.9,0.0,0.0
Oahu,2040,0.0,8.0,993.9734565949552,5916.259929942124,0.0,0.0,0.0,0.0,150.586,113.0,1891.978549473024,370.70000000000005,73.0,12.2,0.0,0.0,48.84,0.0,0.0,0.0,0.0,134.3,134.4,90.0,90.0,28.0,0.0,668.7919887516855,303.3,20.0,49.9,0.0,0.0,0.0,0.0,0.0,0.0,52.9,0.0,0.0
Oahu,2045,0.0,8.0,1481.9195464598279,10123.886086825298,0.0,0.0,0.0,0.0,150.586,113.0,3013.0548553866975,1254.9562106523033,73.0,0.0,0.0,0.0,48.84,0.0,0.0,0.0,0.0,134.3,134.4,90.0,90.0,28.0,0.0,629.0782272900534,113.69000000000001,0.0,49.9,0.0,0.0,0.0,0.0,0.0,0.0,52.9,0.0,0.0
