load_zone,period,AES,Airport_DSG,Battery_4,Battery_6,Battery_Conting,Battery_Reg,CC_152,CIP_CT,CentralTrackingPV,FlatDistPV,H-Power,Honolulu_8,Honolulu_9,IC_Schofield,Kahe_1,Kahe_2,Kahe_3,Kahe_4,Kahe_5,Kahe_6,Kalaeloa_CC1,Kalaeloa_CC2,Kalaeloa_CC3,OnshoreWind,SlopedDistPV,Waiau_10,Waiau_6,Waiau_7,Waiau_8,Waiau_9,hydro,batteries,fuel cells
Oahu,2020,180.0,8.0,52.6270767567,0.0,180.0,111.4608925,150.586,0.0,82.069784465451,180.264,73.0,53.4,54.4,48.84,0.0,82.1,86.1,0.0,134.3,0.0,90.0,90.0,28.0,653.9243526992,263.736,49.9,0.0,0.0,0.0,0.0,0,0.0,0
Oahu,2025,180.0,0.0,79.21799052579999,64.5492272027,180.0,111.4608925,150.586,0.0,350.71947309855096,180.264,73.0,0.0,0.0,48.84,0.0,0.0,0.0,0.0,134.3,0.0,90.0,90.0,28.0,653.9243526992,263.736,49.9,0.0,0.0,0.0,52.9,0,0.0,0
Oahu,2030,180.0,0.0,79.21799052579999,139.0068044661,180.0,111.4608925,150.586,0.0,359.31607863695103,180.264,73.0,0.0,0.0,48.84,0.0,0.0,0.0,0.0,134.3,0.0,90.0,90.0,28.0,653.9243526992,263.736,49.9,0.0,0.0,0.0,52.9,0,0.0,0
Oahu,2035,180.0,0.0,26.5909137691,443.3684745941,113.194062377,0.0,150.586,0.0,702.2884604339511,180.264,73.0,0.0,0.0,48.84,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,28.0,635.0035678252,263.736,0.0,0.0,0.0,0.0,52.9,0,0.0,0
Oahu,2040,180.0,0.0,0.0,734.0068791204001,113.194062377,0.0,150.586,0.0,1292.695209843451,126.932533536,73.0,0.0,0.0,48.84,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,28.0,636.5,4.83169060317e-13,0.0,0.0,0.0,0.0,0.0,0,0.0,0
Oahu,2045,180.0,0.0,0.0,1483.329476976,113.194062377,0.0,150.586,0.0,1258.841276129151,1287.208244257,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694.0,289.90503526110047,0.0,0.0,0.0,0.0,0.0,0,0.0,0
