load_zone,timestamp,ZoneTotalCentralDispatch,ZoneTotalDistributedDispatch,zone_demand_mw,StorageNetCharge,ChargeEVs,ShiftDemand
Oahu,2020-02-12 02:00,518.092,0,504.821,12.4107,0.859446,0
Oahu,2020-02-12 04:00,585.214,0,584.351,0,0.863464,0
Oahu,2020-02-12 06:00,843.828,0,842.783,0,1.04417,0
Oahu,2020-02-12 08:00,924.559,0,918.57,4.39344,1.59563,0
Oahu,2020-02-12 10:00,969.591,0,966.85,0,2.74151,0
Oahu,2020-02-12 12:00,989.578,0,986.435,0,3.14321,0
Oahu,2020-02-12 14:00,1019.16,0,990.054,25.2767,3.83282,0
Oahu,2020-02-12 16:00,987.605,0,983.478,0,4.12742,0
Oahu,2020-02-12 18:00,1076.39,0,1069.74,0,6.65109,0
Oahu,2020-02-12 20:00,962.235,0,956.065,0,6.17026,0
Oahu,2020-02-12 22:00,771.675,0,744.227,25.9015,1.54632,0
Oahu,2020-05-02 00:00,623.849,0,622.663,0,1.18636,0
Oahu,2020-05-02 02:00,607.229,0,576.699,29.6701,0.859446,0
Oahu,2020-05-02 04:00,631.923,0,631.06,0,0.863464,0
Oahu,2020-05-02 06:00,893.069,0,892.025,0,1.04417,0
Oahu,2020-05-02 08:00,995.734,0,994.139,0,1.59563,0
Oahu,2020-05-02 10:00,1074.28,0,1045.99,25.5513,2.74151,0
Oahu,2020-05-02 12:00,1073.32,0,1066.06,4.11879,3.14321,0
Oahu,2020-05-02 14:00,1071.78,0,1067.95,0,3.83282,0
Oahu,2020-05-02 16:00,1050.48,0,1046.35,0,4.12742,0
Oahu,2020-05-02 18:00,1068.59,0,1061.94,0,6.65109,0
Oahu,2020-05-02 20:00,1005.5,0,999.33,0,6.17026,0
Oahu,2020-05-02 22:00,794.002,0,792.456,0,1.54632,0
Oahu,2020-09-22 00:00,702.717,0,701.531,0,1.18636,0
Oahu,2020-09-22 02:00,642.291,0,641.431,0,0.859446,0
Oahu,2020-09-22 04:00,688.696,0,658.162,29.6701,0.863464,0
Oahu,2020-09-22 06:00,795.537,0,794.493,0,1.04417,0
Oahu,2020-09-22 08:00,990.502,0,988.906,0,1.59563,0
Oahu,2020-09-22 10:00,1061.63,0,1058.89,0,2.74151,0
Oahu,2020-09-22 12:00,1093.29,0,1060.47,29.6701,3.14321,0
Oahu,2020-09-22 14:00,1057.2,0,1053.37,0,3.83282,0
Oahu,2020-09-22 16:00,1044.34,0,1040.22,0,4.12742,0
Oahu,2020-09-22 18:00,1071.53,0,1064.88,0,6.65109,0
Oahu,2020-09-22 20:00,980.693,0,974.523,0,6.17026,0
Oahu,2020-09-22 22:00,850.379,0,848.833,0,1.54632,0
Oahu,2020-10-27 00:00,691.063,0,689.877,0,1.18636,0
Oahu,2020-10-27 02:00,660.234,0,629.705,29.6701,0.859446,0
Oahu,2020-10-27 04:00,652.542,0,651.679,0,0.863464,0
Oahu,2020-10-27 06:00,787.109,0,786.065,0,1.04417,0
Oahu,2020-10-27 08:00,989.065,0,987.469,0,1.59563,0
Oahu,2020-10-27 10:00,1052.36,0,1049.62,0,2.74151,0
Oahu,2020-10-27 12:00,1052.34,0,1049.19,0,3.14321,0
Oahu,2020-10-27 14:00,1049.79,0,1016.29,29.6701,3.83282,0
Oahu,2020-10-27 16:00,1002.76,0,998.637,0,4.12742,0
Oahu,2020-10-27 18:00,1053.9,0,1047.25,0,6.65109,0
Oahu,2020-10-27 20:00,983.733,0,961.101,16.4626,6.17026,0
Oahu,2020-10-27 22:00,832.748,0,831.202,0,1.54632,0
Oahu,2020-12-15 00:00,656.329,0,655.143,0,1.18636,0
Oahu,2020-12-15 02:00,618.541,0,588.012,29.6701,0.859446,0
Oahu,2020-12-15 04:00,614.065,0,613.201,0,0.863464,0
Oahu,2020-12-15 06:00,745.716,0,744.672,0,1.04417,0
Oahu,2020-12-15 08:00,922.75,0,921.155,0,1.59563,0
Oahu,2020-12-15 10:00,976.013,0,973.271,0,2.74151,0
Oahu,2020-12-15 12:00,966.368,0,961.121,2.10343,3.14321,0
Oahu,2020-12-15 14:00,960.527,0,929.127,27.5667,3.83282,0
Oahu,2020-12-15 16:00,948.135,0,944.008,0,4.12742,0
Oahu,2020-12-15 18:00,1016.77,0,1010.11,0,6.65109,0
Oahu,2020-12-15 20:00,946.689,0,928.052,12.4664,6.17026,0
Oahu,2020-12-15 22:00,801.345,0,793.273,6.52655,1.54632,0
Oahu,2020-02-20 00:00,633.38,0,602.523,29.6701,1.18636,0
Oahu,2020-02-20 02:00,552.349,0,551.49,0,0.859446,0
Oahu,2020-02-20 04:00,653.934,0,623.4,29.6701,0.863464,0
Oahu,2020-02-20 06:00,875.96,0,874.916,0,1.04417,0
Oahu,2020-02-20 08:00,976.463,0,974.867,0,1.59563,0
Oahu,2020-02-20 10:00,1043.89,0,1035.72,5.43075,2.74151,0
Oahu,2020-02-20 12:00,1083.91,0,1056.53,24.2393,3.14321,0
Oahu,2020-02-20 14:00,1065.46,0,1061.63,0,3.83282,0
Oahu,2020-02-20 16:00,1056.45,0,1052.32,0,4.12742,0
Oahu,2020-02-20 18:00,1107.06,0,1100.41,0,6.65109,0
Oahu,2020-02-20 20:00,986.525,0,980.355,0,6.17026,0
Oahu,2020-02-20 22:00,760.488,0,758.942,0,1.54632,0
Oahu,2020-04-10 00:00,609.603,0,578.746,29.6701,1.18636,0
Oahu,2020-04-10 02:00,541.878,0,541.019,0,0.859446,0
Oahu,2020-04-10 04:00,659.594,0,629.06,29.6701,0.863464,0
Oahu,2020-04-10 06:00,884.82,0,883.776,0,1.04417,0
Oahu,2020-04-10 08:00,979.835,0,978.239,0,1.59563,0
Oahu,2020-04-10 10:00,1047.11,0,1027.03,17.3401,2.74151,0
Oahu,2020-04-10 12:00,1020.37,0,1017.22,0,3.14321,0
Oahu,2020-04-10 14:00,1055.12,0,1038.96,12.33,3.83282,0
Oahu,2020-04-10 16:00,1035.68,0,1031.55,0,4.12742,0
Oahu,2020-04-10 18:00,1101.63,0,1094.98,0,6.65109,0
Oahu,2020-04-10 20:00,1009.11,0,1002.94,0,6.17026,0
Oahu,2020-04-10 22:00,781.129,0,779.583,0,1.54632,0
Oahu,2020-06-17 00:00,672.957,0,671.77,0,1.18636,0
Oahu,2020-06-17 02:00,627.811,0,616.635,10.3173,0.859446,0
Oahu,2020-06-17 04:00,699.665,0,679.449,19.3528,0.863464,0
Oahu,2020-06-17 06:00,895.731,0,894.687,0,1.04417,0
Oahu,2020-06-17 08:00,1044.5,0,1037.31,5.59561,1.59563,0
Oahu,2020-06-17 10:00,1117.28,0,1099.2,15.3395,2.74151,0
Oahu,2020-06-17 12:00,1120.48,0,1117.34,0,3.14321,0
Oahu,2020-06-17 14:00,1142.27,0,1111.43,27.0085,3.83282,0
Oahu,2020-06-17 16:00,1092.1,0,1087.97,0,4.12742,0
Oahu,2020-06-17 18:00,1080.37,0,1073.72,0,6.65109,0
Oahu,2020-06-17 20:00,1047.66,0,1041.49,0,6.17026,0
Oahu,2020-06-17 22:00,830.928,0,829.381,0,1.54632,0
Oahu,2020-08-18 00:00,676.705,0,671.019,4.50013,1.18636,0
Oahu,2020-08-18 02:00,649.827,0,623.798,25.17,0.859446,0
Oahu,2020-08-18 04:00,685.564,0,684.701,0,0.863464,0
Oahu,2020-08-18 06:00,932.836,0,931.792,0,1.04417,0
Oahu,2020-08-18 08:00,1077.96,0,1076.36,0,1.59563,0
Oahu,2020-08-18 10:00,1146.69,0,1143.95,0,2.74151,0
Oahu,2020-08-18 12:00,1202.01,0,1169.2,29.6701,3.14321,0
Oahu,2020-08-18 14:00,1176.97,0,1173.14,0,3.83282,0
Oahu,2020-08-18 16:00,1151.09,0,1146.97,0,4.12742,0
Oahu,2020-08-18 18:00,1121.71,0,1115.06,0,6.65109,0
Oahu,2020-08-18 20:00,1081.13,0,1074.96,0,6.17026,0
Oahu,2020-08-18 22:00,845.673,0,844.126,0,1.54632,0
Oahu,2020-09-10 00:00,670.476,0,669.29,0,1.18636,0
Oahu,2020-09-10 02:00,621.758,0,620.898,0,0.859446,0
Oahu,2020-09-10 04:00,715.836,0,685.302,29.6701,0.863464,0
Oahu,2020-09-10 06:00,927.123,0,926.078,0,1.04417,0
Oahu,2020-09-10 08:00,1052.47,0,1050.87,0,1.59563,0
Oahu,2020-09-10 10:00,1127.66,0,1124.92,0,2.74151,0
Oahu,2020-09-10 12:00,1169.84,0,1137.03,29.6701,3.14321,0
Oahu,2020-09-10 14:00,1140.91,0,1137.07,0,3.83282,0
Oahu,2020-09-10 16:00,1126.35,0,1122.22,0,4.12742,0
Oahu,2020-09-10 18:00,1143.04,0,1136.39,0,6.65109,0
Oahu,2020-09-10 20:00,1048.52,0,1042.35,0,6.17026,0
Oahu,2020-09-10 22:00,816.29,0,814.743,0,1.54632,0
Oahu,2020-11-22 00:00,632.117,0,626.032,4.89866,1.18636,0
Oahu,2020-11-22 02:00,587.108,0,561.477,24.7714,0.859446,0
Oahu,2020-11-22 04:00,584.754,0,583.89,0,0.863464,0
Oahu,2020-11-22 06:00,713.281,0,712.236,0,1.04417,0
Oahu,2020-11-22 08:00,887.262,0,885.666,0,1.59563,0
Oahu,2020-11-22 10:00,961.897,0,959.156,0,2.74151,0
Oahu,2020-11-22 12:00,949.151,0,944.002,2.00542,3.14321,0
Oahu,2020-11-22 14:00,934.314,0,902.817,27.6647,3.83282,0
Oahu,2020-11-22 16:00,932.311,0,928.183,0,4.12742,0
Oahu,2020-11-22 18:00,978.919,0,972.268,0,6.65109,0
Oahu,2020-11-22 20:00,883.807,0,874.282,3.35377,6.17026,0
Oahu,2020-11-22 22:00,748.127,0,746.581,0,1.54632,0
Oahu,2025-01-12 00:00,673.812,0,670.744,0,3.06879,0
Oahu,2025-01-12 02:00,736.921,0,614.222,120.476,2.22315,0
Oahu,2025-01-12 04:00,680.153,0,677.919,0,2.23354,0
Oahu,2025-01-12 06:00,951.203,0,948.502,0,2.70097,0
Oahu,2025-01-12 08:00,1049.42,0,1043.97,1.32511,4.12744,0
Oahu,2025-01-12 10:00,1171.65,0,1102.75,61.8149,7.09153,0
Oahu,2025-01-12 12:00,1149.46,0,1105.69,35.6426,8.13062,0
Oahu,2025-01-12 14:00,1122.93,0,1091.32,21.6935,9.91444,0
Oahu,2025-01-12 16:00,1069.83,0,1059.15,0,10.6765,0
Oahu,2025-01-12 18:00,1129.8,0,1112.59,0,17.2045,0
Oahu,2025-01-12 20:00,1015.47,0,999.507,0,15.9607,0
Oahu,2025-01-12 22:00,836.604,0,832.604,0,3.99989,0
Oahu,2025-01-19 00:00,657.153,0,631.439,22.6451,3.06879,0
Oahu,2025-01-19 02:00,652.342,0,576.189,73.9294,2.22315,0
Oahu,2025-01-19 04:00,675.072,0,648.937,23.9016,2.23354,0
Oahu,2025-01-19 06:00,921.951,0,919.25,0,2.70097,0
Oahu,2025-01-19 08:00,1005.58,0,1001.46,0,4.12744,0
Oahu,2025-01-19 10:00,1108.02,0,1050.15,50.7866,7.09153,0
Oahu,2025-01-19 12:00,1145.25,0,1067.43,69.6895,8.13062,0
Oahu,2025-01-19 14:00,1073.34,0,1063.43,0,9.91444,0
Oahu,2025-01-19 16:00,1046.64,0,1035.97,0,10.6765,0
Oahu,2025-01-19 18:00,1109.97,0,1092.77,0,17.2045,0
Oahu,2025-01-19 20:00,1001.28,0,985.318,0,15.9607,0
Oahu,2025-01-19 22:00,822.124,0,818.124,0,3.99989,0
Oahu,2025-02-12 00:00,638.579,0,565.146,70.3645,3.06879,0
Oahu,2025-02-12 02:00,525.242,0,523.019,0,2.22315,0
Oahu,2025-02-12 04:00,687.714,0,605.883,79.5971,2.23354,0
Oahu,2025-02-12 06:00,877.853,0,875.152,0,2.70097,0
Oahu,2025-02-12 08:00,973.662,0,954.116,15.4187,4.12744,0
Oahu,2025-02-12 10:00,1078.97,0,1004.42,67.458,7.09153,0
Oahu,2025-02-12 12:00,1070.56,0,1024.83,37.5994,8.13062,0
Oahu,2025-02-12 14:00,1038.51,0,1028.6,0,9.91444,0
Oahu,2025-02-12 16:00,1032.42,0,1021.75,0,10.6765,0
Oahu,2025-02-12 18:00,1128.83,0,1111.62,0,17.2045,0
Oahu,2025-02-12 20:00,1009.14,0,993.183,0,15.9607,0
Oahu,2025-02-12 22:00,776.463,0,772.463,0,3.99989,0
Oahu,2025-05-02 00:00,700.607,0,645.801,51.7372,3.06879,0
Oahu,2025-05-02 02:00,668.872,0,597.91,68.7389,2.22315,0
Oahu,2025-05-02 04:00,656.783,0,654.55,0,2.23354,0
Oahu,2025-05-02 06:00,929.159,0,926.458,0,2.70097,0
Oahu,2025-05-02 08:00,1036.98,0,1032.85,0,4.12744,0
Oahu,2025-05-02 10:00,1200.28,0,1086.88,106.318,7.09153,0
Oahu,2025-05-02 12:00,1115.92,0,1107.79,0,8.13062,0
Oahu,2025-05-02 14:00,1133.83,0,1109.76,14.1583,9.91444,0
Oahu,2025-05-02 16:00,1097.93,0,1087.25,0,10.6765,0
Oahu,2025-05-02 18:00,1120.7,0,1103.5,0,17.2045,0
Oahu,2025-05-02 20:00,1054.22,0,1038.26,0,15.9607,0
Oahu,2025-05-02 22:00,826.713,0,822.714,0,3.99989,0
Oahu,2025-09-22 00:00,740.87,0,727.976,9.82554,3.06879,0
Oahu,2025-09-22 02:00,713.546,0,665.356,45.966,2.22315,0
Oahu,2025-09-22 04:00,708.486,0,682.789,23.4637,2.23354,0
Oahu,2025-09-22 06:00,827.537,0,824.836,0,2.70097,0
Oahu,2025-09-22 08:00,1048.35,0,1027.4,16.8237,4.12744,0
Oahu,2025-09-22 10:00,1142.65,0,1100.32,35.2346,7.09153,0
Oahu,2025-09-22 12:00,1178.52,0,1101.97,68.4178,8.13062,0
Oahu,2025-09-22 14:00,1104.48,0,1094.57,0,9.91444,0
Oahu,2025-09-22 16:00,1091.54,0,1080.86,0,10.6765,0
Oahu,2025-09-22 18:00,1123.76,0,1106.56,0,17.2045,0
Oahu,2025-09-22 20:00,1028.38,0,1012.41,0,15.9607,0
Oahu,2025-09-22 22:00,885.454,0,881.454,0,3.99989,0
Oahu,2025-10-27 00:00,727.559,0,715.834,8.65678,3.06879,0
Oahu,2025-10-27 02:00,767.181,0,653.139,111.819,2.22315,0
Oahu,2025-10-27 04:00,678.267,0,676.034,0,2.23354,0
Oahu,2025-10-27 06:00,818.756,0,816.055,0,2.70097,0
Oahu,2025-10-27 08:00,1076.78,0,1025.9,46.7508,4.12744,0
Oahu,2025-10-27 10:00,1148.18,0,1090.66,50.4266,7.09153,0
Oahu,2025-10-27 12:00,1121.64,0,1090.22,23.2988,8.13062,0
Oahu,2025-10-27 14:00,1065.85,0,1055.93,0,9.91444,0
Oahu,2025-10-27 16:00,1048.22,0,1037.54,0,10.6765,0
Oahu,2025-10-27 18:00,1105.39,0,1088.19,0,17.2045,0
Oahu,2025-10-27 20:00,1014.39,0,998.43,0,15.9607,0
Oahu,2025-10-27 22:00,867.084,0,863.084,0,3.99989,0
Oahu,2025-12-15 00:00,718.286,0,679.643,35.5745,3.06879,0
Oahu,2025-12-15 02:00,614.026,0,609.697,2.106,2.22315,0
Oahu,2025-12-15 04:00,665.387,0,635.943,27.2103,2.23354,0
Oahu,2025-12-15 06:00,775.627,0,772.926,0,2.70097,0
Oahu,2025-12-15 08:00,960.937,0,956.809,0,4.12744,0
Oahu,2025-12-15 10:00,1018.2,0,1011.11,0,7.09153,0
Oahu,2025-12-15 12:00,1066.77,0,998.451,60.1832,8.13062,0
Oahu,2025-12-15 14:00,1035.32,0,965.116,60.2929,9.91444,0
Oahu,2025-12-15 16:00,991.297,0,980.62,0,10.6765,0
Oahu,2025-12-15 18:00,1066.7,0,1049.5,0,17.2045,0
Oahu,2025-12-15 20:00,979.956,0,963.996,0,15.9607,0
Oahu,2025-12-15 22:00,827.565,0,823.565,0,3.99989,0
Oahu,2025-02-20 00:00,652.187,0,624.817,24.3013,3.06879,0
Oahu,2025-02-20 02:00,659.821,0,571.644,85.9546,2.22315,0
Oahu,2025-02-20 04:00,659.023,0,646.57,10.2202,2.23354,0
Oahu,2025-02-20 06:00,911.333,0,908.632,0,2.70097,0
Oahu,2025-02-20 08:00,1016.9,0,1012.77,0,4.12744,0
Oahu,2025-02-20 10:00,1203.74,0,1076.17,120.476,7.09153,0
Oahu,2025-02-20 12:00,1105.99,0,1097.86,0,8.13062,0
Oahu,2025-02-20 14:00,1113.09,0,1103.18,0,9.91444,0
Oahu,2025-02-20 16:00,1104.15,0,1093.47,0,10.6765,0
Oahu,2025-02-20 18:00,1160.79,0,1143.58,0,17.2045,0
Oahu,2025-02-20 20:00,1034.45,0,1018.49,0,15.9607,0
Oahu,2025-02-20 22:00,791.794,0,787.794,0,3.99989,0
Oahu,2025-04-10 00:00,603.112,0,600.043,0,3.06879,0
Oahu,2025-04-10 02:00,629.088,0,560.734,66.131,2.22315,0
Oahu,2025-04-10 04:00,654.7,0,652.467,0,2.23354,0
Oahu,2025-04-10 06:00,920.564,0,917.863,0,2.70097,0
Oahu,2025-04-10 08:00,1020.41,0,1016.29,0,4.12744,0
Oahu,2025-04-10 10:00,1098.5,0,1067.12,24.2907,7.09153,0
Oahu,2025-04-10 12:00,1134.9,0,1056.91,69.8588,8.13062,0
Oahu,2025-04-10 14:00,1095.03,0,1079.55,5.55767,9.91444,0
Oahu,2025-04-10 16:00,1082.51,0,1071.83,0,10.6765,0
Oahu,2025-04-10 18:00,1155.12,0,1137.92,0,17.2045,0
Oahu,2025-04-10 20:00,1057.98,0,1042.02,0,15.9607,0
Oahu,2025-04-10 22:00,813.301,0,809.301,0,3.99989,0
Oahu,2025-06-17 00:00,713.651,0,696.968,13.6138,3.06879,0
Oahu,2025-06-17 02:00,644.249,0,639.52,2.50558,2.22315,0
Oahu,2025-06-17 04:00,709.321,0,704.969,2.1186,2.23354,0
Oahu,2025-06-17 06:00,931.933,0,929.232,0,2.70097,0
Oahu,2025-06-17 08:00,1081.96,0,1077.83,0,4.12744,0
Oahu,2025-06-17 10:00,1241.93,0,1142.32,92.5176,7.09153,0
Oahu,2025-06-17 12:00,1197.31,0,1161.22,27.9585,8.13062,0
Oahu,2025-06-17 14:00,1164.98,0,1155.06,0,9.91444,0
Oahu,2025-06-17 16:00,1141.3,0,1130.62,0,10.6765,0
Oahu,2025-06-17 18:00,1132.98,0,1115.77,0,17.2045,0
Oahu,2025-06-17 20:00,1098.16,0,1082.19,0,15.9607,0
Oahu,2025-06-17 22:00,865.187,0,861.187,0,3.99989,0
Oahu,2025-08-18 00:00,819.73,0,696.185,120.476,3.06879,0
Oahu,2025-08-18 02:00,649.207,0,646.984,0,2.22315,0
Oahu,2025-08-18 04:00,712.674,0,710.44,0,2.23354,0
Oahu,2025-08-18 06:00,970.593,0,967.892,0,2.70097,0
Oahu,2025-08-18 08:00,1122.65,0,1118.53,0,4.12744,0
Oahu,2025-08-18 10:00,1196.04,0,1188.94,0,7.09153,0
Oahu,2025-08-18 12:00,1343.86,0,1215.25,120.476,8.13062,0
Oahu,2025-08-18 14:00,1229.27,0,1219.36,0,9.91444,0
Oahu,2025-08-18 16:00,1202.76,0,1192.09,0,10.6765,0
Oahu,2025-08-18 18:00,1176.05,0,1158.84,0,17.2045,0
Oahu,2025-08-18 20:00,1133.02,0,1117.06,0,15.9607,0
Oahu,2025-08-18 22:00,880.551,0,876.551,0,3.99989,0
Oahu,2025-09-10 00:00,731.177,0,694.383,33.7247,3.06879,0
Oahu,2025-09-10 02:00,716.589,0,643.963,70.403,2.22315,0
Oahu,2025-09-10 04:00,713.3,0,711.067,0,2.23354,0
Oahu,2025-09-10 06:00,964.64,0,961.939,0,2.70097,0
Oahu,2025-09-10 08:00,1098.5,0,1091.96,2.40963,4.12744,0
Oahu,2025-09-10 10:00,1182.9,0,1169.12,6.68856,7.09153,0
Oahu,2025-09-10 12:00,1272.85,0,1181.74,82.986,8.13062,0
Oahu,2025-09-10 14:00,1220.09,0,1181.78,28.3919,9.91444,0
Oahu,2025-09-10 16:00,1176.98,0,1166.31,0,10.6765,0
Oahu,2025-09-10 18:00,1198.27,0,1181.07,0,17.2045,0
Oahu,2025-09-10 20:00,1102.65,0,1083.09,3.6031,15.9607,0
Oahu,2025-09-10 22:00,849.936,0,845.936,0,3.99989,0
Oahu,2025-11-22 00:00,661.75,0,649.311,9.37046,3.06879,0
Oahu,2025-11-22 02:00,601.827,0,582.05,17.5536,2.22315,0
Oahu,2025-11-22 04:00,607.636,0,605.403,0,2.23354,0
Oahu,2025-11-22 06:00,741.832,0,739.131,0,2.70097,0
Oahu,2025-11-22 08:00,923.96,0,919.832,0,4.12744,0
Oahu,2025-11-22 10:00,1003.49,0,996.403,0,7.09153,0
Oahu,2025-11-22 12:00,1014.24,0,980.615,25.4898,8.13062,0
Oahu,2025-11-22 14:00,996.051,0,937.702,48.4341,9.91444,0
Oahu,2025-11-22 16:00,974.809,0,964.132,0,10.6765,0
Oahu,2025-11-22 18:00,1027.27,0,1010.07,0,17.2045,0
Oahu,2025-11-22 20:00,923.932,0,907.971,0,15.9607,0
Oahu,2025-11-22 22:00,778.915,0,774.915,0,3.99989,0
Oahu,2030-01-12 00:00,697.847,0,690.864,0,6.98367,0
Oahu,2030-01-12 02:00,638.789,0,633.73,0,5.05924,0
Oahu,2030-01-12 04:00,703.2,0,698.117,0,5.08289,0
Oahu,2030-01-12 06:00,977.78,0,971.633,0,6.14662,0
Oahu,2030-01-12 08:00,1241.75,0,1068.14,164.219,9.39285,0
Oahu,2030-01-12 10:00,1552.68,0,1127.55,408.991,16.1383,0
Oahu,2030-01-12 12:00,1698.02,0,1130.52,548.99,18.5029,0
Oahu,2030-01-12 14:00,1744.69,0,1116,606.123,22.5624,0
Oahu,2030-01-12 16:00,1273.32,0,1083.48,165.538,24.2966,0
Oahu,2030-01-12 18:00,1176.66,0,1137.5,0,39.1525,0
Oahu,2030-01-12 20:00,1059.51,0,1023.19,0,36.322,0
Oahu,2030-01-12 22:00,863.582,0,854.479,0,9.10259,0
Oahu,2030-01-19 00:00,861.439,0,651.133,203.322,6.98367,0
Oahu,2030-01-19 02:00,856.628,0,595.284,256.284,5.05924,0
Oahu,2030-01-19 04:00,743.459,0,668.82,69.5553,5.08289,0
Oahu,2030-01-19 06:00,948.211,0,942.064,0,6.14662,0
Oahu,2030-01-19 08:00,1309.16,0,1025.16,274.606,9.39285,0
Oahu,2030-01-19 10:00,1512.99,0,1074.38,422.472,16.1383,0
Oahu,2030-01-19 12:00,1633.63,0,1091.85,523.275,18.5029,0
Oahu,2030-01-19 14:00,1439.78,0,1087.81,329.407,22.5624,0
Oahu,2030-01-19 16:00,1084.34,0,1060.05,0,24.2966,0
Oahu,2030-01-19 18:00,1156.62,0,1117.46,0,39.1525,0
Oahu,2030-01-19 20:00,1045.17,0,1008.85,0,36.322,0
Oahu,2030-01-19 22:00,848.944,0,839.842,0,9.10259,0
Oahu,2030-02-12 00:00,591.105,0,584.121,0,6.98367,0
Oahu,2030-02-12 02:00,546.597,0,541.537,0,5.05924,0
Oahu,2030-02-12 04:00,630.383,0,625.3,0,5.08289,0
Oahu,2030-02-12 06:00,903.634,0,897.488,0,6.14662,0
Oahu,2030-02-12 08:00,1041.46,0,977.308,54.758,9.39285,0
Oahu,2030-02-12 10:00,1587.73,0,1028.16,543.43,16.1383,0
Oahu,2030-02-12 12:00,1671.83,0,1048.79,604.544,18.5029,0
Oahu,2030-02-12 14:00,1565.7,0,1052.6,490.536,22.5624,0
Oahu,2030-02-12 16:00,1270.56,0,1045.67,200.593,24.2966,0
Oahu,2030-02-12 18:00,1175.68,0,1136.52,0,39.1525,0
Oahu,2030-02-12 20:00,1053.12,0,1016.8,0,36.322,0
Oahu,2030-02-12 22:00,802.788,0,793.686,0,9.10259,0
Oahu,2030-05-02 00:00,672.635,0,665.651,0,6.98367,0
Oahu,2030-05-02 02:00,622.3,0,617.241,0,5.05924,0
Oahu,2030-05-02 04:00,679.577,0,674.495,0,5.08289,0
Oahu,2030-05-02 06:00,955.497,0,949.351,0,6.14662,0
Oahu,2030-05-02 08:00,1254.03,0,1056.9,187.738,9.39285,0
Oahu,2030-05-02 10:00,1643.22,0,1111.51,515.577,16.1383,0
Oahu,2030-05-02 12:00,1632.11,0,1132.65,480.963,18.5029,0
Oahu,2030-05-02 14:00,1691.47,0,1134.64,534.27,22.5624,0
Oahu,2030-05-02 16:00,1311.5,0,1111.89,175.312,24.2966,0
Oahu,2030-05-02 18:00,1167.46,0,1128.31,0,39.1525,0
Oahu,2030-05-02 20:00,1098.69,0,1062.37,0,36.322,0
Oahu,2030-05-02 22:00,853.584,0,844.481,0,9.10259,0
Oahu,2030-09-22 00:00,755.7,0,748.717,0,6.98367,0
Oahu,2030-09-22 02:00,690.477,0,685.418,0,5.05924,0
Oahu,2030-09-22 04:00,708.123,0,703.04,0,5.08289,0
Oahu,2030-09-22 06:00,852.773,0,846.627,0,6.14662,0
Oahu,2030-09-22 08:00,1174.77,0,1051.39,113.992,9.39285,0
Oahu,2030-09-22 10:00,1185.48,0,1125.1,44.2464,16.1383,0
Oahu,2030-09-22 12:00,1846.99,0,1126.76,701.726,18.5029,0
Oahu,2030-09-22 14:00,1782,0,1119.28,640.152,22.5624,0
Oahu,2030-09-22 16:00,1523.47,0,1105.43,393.745,24.2966,0
Oahu,2030-09-22 18:00,1170.56,0,1131.4,0,39.1525,0
Oahu,2030-09-22 20:00,1072.56,0,1036.24,0,36.322,0
Oahu,2030-09-22 22:00,912.961,0,903.859,0,9.10259,0
Oahu,2030-10-27 00:00,743.426,0,736.443,0,6.98367,0
Oahu,2030-10-27 02:00,678.127,0,673.068,0,5.05924,0
Oahu,2030-10-27 04:00,701.294,0,696.211,0,5.08289,0
