scenario	max_demand_response_share	total_cost	cost_per_kwh	cost_per_kwh_2020	cost_per_kwh_2025	cost_per_kwh_2030	cost_per_kwh_2035	cost_per_kwh_2040	cost_per_kwh_2045	renewable_share_all_years	renewable_share_2020	renewable_share_2025	renewable_share_2030	renewable_share_2035	renewable_share_2040	renewable_share_2045	biofuel_share_all_years	biofuel_share_2020	biofuel_share_2025	biofuel_share_2030	biofuel_share_2035	biofuel_share_2040	biofuel_share_2045
battery_bulk_and_reg_long	0.0	17098653372.236942	0.12775188381059013	0.12586522246892246	0.12677156467879985	0.13181128367190859	0.13347223285332718	0.12304744810167807	0.1256342009543673	0.6764960604655166	0.4512644275489441	0.5577950561222946	0.5827969394068746	0.6656369900888202	0.7351940864192936	0.9999999999999989	0.00714016221492919	0.0	0.0	0.0	0.0	0.0	0.038055620711919584
