generation_project	timepoint	load_zone	ChargeMW	DischargeMW	StateOfCharge
Oahu_Battery_4	2020-10-23-22:00	Oahu	0	0	20.1595
Oahu_Battery_4	2020-11-23-00:00	Oahu	0	25.5749	0
Oahu_Battery_4	2020-11-23-02:00	Oahu	21.6101	0	38.0339
Oahu_Battery_4	2020-11-23-04:00	Oahu	0	19.0169	0
Oahu_Battery_4	2020-11-23-06:00	Oahu	0	0	0
Oahu_Battery_4	2020-11-23-08:00	Oahu	5.02448	0	8.84309
Oahu_Battery_4	2020-11-23-10:00	Oahu	21.0301	0	45.856
Oahu_Battery_4	2020-11-23-12:00	Oahu	32.3646	0	102.818
Oahu_Battery_4	2020-11-23-14:00	Oahu	15.1368	0	129.458
Oahu_Battery_4	2020-11-23-16:00	Oahu	0	0.929825	127.599
Oahu_Battery_4	2020-11-23-18:00	Oahu	0	32.3646	62.8696
Oahu_Battery_4	2020-11-23-20:00	Oahu	0	0	62.8696
Oahu_Battery_4	2020-11-23-22:00	Oahu	0	5.85989	51.1498
Oahu_Battery_4	2020-12-23-00:00	Oahu	32.3646	0	62.9411
Oahu_Battery_4	2020-12-23-02:00	Oahu	32.3646	0	119.903
Oahu_Battery_4	2020-12-23-04:00	Oahu	5.42936	0	129.458
Oahu_Battery_4	2020-12-23-06:00	Oahu	0	31.7706	65.9173
Oahu_Battery_4	2020-12-23-08:00	Oahu	0	32.3646	1.18803
Oahu_Battery_4	2020-12-23-10:00	Oahu	0	0	1.18803
Oahu_Battery_4	2020-12-23-12:00	Oahu	32.3646	0	58.1498
Oahu_Battery_4	2020-12-23-14:00	Oahu	3.73834	0	64.7292
Oahu_Battery_4	2020-12-23-16:00	Oahu	0	0	64.7292
Oahu_Battery_4	2020-12-23-18:00	Oahu	0	32.3646	0
Oahu_Battery_4	2020-12-23-20:00	Oahu	0	0	0
Oahu_Battery_4	2020-12-23-22:00	Oahu	3.39735	0	5.97934
Oahu_Battery_4	2025-01-23-00:00	Oahu	0	0	0
Oahu_Battery_4	2025-01-23-02:00	Oahu	79.2256	0	139.437
Oahu_Battery_4	2025-01-23-04:00	Oahu	24.0974	0	181.849
Oahu_Battery_4	2025-01-23-06:00	Oahu	0	90.9243	0
Oahu_Battery_4	2025-01-23-08:00	Oahu	0	0	0
Oahu_Battery_4	2025-01-23-10:00	Oahu	91.5639	0	161.153
Oahu_Battery_4	2025-01-23-12:00	Oahu	85.509	0	311.648
Oahu_Battery_4	2025-01-23-14:00	Oahu	33.8202	0	371.172
Oahu_Battery_4	2025-01-23-16:00	Oahu	0	0	371.172
Oahu_Battery_4	2025-01-23-18:00	Oahu	0	92.793	185.586
Oahu_Battery_4	2025-01-23-20:00	Oahu	0	69.8146	45.9568
Oahu_Battery_4	2025-01-23-22:00	Oahu	0	22.9784	0
Oahu_Battery_4	2025-02-23-00:00	Oahu	10.1915	0	17.937
Oahu_Battery_4	2025-02-23-02:00	Oahu	92.793	0	181.253
Oahu_Battery_4	2025-02-23-04:00	Oahu	4.10193	0	188.472
Oahu_Battery_4	2025-02-23-06:00	Oahu	0	92.793	2.88605
Oahu_Battery_4	2025-02-23-08:00	Oahu	0	1.44303	0
Oahu_Battery_4	2025-02-23-10:00	Oahu	39.0861	0	68.7915
Oahu_Battery_4	2025-02-23-12:00	Oahu	92.793	0	232.107
Oahu_Battery_4	2025-02-23-14:00	Oahu	76.3173	0	366.425
Oahu_Battery_4	2025-02-23-16:00	Oahu	2.69683	0	371.172
Oahu_Battery_4	2025-02-23-18:00	Oahu	0	92.793	185.586
Oahu_Battery_4	2025-02-23-20:00	Oahu	0	92.793	0
Oahu_Battery_4	2025-02-23-22:00	Oahu	0	0	0
Oahu_Battery_4	2025-03-23-00:00	Oahu	0	0	0
Oahu_Battery_4	2025-03-23-02:00	Oahu	48.0676	0	84.599
Oahu_Battery_4	2025-03-23-04:00	Oahu	0	42.2995	0
Oahu_Battery_4	2025-03-23-06:00	Oahu	0	0	0
Oahu_Battery_4	2025-03-23-08:00	Oahu	92.793	0	163.316
Oahu_Battery_4	2025-03-23-10:00	Oahu	0	47.4224	68.4708
Oahu_Battery_4	2025-03-23-12:00	Oahu	0	0	68.4708
Oahu_Battery_4	2025-03-23-14:00	Oahu	92.793	0	231.786
Oahu_Battery_4	2025-03-23-16:00	Oahu	79.1963	0	371.172
Oahu_Battery_4	2025-03-23-18:00	Oahu	0	79.9001	211.372
Oahu_Battery_4	2025-03-23-20:00	Oahu	0	92.793	25.7857
Oahu_Battery_4	2025-03-23-22:00	Oahu	0	12.8929	0
Oahu_Battery_4	2025-04-23-00:00	Oahu	47.9165	0	84.3331
Oahu_Battery_4	2025-04-23-02:00	Oahu	57.53	0	185.586
Oahu_Battery_4	2025-04-23-04:00	Oahu	0	0	185.586
Oahu_Battery_4	2025-04-23-06:00	Oahu	0	92.793	0
Oahu_Battery_4	2025-04-23-08:00	Oahu	0	0	0
Oahu_Battery_4	2025-04-23-10:00	Oahu	64.6511	0	113.786
Oahu_Battery_4	2025-04-23-12:00	Oahu	92.793	0	277.102
Oahu_Battery_4	2025-04-23-14:00	Oahu	53.4491	0	371.172
Oahu_Battery_4	2025-04-23-16:00	Oahu	0	0	371.172
Oahu_Battery_4	2025-04-23-18:00	Oahu	0	92.793	185.586
Oahu_Battery_4	2025-04-23-20:00	Oahu	0	82.0324	21.5212
Oahu_Battery_4	2025-04-23-22:00	Oahu	0	10.7606	0
Oahu_Battery_4	2025-05-23-00:00	Oahu	17.0869	0	30.073
Oahu_Battery_4	2025-05-23-02:00	Oahu	47.063	0	112.904
Oahu_Battery_4	2025-05-23-04:00	Oahu	0	0	112.904
Oahu_Battery_4	2025-05-23-06:00	Oahu	0	43.3409	26.2222
Oahu_Battery_4	2025-05-23-08:00	Oahu	50.959	0	115.91
Oahu_Battery_4	2025-05-23-10:00	Oahu	43.085	0	191.74
Oahu_Battery_4	2025-05-23-12:00	Oahu	70.5225	0	315.859
Oahu_Battery_4	2025-05-23-14:00	Oahu	0	0	315.859
Oahu_Battery_4	2025-05-23-16:00	Oahu	0	0	315.859
Oahu_Battery_4	2025-05-23-18:00	Oahu	0	92.793	130.273
Oahu_Battery_4	2025-05-23-20:00	Oahu	0	65.1367	0
Oahu_Battery_4	2025-05-23-22:00	Oahu	0	0	0
Oahu_Battery_4	2025-06-23-00:00	Oahu	10.9837	0	45.1432
Oahu_Battery_4	2025-06-23-02:00	Oahu	0	22.5716	0
Oahu_Battery_4	2025-06-23-04:00	Oahu	36.6666	0	64.5333
Oahu_Battery_4	2025-06-23-06:00	Oahu	0	26.8756	10.782
Oahu_Battery_4	2025-06-23-08:00	Oahu	28.9487	0	61.7317
Oahu_Battery_4	2025-06-23-10:00	Oahu	33.2375	0	120.23
Oahu_Battery_4	2025-06-23-12:00	Oahu	92.793	0	283.545
Oahu_Battery_4	2025-06-23-14:00	Oahu	49.7878	0	371.172
Oahu_Battery_4	2025-06-23-16:00	Oahu	0	0	371.172
Oahu_Battery_4	2025-06-23-18:00	Oahu	0	42.6087	285.955
Oahu_Battery_4	2025-06-23-20:00	Oahu	0	92.793	100.369
Oahu_Battery_4	2025-06-23-22:00	Oahu	0	37.2784	25.8119
Oahu_Battery_4	2025-07-23-00:00	Oahu	77.601	0	136.578
Oahu_Battery_4	2025-07-23-02:00	Oahu	42.249	0	210.936
Oahu_Battery_4	2025-07-23-04:00	Oahu	0	61.2907	88.3546
Oahu_Battery_4	2025-07-23-06:00	Oahu	0	44.1773	0
Oahu_Battery_4	2025-07-23-08:00	Oahu	32.6135	0	57.3998
