BALANCING_AREA_TIMEPOINTS_1	BALANCING_AREA_TIMEPOINTS_2	MaximumContingencyDown
system_wide_balancing_area	2040032308	80.4209360159
system_wide_balancing_area	2040032310	83.8870785188
system_wide_balancing_area	2040032312	84.3791238295
system_wide_balancing_area	2040032314	84.1351435291
system_wide_balancing_area	2040032316	85.0776674444
system_wide_balancing_area	2040032318	88.2643900056
system_wide_balancing_area	2040032320	85.7073782911
system_wide_balancing_area	2040032322	75.3709784738
system_wide_balancing_area	2040042300	65.3637430431
system_wide_balancing_area	2040042302	62.3732986923
system_wide_balancing_area	2040042304	66.4187171065
system_wide_balancing_area	2040042306	81.9038936629
system_wide_balancing_area	2040042308	90.3313946047
system_wide_balancing_area	2040042310	94.3209331901
system_wide_balancing_area	2040042312	95.7152917338
system_wide_balancing_area	2040042314	96.0090247982
system_wide_balancing_area	2040042316	95.2396019008
system_wide_balancing_area	2040042318	95.3220697797
system_wide_balancing_area	2040042320	91.4899547464
system_wide_balancing_area	2040042322	76.7169527561
system_wide_balancing_area	2040052300	69.6640481825
system_wide_balancing_area	2040052302	66.4861855316
system_wide_balancing_area	2040052304	71.2240163363
system_wide_balancing_area	2040052306	86.502698748
system_wide_balancing_area	2040052308	95.0992159979
system_wide_balancing_area	2040052310	98.5605791407
system_wide_balancing_area	2040052312	99.2564023887
system_wide_balancing_area	2040052314	98.4638106178
system_wide_balancing_area	2040052316	95.4127070782
system_wide_balancing_area	2040052318	93.7123447023
system_wide_balancing_area	2040052320	90.6530717431
system_wide_balancing_area	2040052322	79.6283484046
system_wide_balancing_area	2040062300	68.4666417016
system_wide_balancing_area	2040062302	65.2621993197
system_wide_balancing_area	2040062304	69.471863001
system_wide_balancing_area	2040062306	83.450913037
system_wide_balancing_area	2040062308	92.8004977066
system_wide_balancing_area	2040062310	97.59420834
system_wide_balancing_area	2040062312	98.9388182793
system_wide_balancing_area	2040062314	99.0594461663
system_wide_balancing_area	2040062316	97.4204209911
system_wide_balancing_area	2040062318	95.4897175851
system_wide_balancing_area	2040062320	94.4129348316
system_wide_balancing_area	2040062322	80.5579193806
system_wide_balancing_area	2040072300	71.9879818617
system_wide_balancing_area	2040072302	68.4339307463
system_wide_balancing_area	2040072304	72.1256473979
system_wide_balancing_area	2040072306	85.7891598389
system_wide_balancing_area	2040072308	94.5110760167
system_wide_balancing_area	2040072310	99.3838436715
system_wide_balancing_area	2040072312	100.372709493
system_wide_balancing_area	2040072314	100.009461489
system_wide_balancing_area	2040072316	99.0764838155
system_wide_balancing_area	2040072318	96.9570019259
system_wide_balancing_area	2040072320	94.7932204848
system_wide_balancing_area	2040072322	81.7628214288
system_wide_balancing_area	2040082300	71.4564080404
system_wide_balancing_area	2040082302	67.2297067099
system_wide_balancing_area	2040082304	68.1476974087
system_wide_balancing_area	2040082306	75.7819285678
system_wide_balancing_area	2040082308	88.6126385557
system_wide_balancing_area	2040082310	93.4049931654
system_wide_balancing_area	2040082312	93.776410589
system_wide_balancing_area	2040082314	93.4138530757
system_wide_balancing_area	2040082316	92.8890884906
system_wide_balancing_area	2040082318	91.9036335263
system_wide_balancing_area	2040082320	89.9899636099
system_wide_balancing_area	2040082322	81.2816783834
system_wide_balancing_area	2040092300	68.898718314
system_wide_balancing_area	2040092302	66.1304372545
system_wide_balancing_area	2040092304	71.2546807771
system_wide_balancing_area	2040092306	86.2137367245
system_wide_balancing_area	2040092308	94.2289315486
system_wide_balancing_area	2040092310	97.6916590344
system_wide_balancing_area	2040092312	99.3041044786
system_wide_balancing_area	2040092314	99.3906570674
system_wide_balancing_area	2040092316	97.8395488239
system_wide_balancing_area	2040092318	100.839539416
system_wide_balancing_area	2040092320	92.5231201198
system_wide_balancing_area	2040092322	78.3825535027
system_wide_balancing_area	2040102300	68.5531942903
system_wide_balancing_area	2040102302	65.6397562868
system_wide_balancing_area	2040102304	69.5713643694
system_wide_balancing_area	2040102306	84.2884823714
system_wide_balancing_area	2040102308	91.8116318848
system_wide_balancing_area	2040102310	95.4386046377
system_wide_balancing_area	2040102312	96.811158651
system_wide_balancing_area	2040102314	96.4792655784
system_wide_balancing_area	2040102316	95.1612270509
system_wide_balancing_area	2040102318	98.6968803338
system_wide_balancing_area	2040102320	90.69940949
system_wide_balancing_area	2040102322	78.1079046019
system_wide_balancing_area	2040112300	65.7644688837
system_wide_balancing_area	2040112302	62.8558019211
system_wide_balancing_area	2040112304	64.3026419149
system_wide_balancing_area	2040112306	70.2406037269
system_wide_balancing_area	2040112308	81.2680515918
system_wide_balancing_area	2040112310	86.3227801748
system_wide_balancing_area	2040112312	85.8798012971
system_wide_balancing_area	2040112314	85.0395032767
system_wide_balancing_area	2040112316	87.2053312323
system_wide_balancing_area	2040112318	94.2357449444
system_wide_balancing_area	2040112320	86.9674821562
system_wide_balancing_area	2040112322	75.5447616632
system_wide_balancing_area	2040122300	66.0881842174
system_wide_balancing_area	2040122302	62.2710727975
system_wide_balancing_area	2040122304	66.4139460656
system_wide_balancing_area	2040122306	79.8178049001
system_wide_balancing_area	2040122308	88.4926928402
system_wide_balancing_area	2040122310	92.4481561274
system_wide_balancing_area	2040122312	92.51903541
system_wide_balancing_area	2040122314	91.9649707271
system_wide_balancing_area	2040122316	90.7198579966
system_wide_balancing_area	2040122318	95.2416484153
system_wide_balancing_area	2040122320	88.9731578737
system_wide_balancing_area	2040122322	78.4295775807
system_wide_balancing_area	2045012300	66.1514827146
system_wide_balancing_area	2045012302	63.0779152826
system_wide_balancing_area	2045012304	68.1043178724
system_wide_balancing_area	2045012306	85.4313364786
system_wide_balancing_area	2045012308	89.9346879928
system_wide_balancing_area	2045012310	92.3275095974
system_wide_balancing_area	2045012312	92.9779848728
system_wide_balancing_area	2045012314	92.4485918051
system_wide_balancing_area	2045012316	91.9741111084
system_wide_balancing_area	2045012318	98.2937258154
system_wide_balancing_area	2045012320	90.3908645658
system_wide_balancing_area	2045012322	76.219781948
system_wide_balancing_area	2045022300	68.6224448809
system_wide_balancing_area	2045022302	64.2718597547
system_wide_balancing_area	2045022304	65.2616530934
system_wide_balancing_area	2045022306	73.2306884765
system_wide_balancing_area	2045022308	85.8797703214
system_wide_balancing_area	2045022310	91.1046996083
system_wide_balancing_area	2045022312	91.3039223777
system_wide_balancing_area	2045022314	91.0061409255
system_wide_balancing_area	2045022316	91.9832631702
system_wide_balancing_area	2045022318	95.6087514915
system_wide_balancing_area	2045022320	90.2183890194
system_wide_balancing_area	2045022322	80.1712125728
system_wide_balancing_area	2045032300	68.3823901661
system_wide_balancing_area	2045032302	64.3563380118
system_wide_balancing_area	2045032304	65.1630987074
system_wide_balancing_area	2045032306	70.86320906
system_wide_balancing_area	2045032308	82.3500220197
system_wide_balancing_area	2045032310	85.9304589944
system_wide_balancing_area	2045032312	86.4387292753
system_wide_balancing_area	2045032314	86.1867038355
system_wide_balancing_area	2045032316	87.1603070479
system_wide_balancing_area	2045032318	90.4521103355
system_wide_balancing_area	2045032320	87.8107823234
system_wide_balancing_area	2045032322	77.1335444257
system_wide_balancing_area	2045042300	66.7963249604
system_wide_balancing_area	2045042302	63.707272068
system_wide_balancing_area	2045042304	67.8860863135
system_wide_balancing_area	2045042306	83.8818795202
system_wide_balancing_area	2045042308	92.5872734707
system_wide_balancing_area	2045042310	96.7083652755
system_wide_balancing_area	2045042312	98.1487021577
system_wide_balancing_area	2045042314	98.4521209363
system_wide_balancing_area	2045042316	97.6573266689
system_wide_balancing_area	2045042318	97.7425138886
system_wide_balancing_area	2045042320	93.7840366059
system_wide_balancing_area	2045042322	78.5239015974
system_wide_balancing_area	2045052300	71.2384307049
system_wide_balancing_area	2045052302	67.9557794792
system_wide_balancing_area	2045052304	72.8498380987
system_wide_balancing_area	2045052306	88.6323281104
system_wide_balancing_area	2045052308	97.5123116047
system_wide_balancing_area	2045052310	101.087811622
system_wide_balancing_area	2045052312	101.806579325
system_wide_balancing_area	2045052314	100.987852201
system_wide_balancing_area	2045052316	97.8361399108
system_wide_balancing_area	2045052318	96.0797088592
system_wide_balancing_area	2045052320	92.9195577663
system_wide_balancing_area	2045052322	81.5312991926
system_wide_balancing_area	2045062300	70.0015402901
system_wide_balancing_area	2045062302	66.6914328789
system_wide_balancing_area	2045062304	71.0399083045
system_wide_balancing_area	2045062306	85.4799111542
system_wide_balancing_area	2045062308	95.1377941238
system_wide_balancing_area	2045062310	100.089575184
system_wide_balancing_area	2045062312	101.478523024
system_wide_balancing_area	2045062314	101.603128561
system_wide_balancing_area	2045062316	99.9100572763
system_wide_balancing_area	2045062318	97.9156898041
system_wide_balancing_area	2045062320	96.8034006293
system_wide_balancing_area	2045062322	82.4915223485
system_wide_balancing_area	2045072300	73.6389950397
system_wide_balancing_area	2045072302	69.967750706
system_wide_balancing_area	2045072304	73.7812000343
system_wide_balancing_area	2045072306	87.8952605805
system_wide_balancing_area	2045072308	96.9047779753
system_wide_balancing_area	2045072310	101.938222926
system_wide_balancing_area	2045072312	102.959696148
system_wide_balancing_area	2045072314	102.584470207
system_wide_balancing_area	2045072316	101.620728019
system_wide_balancing_area	2045072318	99.4313571783
system_wide_balancing_area	2045072320	97.1962260288
system_wide_balancing_area	2045072322	83.7361554935
system_wide_balancing_area	2045082300	73.0898928135
system_wide_balancing_area	2045082302	68.7238179301
system_wide_balancing_area	2045082304	69.6720789544
system_wide_balancing_area	2045082306	77.5580454119
system_wide_balancing_area	2045082308	90.8118422231
system_wide_balancing_area	2045082310	95.7622225453
system_wide_balancing_area	2045082312	96.1458872895
system_wide_balancing_area	2045082314	95.7713746071
system_wide_balancing_area	2045082316	95.2293061486
system_wide_balancing_area	2045082318	94.2113562553
system_wide_balancing_area	2045082320	92.2345839442
system_wide_balancing_area	2045082322	83.2391469751
system_wide_balancing_area	2045092300	70.4478644323
system_wide_balancing_area	2045092302	67.5883005645
system_wide_balancing_area	2045092304	72.8815136855
system_wide_balancing_area	2045092306	88.3338376957
system_wide_balancing_area	2045092308	96.6133299217
system_wide_balancing_area	2045092310	100.190239271
system_wide_balancing_area	2045092312	101.85585437
system_wide_balancing_area	2045092314	101.945260991
system_wide_balancing_area	2045092316	100.343005659
system_wide_balancing_area	2045092318	103.441919575
system_wide_balancing_area	2045092320	94.8512701373
system_wide_balancing_area	2045092322	80.2444247707
system_wide_balancing_area	2045102300	70.0909469111
system_wide_balancing_area	2045102302	67.0814396153
system_wide_balancing_area	2045102304	71.1426906853
system_wide_balancing_area	2045102306	86.3450989563
system_wide_balancing_area	2045102308	94.1163209015
system_wide_balancing_area	2045102310	97.8628914305
system_wide_balancing_area	2045102312	99.2807047878
system_wide_balancing_area	2045102314	98.9378676922
system_wide_balancing_area	2045102316	97.576367444
system_wide_balancing_area	2045102318	101.228607285
system_wide_balancing_area	2045102320	92.9674234794
system_wide_balancing_area	2045102322	79.9607194474
system_wide_balancing_area	2045112300	67.2102645532
system_wide_balancing_area	2045112302	64.2056856212
system_wide_balancing_area	2045112304	65.7002345053
system_wide_balancing_area	2045112306	71.833997906
system_wide_balancing_area	2045112308	83.2250708462
system_wide_balancing_area	2045112310	88.4464768041
system_wide_balancing_area	2045112312	87.9888908994
system_wide_balancing_area	2045112314	87.1208844342
system_wide_balancing_area	2045112316	89.3581295811
system_wide_balancing_area	2045112318	96.6203679862
system_wide_balancing_area	2045112320	89.11243754
system_wide_balancing_area	2045112322	77.3130580366
system_wide_balancing_area	2045122300	67.5446542527
system_wide_balancing_area	2045122302	63.6016753207
system_wide_balancing_area	2045122304	67.8811579497
system_wide_balancing_area	2045122306	81.7270029298
system_wide_balancing_area	2045122308	90.6879413523
system_wide_balancing_area	2045122310	94.7738342414
system_wide_balancing_area	2045122312	94.847050736
system_wide_balancing_area	2045122314	94.2747160223
system_wide_balancing_area	2045122316	92.9885462662
system_wide_balancing_area	2045122318	97.6594406663
system_wide_balancing_area	2045122320	91.1842495016
system_wide_balancing_area	2045122322	80.2929994463
