load_zone,period,AES,Airport_DSG,Battery_Bulk,Battery_Conting,Battery_Reg,CC_152,CIP_CT,CentralTrackingPV,FlatDistPV,H-Power,Hawaii_Cogen,IC_Barge,IC_MCBH,IC_Schofield,Kahe_1,Kahe_2,Kahe_3,Kahe_4,Kahe_5,Kahe_6,Kalaeloa_CC1,Kalaeloa_CC2,Kalaeloa_CC3,OffshoreWind,OnshoreWind,SlopedDistPV,Tesoro_Hawaii,Waiau_10,Waiau_3,Waiau_4,Waiau_5,Waiau_6,Waiau_7,Waiau_8,Waiau_9
Oahu,2020,1416.1449163243428,3.0927097661623115,0.2398453290222907,0.0,0.0,1025.6073825026351,7.33435880695283,440.2448587860396,646.2104508818412,374.92800000000045,92.74500000000002,0.0,0.0,11.253626911513692,0.0,0.0,76.8119421695278,29.639671577964503,267.76297441465164,0.0,578.6579755875173,736.165337001376,65.98016130778815,0.0,1414.6178571176365,510.9470248880473,153.4789999999999,0.0,0.0,1.6570096286107294,51.012705803203424,32.960591779187745,0.0,0.0,0.0
Oahu,2025,0,1.839559834938102,15.847271853216292,0.0,0.0,1064.449314541978,25.19849436004997,1038.568269875111,646.0774939844953,374.92800000000045,92.74500000000002,0.0,0.0,15.821020818326597,0.0,114.7771451245271,309.72271409794405,131.96776494525494,319.4351512262786,0.0,728.1714855570846,720.993730250881,114.04582599757711,0.0,1826.4481528241338,510.2233687432676,153.4789999999999,11.681729019670724,0,0,44.145653210841566,32.542932297821444,0.0,5.084299892114937,1.5081574517293141
Oahu,2030,0,0.6506740027510316,742.3270143457465,0.0,0.0,842.3478217599388,0.0,2816.8917208358203,576.5189408469114,374.92800000000045,92.74500000000002,0.0,0.0,8.675660216550208,0,0,196.20560056886148,16.6058431911967,21.037254470426415,5.747620357634113,500.1755158184322,558.9235002948419,83.35115549165259,0.0,1903.1698237495161,454.3104509382362,153.4789999999999,4.317497680859077,0,0,0,0,5.38216955947481,29.60050385522187,2.4882255845942227
Oahu,2035,0,0.7872352132049518,898.4863534279846,0.0,0.0,803.9642411191905,0.0,3230.68346676044,576.3403795135246,374.92800000000045,92.74500000000002,0.0,0.0,2.195674841265474,0,0,165.71978686054828,10.258267020956845,58.10377286914224,0.0,474.0265543328755,561.944360385145,74.87169188445664,0.0,1902.4360757947536,470.045837231224,153.4789999999999,1.9050288858321853,0,0,0,0,0,0,1.7536066024759283
Oahu,2040,0,0.0,1232.7528259147564,0.0,0.0,663.3822831524074,0.0,4037.574952713137,567.3873632625949,374.92800000000045,92.74500000000002,0.0,0.0,4.201769818703996,0,0,0,0,99.49379303762518,26.80053920220082,402.9057771664378,608.5759972489684,64.58140302613485,0.0,1901.1742664248509,454.1184215885158,153.4789999999999,1.509976697067291,0,0,0,0,0,0,0.4798720770288857
Oahu,2045,0,2.2412104539202202,2362.614365339044,0.0,0.0,391.23436872986144,2.9501237964236586,5670.622576294842,1758.793067479509,374.92800000000045,0,0.0,0.0,9.876345700456685,0,0,0,0,20.82279231542108,0.0,41.20935350756535,41.20935350756535,4.386024759284733,0.0,1707.9262718200912,156.77603017120026,0,0.0,0,0,0,0,0,0,0.0
