scenario	max_demand_response_share	total_cost	cost_per_kwh	cost_per_kwh_2020	cost_per_kwh_2025	cost_per_kwh_2030	cost_per_kwh_2035	cost_per_kwh_2040	cost_per_kwh_2045	renewable_share_all_years	renewable_share_2020	renewable_share_2025	renewable_share_2030	renewable_share_2035	renewable_share_2040	renewable_share_2045	biofuel_share_all_years	biofuel_share_2020	biofuel_share_2025	biofuel_share_2030	biofuel_share_2035	biofuel_share_2040	biofuel_share_2045
dr_bulk_and_reserves_long	0.1	16264035837.631838	0.1215160733063401	0.12114084516039143	0.1221349215661216	0.1251886819674129	0.1268825756449925	0.11514009985183578	0.11685824512537	0.6871264359769129	0.4846044263543171	0.5810286710559643	0.6060260597865854	0.6683803123883263	0.7264780672020621	1.0000000000000002	0.008703398763199583	0.0	0.0	0.0	0.0	0.0	0.046780246416955905
