load_zone,period,timepoint_label,Biodiesel,Coal,Diesel,LNG,LSFO,Pellet-Biomass,MSW,SUN,WND,Battery,Battery_4,Battery_6,Battery_Conting,Battery_Reg,CentralTrackingPV,FlatDistPV,H-Power,OffshoreWind,OnshoreWind,SlopedDistPV,curtail_MSW,curtail_SUN,curtail_WND,curtail_Battery,ZoneTotalCentralDispatch,ZoneTotalDistributedDispatch,zone_demand_mw,StorageNetCharge,ChargeEVs,ShiftDemand,spinning_reserve_provision,spinning_reserve_requirement,marginal_cost,peak_day
Oahu,2025,2025-02-23-12:00,0.0,180.0,0.0,0.0,84.3,0.0,42.8,713.7924886356999,27.25767685,0.0,0.0,0.0,0.0,0.0,395.5229104799,134.0532046952,42.8,0.0,27.25767685,184.2163734606,0.0,-2.2756552198188729e-10,0.0,308.8272629015,1048.1501654856997,0.0,900.740998072,0.0,0.0,147.409167414,552.0105301223,393.86664131926983,0.0,typical
Oahu,2025,2025-02-23-14:00,0.0,180.0,0.0,0.0,198.272,0.0,42.8,663.90174078,7.7461731075,0.0,0.0,0.0,0.0,0.0,406.3627460747,109.0274367751,42.8,0.0,7.7461731075,148.51155793019998,0.0,-4.0802916601023753e-10,3.3306690738754696e-16,308.8272629015,1092.7199138874998,0.0,896.46400738,0.0,0.0,196.255906507,637.0435701464999,374.35513757676983,0.0,typical
Oahu,2025,2025-02-23-16:00,0.0,180.0,0.0,0.0,199.677154476,0.0,42.8,509.56459769941995,9.314425189000001,0.0,0.0,0.0,0.0,0.0,371.0970636689,59.7023033256,42.8,0.0,9.314425189000001,78.76523070491999,0.0,4.681286469576662e-10,-6.938893903907228e-18,308.8272629015,941.3561773644199,0.0,910.498268798,18.1378319012,103.769903546,-91.0498268798,471.64384387266995,366.2360003184848,0.0,typical
Oahu,2025,2025-02-23-18:00,0.21706212148242096,180.0,124.05173592083463,0.0,466.593685718783,0.0,42.8,0.0,9.401208503000001,43.2498640583,43.2498640583,0.0,0.0,0.0,0.0,0.0,42.8,0.0,9.401208503000001,0.0,0.0,0.0,0.0,265.5773988432,866.3135563223998,0.0,962.570618136,0.0,0.0,-96.2570618136,266.340915082099,189.401208503,0.0,typical
Oahu,2025,2025-02-23-20:00,0.0,180.0,0.0,0.0,492.886,0.0,42.8,0.0,50.195069450000005,30.7536101122,30.7536101122,0.0,0.0,0.0,0.0,0.0,42.8,0.0,50.195069450000005,0.0,0.0,0.0,-8.881784197001252e-16,278.0736527893,796.6346795622001,0.0,885.149643958,0.0,0.0,-88.5149643958,278.0736527893,228.19258515,0.0,typical
Oahu,2025,2025-02-23-22:00,0.0,180.0,0.0,0.0,366.726,0.0,42.8,0.0,62.562818500000006,14.6703706797,14.6703706797,0.0,0.0,0.0,0.0,0.0,42.8,0.0,62.562818500000006,0.0,0.0,0.0,8.881784197001252e-15,294.1568922218,666.7591891796999,0.0,740.843543533,0.0,0.0,-74.0843543533,294.1568922218,240.6576942,0.0,typical
Oahu,2025,2025-03-23-00:00,0.0,67.0,0.0,0.0,75.0,0.0,42.8,0.0,363.566078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,363.566078,0.0,0.0,0.0,0.0,308.8272629015,548.366078,0.0,571.522441315,0.0,0.0,-23.156363315,470.823143718,306.827147055,0.0,typical
Oahu,2025,2025-03-23-02:00,0.0,67.0,0.0,0.0,75.0,0.0,42.8,0.0,351.876383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,351.876383,0.0,0.0,0.0,0.0,308.8272629015,536.676383,0.0,513.696853243,31.0625629217,0.0,-8.08303316471,511.1764779828,306.827147055,0.0,typical
Oahu,2025,2025-03-23-04:00,0.0,67.0,0.0,0.0,75.0,0.0,42.8,0.0,260.620758,27.3350553711,27.3350553711,0.0,0.0,0.0,0.0,0.0,42.8,0.0,260.620758,0.0,0.0,0.0,1.7763568394002505e-15,281.4922075304,472.7558133711,0.0,525.284237079,0.0,0.0,-52.5284237079,409.4922075304,305.893779225,0.0,typical
Oahu,2025,2025-03-23-06:00,0.0,67.0,0.0,0.0,75.0,0.0,42.8,0.0,400.64620850000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,400.64620850000006,0.0,0.0,0.0,-2.1316282072803006e-14,308.8272629015,585.4462085,0.0,607.154073978,39.0075419198,0.0,-60.7154073978,475.8348048213,306.827147055,0.0,typical
Oahu,2025,2025-03-23-08:00,0.0,67.0,0.0,0.0,75.0,0.0,42.8,411.40878061245,331.35318,0.0,0.0,0.0,0.0,0.0,349.461711736,22.9904458427,42.8,0.0,331.35318,38.95662303375,0.0,138.3039369406248,17.584077500000006,308.8272629015,927.5619606124501,0.0,772.137459444,0.0,232.638247113,-77.2137459444,825.35352445513,485.9307258346759,0.0,typical
Oahu,2025,2025-03-23-10:00,0.0,67.0,0.0,0.0,75.0,0.0,42.8,633.14388808367,266.25916,0.0,0.0,0.0,0.0,0.0,432.3560352493,70.68824387570001,42.8,0.0,266.25916,130.09960895867,0.0,85.1185475082855,71.59322,308.8272629015,1084.2030480836702,0.0,823.562742993,17.4212684394,0.0,243.219036651,936.5356098002001,493.43611152426985,0.0,typical
Oahu,2025,2025-03-23-12:00,0.0,67.0,0.0,0.0,75.0,0.0,42.8,342.31875678198,257.858126,0.0,0.0,0.0,0.0,0.0,281.1132863833,26.63146165088,42.8,0.0,257.858126,34.5740087478,0.0,372.2486003783278,31.966842500000016,308.8272629015,784.97688278198,0.0,830.862953413,0.0,37.2002247103,-83.0862953413,878.2429304902,493.43611152426985,0.0,typical
Oahu,2025,2025-03-23-14:00,0.0,67.0,0.0,0.0,75.0,0.0,42.8,701.8857130749,293.5783855,0.0,0.0,0.0,0.0,0.0,407.56700635929997,128.23706716590002,42.8,0.0,293.5783855,166.08163954970001,0.0,-3.0528468641932704e-11,7.105427357601002e-15,308.8272629015,1180.2640985748997,0.0,827.243149519,44.3369224251,0.0,308.684026631,872.5725269096,493.43611152426985,0.0,typical
Oahu,2025,2025-03-23-16:00,0.0,67.0,0.0,0.0,75.0,0.0,42.8,488.23932605181,179.126677,0.0,0.0,0.0,0.0,0.0,396.5528616962,35.2377821618,42.8,0.0,179.126677,56.44868219381,0.0,56.805243185613065,146.8016575,308.8272629015,852.16600305181,0.0,841.226867602,0.0,14.4299235063,-3.49078805648,735.4959857972601,488.29832271852047,0.0,typical
Oahu,2025,2025-03-23-18:00,0.0,180.0,0.0,0.0,188.97199999999998,0.0,42.8,17.641458356075002,350.72964200000007,19.5127932462,19.5127932462,0.0,0.0,0.0,8.891752935761,2.951995191546,42.8,0.0,350.72964200000007,5.797710228768,0.0,-5.794253965518692e-13,-7.105427357601002e-15,289.3144696553,799.655893602275,0.0,888.506548447,0.0,0.0,-88.8506548447,340.9284696553,324.46860541107105,0.0,typical
Oahu,2025,2025-03-23-20:00,0.0,180.0,0.0,0.0,186.223359802,0.0,42.8,0.0,331.6651035,24.8241291789,24.8241291789,0.0,0.0,0.0,0.0,0.0,42.8,0.0,331.6651035,0.0,0.0,0.0,2.842170943040401e-14,284.0031337226,765.5125924808999,0.0,850.569547201,0.0,0.0,-85.0569547201,338.36577392059996,306.827147055,0.0,typical
Oahu,2025,2025-03-23-22:00,0.0,180.0,0.0,0.0,102.1867286831,0.0,42.8,0.0,258.16892,44.3369224251,44.3369224251,0.0,0.0,0.0,0.0,0.0,42.8,0.0,258.16892,0.0,0.0,0.0,1.7763568394002505e-14,264.4903404764,627.4925711082001,0.0,697.213967898,0.0,0.0,-69.7213967898,321.0036117933,306.827147055,0.0,typical
Oahu,2025,2025-04-23-00:00,0.0,180.0,0.0,0.0,240.586,0.0,42.8,0.0,90.9421585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,90.9421585,0.0,0.0,0.0,0.0,308.8272629015,554.3281585,0.0,548.74202275,30.1639476594,30.2963903656,-54.874202275,369.2876009265,265.02644833,0.0,typical
Oahu,2025,2025-04-23-02:00,0.0,180.0,0.0,0.0,240.586,0.0,42.8,0.0,46.4824033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,46.4824033,0.0,0.0,0.0,1.3322676295501878e-15,308.8272629015,509.86840330000007,0.0,504.374415663,0.0,0.0,5.493987637,364.7586921048,226.4824033,0.0,typical
Oahu,2025,2025-04-23-04:00,0.0,180.0,0.0,0.0,248.726,0.0,42.8,0.0,39.256884905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,39.256884905,0.0,0.0,0.0,0.0,308.8272629015,510.78288490499995,0.0,564.394102923,0.0,2.8281922743,-56.4394102923,311.65545517579994,218.925625605,0.0,typical
Oahu,2025,2025-04-23-06:00,0.0,180.0,45.0,0.0,289.42600000000004,0.0,42.8,44.25302752682,91.79627445,21.4500687477,21.4500687477,0.0,0.0,0.0,25.79581514508,4.977410733717,42.8,0.0,91.79627445,13.479801648023,0.0,2.5546675885834702e-11,-7.105427357601002e-15,287.37719415379996,714.7253707245201,0.0,794.139300805,0.0,0.0,-79.4139300805,355.3771941539,314.5206622068356,0.0,typical
Oahu,2025,2025-04-23-08:00,0.0,180.0,0.0,0.0,240.586,0.0,42.8,523.23580402536,28.7225041925,0.0,0.0,0.0,0.0,0.0,383.24924310480003,55.6897647855,42.8,0.0,28.7225041925,84.29679613506,0.0,-1.6710011152554216e-10,0.0,308.8272629015,1015.3443082178602,0.0,919.173578876,44.3369224251,0.0,51.8338069167,496.9153501306,392.3667902444129,0.0,typical
Oahu,2025,2025-04-23-10:00,0.0,180.0,0.0,0.0,240.586,0.0,42.8,705.8463848627999,19.486660965,0.0,0.0,0.0,0.0,0.0,412.08257876569996,121.05588149249999,42.8,0.0,19.486660965,172.70792460459998,0.0,-2.2222934603632893e-10,4.440892098500626e-16,308.8272629015,1188.7190458277998,0.0,978.364207309,44.3369224251,0.0,166.017916094,617.0185221505999,386.09562543426983,0.0,typical
Oahu,2025,2025-04-23-12:00,0.0,180.0,0.0,0.0,240.586,0.0,42.8,778.3971553444002,24.385509674999994,0.0,0.0,0.0,0.0,0.0,403.85203564740004,158.6543349149,42.8,0.0,24.385509674999994,215.89078478210004,0.0,-3.8841108107590117e-10,2.886579864025407e-15,308.8272629015,1266.1686650193997,0.0,999.051551646,0.0,135.10455009,132.012563283,675.8495314385,390.9944741442698,0.0,typical
Oahu,2025,2025-04-23-14:00,0.0,180.0,0.0,0.0,240.586,0.0,42.8,723.0082703025,16.260258775,0.0,0.0,0.0,0.0,0.0,399.5947636472,137.2355122386,42.8,0.0,16.260258775,186.1779944167,0.0,-1.3955059330328368e-10,0.0,308.8272629015,1202.6545290775,0.0,1003.40951042,0.0,0.0,199.245018657,608.4132326004999,382.86922324426985,0.0,typical
Oahu,2025,2025-04-23-16:00,0.0,180.0,0.0,0.0,240.586,0.0,42.8,539.72420067878,5.723660669999999,0.0,0.0,0.0,0.0,0.0,380.0901205508,70.02743654700001,42.8,0.0,5.723660669999999,89.60664358098,0.0,-4.3100456537104037e-10,0.0,308.8272629015,1008.8338613487799,0.0,991.99399861,0.0,116.039262599,-99.199399861,424.86652550089997,367.88590841274055,0.0,typical
Oahu,2025,2025-04-23-18:00,0.0,180.0,114.86913446791704,0.0,466.593685718783,0.0,42.8,46.146362978335,0.10194499500000001,43.3846488148,43.3846488148,0.0,0.0,0.0,27.4678552253,5.55367488529,42.8,0.0,0.10194499500000001,13.124832867745,0.0,-4.2459369353764487e-11,0.0,265.44261408669996,893.8957769748349,0.0,993.217529972,0.0,0.0,-99.3217529972,275.605793899969,226.24830797328224,0.0,typical
Oahu,2025,2025-04-23-20:00,0.0,180.0,49.9,0.0,541.726,0.0,42.8,0.0,0.0694361125,28.23082264,28.23082264,0.0,0.0,0.0,0.0,0.0,42.8,0.0,0.0694361125,0.0,0.0,0.0,-3.469446951953614e-18,280.5964402615,842.7262587525001,0.0,936.362509725,0.0,0.0,-93.6362509725,280.5964402615,180.0694361125,0.0,typical
Oahu,2025,2025-04-23-22:00,0.0,180.0,0.0,0.0,407.42600000000004,0.0,42.8,0.0,3.727397775,11.511717206,11.511717206,0.0,0.0,0.0,0.0,0.0,42.8,0.0,3.727397775,0.0,0.0,0.0,-2.220446049250313e-16,297.31554569549996,645.465114981,0.0,717.18346109,0.0,0.0,-71.718346109,297.31554569549996,183.727397775,0.0,typical
Oahu,2025,2025-05-23-00:00,0.0,180.0,0.0,0.0,385.286,0.0,42.8,0.0,35.270182052500004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,35.270182052500004,0.0,0.0,0.0,0.0,308.8272629015,643.3561820525,0.0,612.543326636,0.0,0.0,30.8128554165,480.4944509815999,215.2701820525,0.0,typical
Oahu,2025,2025-05-23-02:00,0.0,180.0,0.0,0.0,385.286,0.0,42.8,0.0,10.0334426225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,10.0334426225,0.0,0.0,0.0,0.0,308.8272629015,618.1194426225001,0.0,565.395095493,11.7095272644,0.0,41.0148198651,497.6911195803,190.0334426225,0.0,typical
Oahu,2025,2025-05-23-04:00,0.0,180.0,0.0,0.0,385.286,0.0,42.8,0.0,4.8324101187499995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,4.8324101187499995,0.0,0.0,0.0,4.440892098500626e-16,308.8272629015,612.91841011875,0.0,635.687731279,0.0,40.7994519676,-63.5687731279,429.2267148691,184.83241011875,0.0,typical
Oahu,2025,2025-05-23-06:00,0.0,180.0,0.0,0.0,433.18600000000004,0.0,42.8,92.216630846838,10.623568044999999,17.3061595035,17.3061595035,0.0,0.0,0.0,57.79315596349,8.569968411232,42.8,0.0,10.623568044999999,25.853506472116,0.0,5.733835628518591e-11,-8.881784197001252e-16,291.521103398,776.132358395338,0.0,862.369287106,0.0,0.0,-86.2369287106,351.22110339799997,282.8401988918737,0.0,typical
Oahu,2025,2025-05-23-08:00,0.0,180.0,0.0,0.0,385.286,0.0,42.8,563.1344203067001,0.0549760635,0.0,0.0,0.0,0.0,0.0,381.1446695952,72.1310008008,42.8,0.0,0.0549760635,109.8587499107,0.0,3.362128353501248e-10,-3.469446951953614e-18,308.8272629015,1171.2753963702003,0.0,989.911168819,0.0,3.19994345571,178.164284096,668.7826073352101,364.0261951670915,0.0,typical
Oahu,2025,2025-05-23-10:00,0.0,180.0,0.0,0.0,385.286,0.0,42.8,593.5635571484601,1.39270615,0.0,0.0,0.0,0.0,0.0,316.2971519977,112.66237688199999,42.8,0.0,1.39270615,164.60402826876,0.0,-1.8765433651424246e-10,-1.1102230246251565e-16,308.8272629015,1203.04226329846,0.0,1041.26554358,0.0,0.0,161.776719718,654.3305369775001,368.0016706192698,0.0,typical
Oahu,2025,2025-05-23-12:00,0.0,180.0,0.0,0.0,385.286,0.0,42.8,642.7747959482001,7.570465024999999,0.0,0.0,0.0,0.0,0.0,380.27118429940003,109.179559496,42.8,0.0,7.570465024999999,153.3240521528,0.0,-4.741984582778969e-10,0.0,308.8272629015,1258.4312609732006,0.0,1051.58909716,0.0,0.0,206.842163813,700.4283364304999,374.1794294942698,0.0,typical
Oahu,2025,2025-05-23-14:00,0.0,180.0,0.0,0.0,385.286,0.0,42.8,499.0619234679,19.138624976,0.0,0.0,0.0,0.0,0.0,257.0167361885,100.8284715076,42.8,0.0,19.138624976,141.2167157718,0.0,-3.3596947446312697e-10,1.7763568394002505e-15,308.8272629015,1126.2865484439,0.0,1039.8298413,44.3369224251,146.102768849,-103.98298413,578.8669541756,385.74758944526985,0.0,typical
Oahu,2025,2025-05-23-16:00,0.0,180.0,0.0,0.0,385.286,0.0,42.8,357.46598596363003,23.7202850325,0.0,0.0,0.0,0.0,0.0,232.44506398161,52.069418821599996,42.8,0.0,23.7202850325,72.95150316041999,0.0,-2.24124718783969e-10,0.0,308.8272629015,989.27227099613,0.0,994.562266598,0.0,94.1662310577,-99.4562266598,482.5934939591999,365.7779235505635,0.0,typical
Oahu,2025,2025-05-23-18:00,0.0,180.0,0.0,0.0,503.211506128,0.0,42.8,49.06949241020301,52.9834969,44.3369224251,44.3369224251,0.0,0.0,0.0,30.490888139221,6.32687940188,42.8,0.0,52.9834969,12.251724869102,0.0,-3.055000696861043e-11,4.440892098500626e-16,264.4903404764,872.4014178633032,0.0,969.334908737,0.0,0.0,-96.9334908737,294.8648343484,282.0529893101512,0.0,typical
Oahu,2025,2025-05-23-20:00,0.0,180.0,0.0,0.0,450.4826301886,0.0,42.8,0.0,133.45678975,24.8120959589,24.8120959589,0.0,0.0,0.0,0.0,0.0,42.8,0.0,133.45678975,0.0,0.0,0.0,-3.552713678800501e-15,284.0151669426,831.5515158975,0.0,923.946128775,0.0,0.0,-92.3946128775,326.418536754,278.30882632500004,0.0,typical
Oahu,2025,2025-05-23-22:00,0.0,180.0,0.0,0.0,385.286,0.0,42.8,0.0,118.45250940000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,118.45250940000001,0.0,0.0,0.0,8.881784197001252e-16,308.8272629015,726.5385094,0.0,760.378265292,42.1980706372,0.0,-76.0378265292,430.62533353870003,283.69929735,0.0,typical
Oahu,2025,2025-06-23-00:00,0.0,180.0,0.0,0.0,98.14,0.0,42.8,0.0,183.63820200000004,30.7220462769,30.7220462769,0.0,0.0,0.0,0.0,0.0,42.8,0.0,183.63820200000004,0.0,0.0,0.0,1.7763568394002505e-15,278.1052166246,535.3002482769001,0.0,594.778053641,0.0,0.0,-59.4778053641,306.10521662459996,295.548150825,0.0,typical
Oahu,2025,2025-06-23-02:00,0.0,164.330275551,0.0,0.0,75.0,0.0,42.8,0.0,210.38165049999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,210.38165049999998,0.0,0.0,0.0,0.0,308.8272629015,492.51192605099993,0.0,547.23547339,0.0,0.0,-54.723547339,339.4969873505,306.472706355,0.0,typical
Oahu,2025,2025-06-23-04:00,0.0,180.0,0.0,0.0,75.0,0.0,42.8,0.0,328.8466185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,328.8466185,0.0,0.0,0.0,1.4210854715202004e-14,308.8272629015,626.6466185,0.0,609.691978936,44.3369224251,33.5869150325,-60.9691978936,401.75110035909995,306.827147055,0.0,typical
Oahu,2025,2025-06-23-06:00,0.0,158.751799362,0.0,0.0,146.162,0.0,42.8,88.754226396587,298.9144065,0.0,0.0,0.0,0.0,0.0,61.77512629888,6.270046483982,42.8,0.0,298.9144065,20.709053613724997,0.0,2.4882540472503933e-11,0.0,308.8272629015,735.3824322585873,0.0,817.091591399,0.0,0.0,-81.7091591399,424.499463539,393.7013829765889,0.0,typical
Oahu,2025,2025-06-23-08:00,0.0,155.5,0.0,0.0,75.0,0.0,42.8,576.9142362188301,228.09231,0.0,0.0,0.0,0.0,0.0,399.9670816661,68.4825591984,42.8,0.0,228.09231,108.46459535433,0.0,2.020552614112603e-10,-3.552713678800501e-15,308.8272629015,1078.30654621883,0.0,955.806327535,0.0,0.0,122.500218684,566.4081143394999,489.58293610603306,0.0,typical
Oahu,2025,2025-06-23-10:00,0.0,180.0,0.0,0.0,75.0,0.0,42.8,761.6845271414002,166.27353049999996,0.0,0.0,0.0,0.0,0.0,432.41579091430003,134.322317811,42.8,0.0,166.27353049999996,194.94641841610004,0.0,-3.367084389083175e-10,0.0,308.8272629015,1225.7580576414002,0.0,1026.92802215,12.0918879341,0.0,186.738147557,625.3501006076,487.7218569742698,0.0,typical
Oahu,2025,2025-06-23-12:00,0.0,155.5,0.0,0.0,75.0,0.0,42.8,779.3430265,229.6260635,0.0,0.0,0.0,0.0,0.0,404.5145871153,154.92607705429998,42.8,0.0,229.6260635,219.9023623304,0.0,7.698019999224925e-11,-3.552713678800501e-15,308.8272629015,1282.26909,0.0,1046.87727332,44.3369224251,0.0,191.054894255,688.4068069136,493.43611152426985,0.0,typical
Oahu,2025,2025-06-23-14:00,0.0,180.0,0.0,0.0,75.0,0.0,42.8,757.3002212488001,204.27997299999998,0.0,0.0,0.0,0.0,0.0,432.55456233330005,135.16426921800002,42.8,0.0,204.27997299999998,189.58138969750001,0.0,3.873878995364066e-11,0.0,308.8272629015,1259.3801942487999,0.0,1048.6669641,0.0,250.681480297,-39.9682501482,639.4071894603001,492.29902104926987,0.0,typical
Oahu,2025,2025-06-23-16:00,0.0,176.184382677,0.0,0.0,75.0,0.0,42.8,558.2958877066301,243.5844445,0.0,0.0,0.0,0.0,0.0,376.77369872730003,75.765938368,42.8,0.0,243.5844445,105.75625061132999,0.0,-6.176392730594671e-10,1.0658141036401503e-14,308.8272629015,1095.8647148836303,0.0,1024.34963315,0.0,0.0,71.5150817332,501.59292527237,492.55081715358614,0.0,typical
Oahu,2025,2025-06-23-18:00,0.0,180.0,0.0,0.0,296.53213754800004,0.0,42.8,116.80495434443098,259.997255,0.0,0.0,0.0,0.0,0.0,83.51057121749,9.22791845062,42.8,0.0,259.997255,24.066464676321,0.0,-6.426992271713061e-11,-3.552713678800501e-15,308.8272629015,896.1343468924308,0.0,995.70482988,0.0,0.0,-99.570482988,439.60112535388,422.66403554048713,0.0,typical
Oahu,2025,2025-06-23-20:00,0.0,180.0,0.0,0.0,413.93184433700003,0.0,42.8,0.0,220.61927,24.4051530225,24.4051530225,0.0,0.0,0.0,0.0,0.0,42.8,0.0,220.61927,0.0,0.0,0.0,0.0,284.422109879,881.7562673595003,0.0,979.729185955,0.0,0.0,-97.9729185955,322.216265542,305.40849325,0.0,typical
Oahu,2025,2025-06-23-22:00,0.0,180.0,0.0,0.0,273.146,0.0,42.8,0.0,167.26018129999997,33.5466455508,33.5466455508,0.0,0.0,0.0,0.0,0.0,42.8,0.0,167.26018129999997,0.0,0.0,0.0,-1.7763568394002505e-15,275.28061735069997,696.7528268508,0.0,774.169807612,0.0,0.0,-77.4169807612,303.2806173507,289.817765125,0.0,typical
Oahu,2025,2025-07-23-00:00,0.0,180.0,0.0,0.0,90.0,0.0,42.8,0.0,405.91714099999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,405.91714099999996,0.0,0.0,0.0,-7.105427357601002e-15,308.8272629015,718.7171410000001,0.0,647.022275007,40.3025049833,0.0,31.3923610097,445.2243563952,306.827147055,0.0,typical
Oahu,2025,2025-07-23-02:00,0.0,180.0,0.0,0.0,90.0,0.0,42.8,0.0,365.1752030000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,365.1752030000001,0.0,0.0,0.0,-1.4210854715202004e-14,308.8272629015,677.9752030000001,0.0,594.292738871,0.0,0.0,83.682464129,451.9390009175,306.827147055,0.0,typical
Oahu,2025,2025-07-23-04:00,0.0,180.0,0.0,0.0,98.1999432,0.0,42.8,0.0,233.29850399999998,29.8598225674,29.8598225674,0.0,0.0,0.0,0.0,0.0,42.8,0.0,233.29850399999998,0.0,0.0,0.0,7.105427357601002e-15,278.9674403341,584.1582697674,0.0,649.064744186,0.0,0.0,-64.9064744186,323.1874971341,306.827147055,0.0,typical
Oahu,2025,2025-07-23-06:00,0.0,180.0,0.0,0.0,198.272,0.0,42.8,56.86034980947699,379.78383599999995,0.0,0.0,0.0,0.0,0.0,31.80851081419,5.551386984636,42.8,0.0,379.78383599999995,19.500452010651,0.0,4.250044760567562e-11,1.4210854715202004e-14,308.8272629015,857.716185809477,0.0,851.782895839,44.3369224251,46.7746571293,-85.1782895839,470.2528424559,363.68749686450576,0.0,typical
Oahu,2025,2025-07-23-08:00,0.0,180.0,0.0,0.0,103.666572,0.0,42.8,280.48053950454005,399.80202550000007,0.0,0.0,0.0,0.0,0.0,106.1891297084,68.0237245121,42.8,0.0,399.80202550000007,106.26768528403998,0.0,4.767031214214512e-11,2.1316282072803006e-14,308.8272629015,1006.7491370045396,0.0,981.185253692,0.0,0.0,25.5638833126,487.5430995835,474.50857921825303,0.0,typical
Oahu,2025,2025-07-23-10:00,0.0,180.0,0.0,0.0,84.3,0.0,42.8,593.3759117767,341.16164299999997,0.0,0.0,0.0,0.0,0.0,282.6969106391,127.4323521604,42.8,0.0,341.16164299999997,183.24664897720004,0.0,-3.1108271514312946e-10,0.0,308.8272629015,1241.6375547767002,0.0,1053.47987462,0.0,0.0,188.157680156,608.0329305195,493.43611152426985,0.0,typical
Oahu,2025,2025-07-23-12:00,0.0,180.0,0.0,0.0,84.3,0.0,42.8,569.4775934119,379.57870299999996,0.0,0.0,0.0,0.0,0.0,212.1291461537,147.5818375593,42.8,0.0,379.57870299999996,209.76660969890003,0.0,-1.134807803282456e-10,0.0,308.8272629015,1256.1562964118998,0.0,1068.15114253,44.3369224251,0.0,143.668231457,609.3475310366,493.43611152426985,0.0,typical
Oahu,2025,2025-07-23-14:00,0.0,180.0,0.0,0.0,84.3,0.0,42.8,526.1560223553,326.348238,0.0,0.0,0.0,0.0,0.0,227.879176969,125.22141325449999,42.8,0.0,326.348238,173.0554321318,0.0,-3.8275516089925077e-10,7.105427357601002e-15,308.8272629015,1159.6042603553,0.0,1062.76182816,0.0,34.8411438189,62.0012883761,517.6458779124,493.43611152426985,0.0,typical
Oahu,2025,2025-07-23-16:00,0.0,180.0,0.0,0.0,198.272,0.0,42.8,460.7823953641201,263.8294045,0.0,0.0,0.0,0.0,0.0,304.9684645289,64.3761503078,42.8,0.0,263.8294045,91.43778052742,0.0,-7.518821121266228e-10,-3.552713678800501e-15,308.8272629015,1145.68379986412,0.0,1048.9197425,0.0,201.656031613,-104.89197425,552.7972945145,492.2049902616796,0.0,typical
Oahu,2025,2025-07-23-18:00,0.0,180.0,0.0,0.0,212.8257914876,0.0,42.8,78.819187163356,402.2783055000001,0.0,0.0,0.0,0.0,0.0,49.28517607689,9.07918045336,42.8,0.0,402.2783055000001,20.454830633106,0.0,-4.1353809265842756e-11,0.0,308.8272629015,916.7232841509559,0.0,1017.47413487,0.0,0.996562767919,-101.747413487,398.14403418182894,385.0552660908096,0.0,typical
Oahu,2025,2025-07-23-20:00,0.0,180.0,0.0,0.0,228.58381942399998,0.0,42.8,0.0,391.113409,44.3369224251,44.3369224251,0.0,0.0,0.0,0.0,0.0,42.8,0.0,391.113409,0.0,0.0,0.0,2.1316282072803006e-14,264.4903404764,886.8341508491,0.0,985.371278721,0.0,0.0,-98.5371278721,320.7725210526,306.827147055,0.0,typical
Oahu,2025,2025-07-23-22:00,0.0,180.0,0.0,0.0,100.9332576,0.0,42.8,0.0,349.80595900000003,39.302442861,39.302442861,0.0,0.0,0.0,0.0,0.0,42.8,0.0,349.80595900000003,0.0,0.0,0.0,0.0,269.5248200405,712.8416594610001,0.0,792.04628829,0.0,0.0,-79.204628829,319.1515624405,306.827147055,0.0,typical
Oahu,2025,2025-08-23-00:00,0.0,180.0,0.0,0.0,236.106235962,0.0,42.8,0.0,116.315805325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,116.315805325,0.0,0.0,0.0,-5.329070518200751e-15,308.8272629015,575.2220412870003,0.0,639.13560143,0.0,0.0,-63.913560143,313.3070269395,288.06582435,0.0,typical
Oahu,2025,2025-08-23-02:00,0.0,180.0,0.0,0.0,206.985,0.0,42.8,0.0,94.41422600000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,94.41422600000001,0.0,0.0,0.0,0.0,308.8272629015,524.199226,0.0,576.42631749,0.0,5.415540259,-57.642631749,347.8438031605,273.130900075,0.0,typical
Oahu,2025,2025-08-23-04:00,0.0,180.0,0.0,0.0,206.985,0.0,42.8,0.0,109.73965800000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,109.73965800000002,0.0,0.0,0.0,8.881784197001252e-15,308.8272629015,539.5246579999999,0.0,590.046049495,0.0,8.4832134545,-59.0046049495,350.911476356,286.62474185,0.0,typical
