load_zone,period,Battery,Biodiesel,Biodiesel/Coal/Diesel/LNG/LSFO,Biodiesel/Diesel/LNG,Biodiesel/Diesel/LNG/LSFO,MSW,SUN,WND,hydro,fuel cells
Oahu,2020,235.035987820359,8.0,180.0,161.84,851.086,73.0,859.6999999999999,476.87814781262375,0,0
Oahu,2025,282.90648352914764,8.0,0.0,264.64,972.686,73.0,1105.311686694138,636.0548448397698,0,0
Oahu,2030,566.7945526385394,8.0,0.0,264.64,999.886,73.0,1926.8058665126432,672.72725878048,0,0
Oahu,2035,677.7678844874358,8.0,0.0,264.64,830.886,73.0,2124.637659171074,672.72725878048,0,0
Oahu,2040,715.0313492854004,8.0,0.0,264.64,659.486,73.0,2499.118632272079,672.72725878048,0,0
Oahu,2045,1032.2872722635857,8.0,0.0,161.84,492.886,73.0,4252.3678670807485,573.72725878048,0,0
