GENERATION_PROJECT,PERIOD,gen_tech,gen_load_zone,gen_energy_source,GenCapacity,GenStorageCapacity,GenCapitalRecovery,GenFixedOMCosts
Oahu_SlopedDistPV_Oahu_SlopedDistPV_14,2035,SlopedDistPV,Oahu,SUN,26.1492,0,1.10695e+07,90815.6
Oahu_SlopedDistPV_Oahu_SlopedDistPV_14,2040,SlopedDistPV,Oahu,SUN,26.1492,0,1.10695e+07,90815.6
Oahu_SlopedDistPV_Oahu_SlopedDistPV_14,2045,SlopedDistPV,Oahu,SUN,9.80185,0,3.79304e+06,90815.6
Oahu_SlopedDistPV_Oahu_SlopedDistPV_15,2020,SlopedDistPV,Oahu,SUN,0,0,0,0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_15,2025,SlopedDistPV,Oahu,SUN,0,0,0,0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_15,2030,SlopedDistPV,Oahu,SUN,0,0,0,0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_15,2035,SlopedDistPV,Oahu,SUN,0,0,0,0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_15,2040,SlopedDistPV,Oahu,SUN,0,0,0,0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_15,2045,SlopedDistPV,Oahu,SUN,0,0,0,0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_2,2020,SlopedDistPV,Oahu,SUN,21.3621,0,9.04301e+06,74190.2
Oahu_SlopedDistPV_Oahu_SlopedDistPV_2,2025,SlopedDistPV,Oahu,SUN,21.3621,0,9.04301e+06,74190.2
Oahu_SlopedDistPV_Oahu_SlopedDistPV_2,2030,SlopedDistPV,Oahu,SUN,21.3621,0,9.04301e+06,74190.2
Oahu_SlopedDistPV_Oahu_SlopedDistPV_2,2035,SlopedDistPV,Oahu,SUN,21.3621,0,9.04301e+06,74190.2
Oahu_SlopedDistPV_Oahu_SlopedDistPV_2,2040,SlopedDistPV,Oahu,SUN,21.3621,0,9.04301e+06,74190.2
Oahu_SlopedDistPV_Oahu_SlopedDistPV_2,2045,SlopedDistPV,Oahu,SUN,8.00745,0,3.09866e+06,74190.2
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3,2020,SlopedDistPV,Oahu,SUN,26.4898,0,1.12137e+07,91998.6
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3,2025,SlopedDistPV,Oahu,SUN,26.4898,0,1.12137e+07,91998.6
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3,2030,SlopedDistPV,Oahu,SUN,26.4898,0,1.12137e+07,91998.6
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3,2035,SlopedDistPV,Oahu,SUN,26.4898,0,1.12137e+07,91998.6
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3,2040,SlopedDistPV,Oahu,SUN,26.4898,0,1.12137e+07,91998.6
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3,2045,SlopedDistPV,Oahu,SUN,9.92953,0,3.84245e+06,91998.6
Oahu_SlopedDistPV_Oahu_SlopedDistPV_4,2020,SlopedDistPV,Oahu,SUN,15.874,0,6.71977e+06,55130
Oahu_SlopedDistPV_Oahu_SlopedDistPV_4,2025,SlopedDistPV,Oahu,SUN,15.874,0,6.71977e+06,55130
Oahu_SlopedDistPV_Oahu_SlopedDistPV_4,2030,SlopedDistPV,Oahu,SUN,15.874,0,6.71977e+06,55130
Oahu_SlopedDistPV_Oahu_SlopedDistPV_4,2035,SlopedDistPV,Oahu,SUN,15.874,0,6.71977e+06,55130
Oahu_SlopedDistPV_Oahu_SlopedDistPV_4,2040,SlopedDistPV,Oahu,SUN,15.874,0,6.71977e+06,55130
Oahu_SlopedDistPV_Oahu_SlopedDistPV_4,2045,SlopedDistPV,Oahu,SUN,5.95026,0,2.30258e+06,55130
Oahu_SlopedDistPV_Oahu_SlopedDistPV_5,2020,SlopedDistPV,Oahu,SUN,0,0,0,0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_5,2025,SlopedDistPV,Oahu,SUN,0,0,0,0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_5,2030,SlopedDistPV,Oahu,SUN,0,0,0,0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_5,2035,SlopedDistPV,Oahu,SUN,0,0,0,0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_5,2040,SlopedDistPV,Oahu,SUN,0,0,0,0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_5,2045,SlopedDistPV,Oahu,SUN,0,0,0,0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_6,2020,SlopedDistPV,Oahu,SUN,0,0,0,0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_6,2025,SlopedDistPV,Oahu,SUN,0,0,0,0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_6,2030,SlopedDistPV,Oahu,SUN,0,0,0,0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_6,2035,SlopedDistPV,Oahu,SUN,0,0,0,0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_6,2040,SlopedDistPV,Oahu,SUN,0,0,0,0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_6,2045,SlopedDistPV,Oahu,SUN,0,0,0,0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2020,SlopedDistPV,Oahu,SUN,44.1852,0,1.87045e+07,153454
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2025,SlopedDistPV,Oahu,SUN,44.1852,0,1.87045e+07,153454
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2030,SlopedDistPV,Oahu,SUN,44.1852,0,1.87045e+07,153454
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2035,SlopedDistPV,Oahu,SUN,44.1852,0,1.87045e+07,153454
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2040,SlopedDistPV,Oahu,SUN,44.1852,0,1.87045e+07,153454
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2045,SlopedDistPV,Oahu,SUN,16.5625,0,6.40924e+06,153454
Oahu_SlopedDistPV_Oahu_SlopedDistPV_8,2020,SlopedDistPV,Oahu,SUN,0,0,0,0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_8,2025,SlopedDistPV,Oahu,SUN,0,0,0,0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_8,2030,SlopedDistPV,Oahu,SUN,0,0,0,0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_8,2035,SlopedDistPV,Oahu,SUN,0,0,0,0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_8,2040,SlopedDistPV,Oahu,SUN,0,0,0,0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_8,2045,SlopedDistPV,Oahu,SUN,0,0,0,0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2020,SlopedDistPV,Oahu,SUN,17.8015,0,7.53572e+06,61824.2
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2025,SlopedDistPV,Oahu,SUN,17.8015,0,7.53572e+06,61824.2
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2030,SlopedDistPV,Oahu,SUN,17.8015,0,7.53572e+06,61824.2
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2035,SlopedDistPV,Oahu,SUN,17.8015,0,7.53572e+06,61824.2
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2040,SlopedDistPV,Oahu,SUN,17.8015,0,7.53572e+06,61824.2
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2045,SlopedDistPV,Oahu,SUN,6.67277,0,2.58218e+06,61824.2
Oahu_Tesoro_Hawaii,2020,Tesoro_Hawaii,Oahu,multiple,20,0,639775,349692
Oahu_Tesoro_Hawaii,2025,Tesoro_Hawaii,Oahu,multiple,20,0,639775,349692
Oahu_Tesoro_Hawaii,2030,Tesoro_Hawaii,Oahu,multiple,20,0,639775,349692
Oahu_Tesoro_Hawaii,2035,Tesoro_Hawaii,Oahu,multiple,20,0,639775,349692
Oahu_Tesoro_Hawaii,2040,Tesoro_Hawaii,Oahu,multiple,20,0,639775,349692
Oahu_Tesoro_Hawaii,2045,Tesoro_Hawaii,Oahu,multiple,0,0,0,0
Oahu_Waiau_10,2020,Waiau_10,Oahu,multiple,49.9,0,1.60206e+06,872481
Oahu_Waiau_10,2025,Waiau_10,Oahu,multiple,49.9,0,1.60206e+06,872481
Oahu_Waiau_10,2030,Waiau_10,Oahu,multiple,49.9,0,1.60206e+06,872481
Oahu_Waiau_10,2035,Waiau_10,Oahu,multiple,49.9,0,1.60206e+06,872481
Oahu_Waiau_10,2040,Waiau_10,Oahu,multiple,49.9,0,1.60206e+06,872481
Oahu_Waiau_10,2045,Waiau_10,Oahu,multiple,49.9,0,1.60206e+06,872481
Oahu_Waiau_3,2020,Waiau_3,Oahu,multiple,46.6,0,1.50041e+06,459398
Oahu_Waiau_3,2025,Waiau_3,Oahu,multiple,0,0,0,0
Oahu_Waiau_3,2030,Waiau_3,Oahu,multiple,0,0,0,0
Oahu_Waiau_3,2035,Waiau_3,Oahu,multiple,0,0,0,0
Oahu_Waiau_3,2040,Waiau_3,Oahu,multiple,0,0,0,0
Oahu_Waiau_3,2045,Waiau_3,Oahu,multiple,0,0,0,0
Oahu_Waiau_4,2020,Waiau_4,Oahu,multiple,46.6,0,1.50368e+06,459398
Oahu_Waiau_4,2025,Waiau_4,Oahu,multiple,0,0,0,0
Oahu_Waiau_4,2030,Waiau_4,Oahu,multiple,0,0,0,0
Oahu_Waiau_4,2035,Waiau_4,Oahu,multiple,0,0,0,0
Oahu_Waiau_4,2040,Waiau_4,Oahu,multiple,0,0,0,0
Oahu_Waiau_4,2045,Waiau_4,Oahu,multiple,0,0,0,0
Oahu_Waiau_5,2020,Waiau_5,Oahu,multiple,54.5,0,1.76866e+06,537279
Oahu_Waiau_5,2025,Waiau_5,Oahu,multiple,54.5,0,1.76866e+06,537279
Oahu_Waiau_5,2030,Waiau_5,Oahu,multiple,0,0,0,0
Oahu_Waiau_5,2035,Waiau_5,Oahu,multiple,0,0,0,0
Oahu_Waiau_5,2040,Waiau_5,Oahu,multiple,0,0,0,0
Oahu_Waiau_5,2045,Waiau_5,Oahu,multiple,0,0,0,0
Oahu_Waiau_6,2020,Waiau_6,Oahu,multiple,53.5,0,1.74038e+06,527421
Oahu_Waiau_6,2025,Waiau_6,Oahu,multiple,53.5,0,1.74038e+06,527421
Oahu_Waiau_6,2030,Waiau_6,Oahu,multiple,0,0,0,0
Oahu_Waiau_6,2035,Waiau_6,Oahu,multiple,0,0,0,0
Oahu_Waiau_6,2040,Waiau_6,Oahu,multiple,0,0,0,0
Oahu_Waiau_6,2045,Waiau_6,Oahu,multiple,0,0,0,0
Oahu_Waiau_7,2020,Waiau_7,Oahu,multiple,82.9,0,2.69344e+06,817256
Oahu_Waiau_7,2025,Waiau_7,Oahu,multiple,82.9,0,2.69344e+06,817256
Oahu_Waiau_7,2030,Waiau_7,Oahu,multiple,82.9,0,2.69344e+06,817256
Oahu_Waiau_7,2035,Waiau_7,Oahu,multiple,0,0,0,0
Oahu_Waiau_7,2040,Waiau_7,Oahu,multiple,0,0,0,0
Oahu_Waiau_7,2045,Waiau_7,Oahu,multiple,0,0,0,0
Oahu_Waiau_8,2020,Waiau_8,Oahu,multiple,86.1,0,2.80454e+06,848802
Oahu_Waiau_8,2025,Waiau_8,Oahu,multiple,86.1,0,2.80454e+06,848802
Oahu_Waiau_8,2030,Waiau_8,Oahu,multiple,86.1,0,2.80454e+06,848802
Oahu_Waiau_8,2035,Waiau_8,Oahu,multiple,0,0,0,0
Oahu_Waiau_8,2040,Waiau_8,Oahu,multiple,0,0,0,0
Oahu_Waiau_8,2045,Waiau_8,Oahu,multiple,0,0,0,0
Oahu_Waiau_9,2020,Waiau_9,Oahu,multiple,52.9,0,1.69837e+06,924935
Oahu_Waiau_9,2025,Waiau_9,Oahu,multiple,52.9,0,1.69837e+06,924935
Oahu_Waiau_9,2030,Waiau_9,Oahu,multiple,52.9,0,1.69837e+06,924935
Oahu_Waiau_9,2035,Waiau_9,Oahu,multiple,52.9,0,1.69837e+06,924935
Oahu_Waiau_9,2040,Waiau_9,Oahu,multiple,52.9,0,1.69837e+06,924935
Oahu_Waiau_9,2045,Waiau_9,Oahu,multiple,52.9,0,1.69837e+06,924935
