ShiftDemand_index_1,ShiftDemand_index_2,ShiftDemand
Oahu,2008112210,16.964387659419344
Oahu,2008112212,101.58353686783008
Oahu,2008112214,122.57314410284908
Oahu,2008112216,-80.64720771327708
Oahu,2008112218,-97.22683559772061
Oahu,2008112220,-87.4282481871673
Oahu,2008112222,-63.4565071219769
Oahu,2507011200,-20.35582350352165
Oahu,2507011202,-12.446926075427982
Oahu,2507011204,-67.79191756512648
Oahu,2507011206,-94.85022411395693
Oahu,2507011208,40.022452263088894
Oahu,2507011210,150.19573348226515
Oahu,2507011212,140.03897259532468
Oahu,2507011214,127.58051573177036
Oahu,2507011216,32.07768838048814
Oahu,2507011218,-111.25931899086571
Oahu,2507011220,-99.95072675002298
Oahu,2507011222,-83.26042545401549
Oahu,2507011900,60.22490843030231
Oahu,2507011902,227.50825346554777
