EVSpinningReserveUp_index_1	EVSpinningReserveUp_index_2	EVSpinningReserveUp_index_3	EVSpinningReserveUp
contingency	system_wide_balancing_area	2035122308	27.1868598061
contingency	system_wide_balancing_area	2035122310	0.0
contingency	system_wide_balancing_area	2035122312	0.0
contingency	system_wide_balancing_area	2035122314	477.118204955
contingency	system_wide_balancing_area	2035122316	0.0
contingency	system_wide_balancing_area	2035122318	0.0
contingency	system_wide_balancing_area	2035122320	0.0
contingency	system_wide_balancing_area	2035122322	0.0
contingency	system_wide_balancing_area	2040012300	0.0
contingency	system_wide_balancing_area	2040012302	0.0
contingency	system_wide_balancing_area	2040012304	56.8740873717
contingency	system_wide_balancing_area	2040012306	0.0
contingency	system_wide_balancing_area	2040012308	0.0
contingency	system_wide_balancing_area	2040012310	0.0
contingency	system_wide_balancing_area	2040012312	376.755615096
contingency	system_wide_balancing_area	2040012314	0.0
contingency	system_wide_balancing_area	2040012316	0.0
contingency	system_wide_balancing_area	2040012318	0.0
contingency	system_wide_balancing_area	2040012320	0.0
contingency	system_wide_balancing_area	2040012322	0.0
contingency	system_wide_balancing_area	2040022300	0.0
contingency	system_wide_balancing_area	2040022302	0.0
contingency	system_wide_balancing_area	2040022304	0.0
contingency	system_wide_balancing_area	2040022306	0.0
contingency	system_wide_balancing_area	2040022308	0.0
contingency	system_wide_balancing_area	2040022310	274.294505316
contingency	system_wide_balancing_area	2040022312	509.670964408
contingency	system_wide_balancing_area	2040022314	0.0
contingency	system_wide_balancing_area	2040022316	0.0
contingency	system_wide_balancing_area	2040022318	0.0
contingency	system_wide_balancing_area	2040022320	0.0
contingency	system_wide_balancing_area	2040022322	0.0
contingency	system_wide_balancing_area	2040032300	0.0
contingency	system_wide_balancing_area	2040032302	0.0
contingency	system_wide_balancing_area	2040032304	0.0
contingency	system_wide_balancing_area	2040032306	0.0
contingency	system_wide_balancing_area	2040032308	0.0
contingency	system_wide_balancing_area	2040032310	0.0
contingency	system_wide_balancing_area	2040032312	575.486113294
contingency	system_wide_balancing_area	2040032314	46.76019904
contingency	system_wide_balancing_area	2040032316	225.411697354
contingency	system_wide_balancing_area	2040032318	0.0
contingency	system_wide_balancing_area	2040032320	0.0
contingency	system_wide_balancing_area	2040032322	0.0
contingency	system_wide_balancing_area	2040042300	0.0
contingency	system_wide_balancing_area	2040042302	0.0
contingency	system_wide_balancing_area	2040042304	0.0
contingency	system_wide_balancing_area	2040042306	0.0
contingency	system_wide_balancing_area	2040042308	0.0
contingency	system_wide_balancing_area	2040042310	0.0
contingency	system_wide_balancing_area	2040042312	0.0
contingency	system_wide_balancing_area	2040042314	586.042515859
contingency	system_wide_balancing_area	2040042316	136.847258604
contingency	system_wide_balancing_area	2040042318	0.0
contingency	system_wide_balancing_area	2040042320	0.0
contingency	system_wide_balancing_area	2040042322	0.0
contingency	system_wide_balancing_area	2040052300	0.0
contingency	system_wide_balancing_area	2040052302	0.0
contingency	system_wide_balancing_area	2040052304	0.0
contingency	system_wide_balancing_area	2040052306	0.0
contingency	system_wide_balancing_area	2040052308	0.0
contingency	system_wide_balancing_area	2040052310	209.259495018
contingency	system_wide_balancing_area	2040052312	830.007131807
contingency	system_wide_balancing_area	2040052314	0.0
contingency	system_wide_balancing_area	2040052316	0.0
contingency	system_wide_balancing_area	2040052318	0.0
contingency	system_wide_balancing_area	2040052320	0.0
contingency	system_wide_balancing_area	2040052322	0.0
contingency	system_wide_balancing_area	2040062300	0.0
contingency	system_wide_balancing_area	2040062302	0.0
contingency	system_wide_balancing_area	2040062304	0.0
contingency	system_wide_balancing_area	2040062306	0.0
contingency	system_wide_balancing_area	2040062308	0.0
contingency	system_wide_balancing_area	2040062310	0.0
contingency	system_wide_balancing_area	2040062312	444.889681927
contingency	system_wide_balancing_area	2040062314	498.745392748
contingency	system_wide_balancing_area	2040062316	0.0
contingency	system_wide_balancing_area	2040062318	0.0
contingency	system_wide_balancing_area	2040062320	0.0
contingency	system_wide_balancing_area	2040062322	0.0
contingency	system_wide_balancing_area	2040072300	78.4204259082
contingency	system_wide_balancing_area	2040072302	0.0
contingency	system_wide_balancing_area	2040072304	0.0
contingency	system_wide_balancing_area	2040072306	0.0
contingency	system_wide_balancing_area	2040072308	0.0
contingency	system_wide_balancing_area	2040072310	379.656206161
contingency	system_wide_balancing_area	2040072312	52.9635518975
contingency	system_wide_balancing_area	2040072314	466.422789292
contingency	system_wide_balancing_area	2040072316	0.0
contingency	system_wide_balancing_area	2040072318	0.0
contingency	system_wide_balancing_area	2040072320	0.0
contingency	system_wide_balancing_area	2040072322	0.0
contingency	system_wide_balancing_area	2040082300	0.0
contingency	system_wide_balancing_area	2040082302	0.0
contingency	system_wide_balancing_area	2040082304	0.0
contingency	system_wide_balancing_area	2040082306	0.0
contingency	system_wide_balancing_area	2040082308	0.0
contingency	system_wide_balancing_area	2040082310	39.0075116201
contingency	system_wide_balancing_area	2040082312	0.0
contingency	system_wide_balancing_area	2040082314	0.0
contingency	system_wide_balancing_area	2040082316	110.65958671
contingency	system_wide_balancing_area	2040082318	0.0
contingency	system_wide_balancing_area	2040082320	0.0
contingency	system_wide_balancing_area	2040082322	0.0
contingency	system_wide_balancing_area	2040092300	0.0
contingency	system_wide_balancing_area	2040092302	0.0
contingency	system_wide_balancing_area	2040092304	0.0
contingency	system_wide_balancing_area	2040092306	0.0
contingency	system_wide_balancing_area	2040092308	619.67282805
contingency	system_wide_balancing_area	2040092310	90.4219375911
contingency	system_wide_balancing_area	2040092312	0.0
contingency	system_wide_balancing_area	2040092314	0.0
contingency	system_wide_balancing_area	2040092316	332.222683901
contingency	system_wide_balancing_area	2040092318	0.0
contingency	system_wide_balancing_area	2040092320	0.0
contingency	system_wide_balancing_area	2040092322	0.0
contingency	system_wide_balancing_area	2040102300	0.0
contingency	system_wide_balancing_area	2040102302	0.0
contingency	system_wide_balancing_area	2040102304	0.0
contingency	system_wide_balancing_area	2040102306	0.0
contingency	system_wide_balancing_area	2040102308	0.0
contingency	system_wide_balancing_area	2040102310	0.0
contingency	system_wide_balancing_area	2040102312	0.0
contingency	system_wide_balancing_area	2040102314	716.885101417
contingency	system_wide_balancing_area	2040102316	0.0
contingency	system_wide_balancing_area	2040102318	0.0
contingency	system_wide_balancing_area	2040102320	0.0
contingency	system_wide_balancing_area	2040102322	0.0
contingency	system_wide_balancing_area	2040112300	0.0
contingency	system_wide_balancing_area	2040112302	0.0
contingency	system_wide_balancing_area	2040112304	0.0
contingency	system_wide_balancing_area	2040112306	0.0
contingency	system_wide_balancing_area	2040112308	0.0
contingency	system_wide_balancing_area	2040112310	317.122350359
contingency	system_wide_balancing_area	2040112312	335.238364326
contingency	system_wide_balancing_area	2040112314	0.0
contingency	system_wide_balancing_area	2040112316	330.235892623
contingency	system_wide_balancing_area	2040112318	0.0
contingency	system_wide_balancing_area	2040112320	0.0
contingency	system_wide_balancing_area	2040112322	26.1017135315
contingency	system_wide_balancing_area	2040122300	16.0046950436
contingency	system_wide_balancing_area	2040122302	16.7107078229
contingency	system_wide_balancing_area	2040122304	0.0
contingency	system_wide_balancing_area	2040122306	0.0
contingency	system_wide_balancing_area	2040122308	0.0
contingency	system_wide_balancing_area	2040122310	483.946466188
contingency	system_wide_balancing_area	2040122312	300.229151438
contingency	system_wide_balancing_area	2040122314	0.0
contingency	system_wide_balancing_area	2040122316	0.0
contingency	system_wide_balancing_area	2040122318	0.0
contingency	system_wide_balancing_area	2040122320	0.0
contingency	system_wide_balancing_area	2040122322	0.0
contingency	system_wide_balancing_area	2045012300	0.0
contingency	system_wide_balancing_area	2045012302	0.0
contingency	system_wide_balancing_area	2045012304	0.0
contingency	system_wide_balancing_area	2045012306	0.0
contingency	system_wide_balancing_area	2045012308	456.243469883
contingency	system_wide_balancing_area	2045012310	0.0
contingency	system_wide_balancing_area	2045012312	0.0
contingency	system_wide_balancing_area	2045012314	536.288747811
contingency	system_wide_balancing_area	2045012316	0.0
contingency	system_wide_balancing_area	2045012318	0.0
contingency	system_wide_balancing_area	2045012320	0.0
contingency	system_wide_balancing_area	2045012322	0.0
contingency	system_wide_balancing_area	2045022300	0.0
contingency	system_wide_balancing_area	2045022302	0.0
contingency	system_wide_balancing_area	2045022304	0.0
contingency	system_wide_balancing_area	2045022306	0.0
contingency	system_wide_balancing_area	2045022308	0.0
contingency	system_wide_balancing_area	2045022310	0.0
contingency	system_wide_balancing_area	2045022312	0.0
contingency	system_wide_balancing_area	2045022314	1327.8134205
contingency	system_wide_balancing_area	2045022316	5.63881073167
contingency	system_wide_balancing_area	2045022318	0.0
contingency	system_wide_balancing_area	2045022320	0.0
contingency	system_wide_balancing_area	2045022322	0.0
contingency	system_wide_balancing_area	2045032300	0.0
contingency	system_wide_balancing_area	2045032302	0.0
contingency	system_wide_balancing_area	2045032304	0.0
contingency	system_wide_balancing_area	2045032306	0.0
contingency	system_wide_balancing_area	2045032308	587.864618577
contingency	system_wide_balancing_area	2045032310	0.0
contingency	system_wide_balancing_area	2045032312	0.0
contingency	system_wide_balancing_area	2045032314	0.0
contingency	system_wide_balancing_area	2045032316	0.0
contingency	system_wide_balancing_area	2045032318	0.0
contingency	system_wide_balancing_area	2045032320	0.0
contingency	system_wide_balancing_area	2045032322	0.0
contingency	system_wide_balancing_area	2045042300	0.0
contingency	system_wide_balancing_area	2045042302	0.0
contingency	system_wide_balancing_area	2045042304	0.0
contingency	system_wide_balancing_area	2045042306	0.0
contingency	system_wide_balancing_area	2045042308	0.0
contingency	system_wide_balancing_area	2045042310	0.0
contingency	system_wide_balancing_area	2045042312	1333.45223123
contingency	system_wide_balancing_area	2045042314	0.0
contingency	system_wide_balancing_area	2045042316	0.0
contingency	system_wide_balancing_area	2045042318	0.0
contingency	system_wide_balancing_area	2045042320	0.0
contingency	system_wide_balancing_area	2045042322	0.0
contingency	system_wide_balancing_area	2045052300	0.0
contingency	system_wide_balancing_area	2045052302	0.0
contingency	system_wide_balancing_area	2045052304	0.0
contingency	system_wide_balancing_area	2045052306	0.0
contingency	system_wide_balancing_area	2045052308	1016.50645812
contingency	system_wide_balancing_area	2045052310	0.0
contingency	system_wide_balancing_area	2045052312	254.793927374
contingency	system_wide_balancing_area	2045052314	0.0
contingency	system_wide_balancing_area	2045052316	0.0
contingency	system_wide_balancing_area	2045052318	0.0
contingency	system_wide_balancing_area	2045052320	0.0
contingency	system_wide_balancing_area	2045052322	0.0
contingency	system_wide_balancing_area	2045062300	0.0
contingency	system_wide_balancing_area	2045062302	0.0
contingency	system_wide_balancing_area	2045062304	0.0
contingency	system_wide_balancing_area	2045062306	0.0
contingency	system_wide_balancing_area	2045062308	0.0
contingency	system_wide_balancing_area	2045062310	0.0
contingency	system_wide_balancing_area	2045062312	687.462236922
contingency	system_wide_balancing_area	2045062314	0.0
contingency	system_wide_balancing_area	2045062316	0.0
contingency	system_wide_balancing_area	2045062318	0.0
contingency	system_wide_balancing_area	2045062320	0.0
contingency	system_wide_balancing_area	2045062322	0.0
contingency	system_wide_balancing_area	2045072300	0.0
contingency	system_wide_balancing_area	2045072302	0.0
contingency	system_wide_balancing_area	2045072304	0.0
contingency	system_wide_balancing_area	2045072306	0.0
contingency	system_wide_balancing_area	2045072308	433.579487532
contingency	system_wide_balancing_area	2045072310	373.176081278
contingency	system_wide_balancing_area	2045072312	338.288139366
contingency	system_wide_balancing_area	2045072314	188.408523057
contingency	system_wide_balancing_area	2045072316	0.0
contingency	system_wide_balancing_area	2045072318	0.0
contingency	system_wide_balancing_area	2045072320	0.0
contingency	system_wide_balancing_area	2045072322	0.0
contingency	system_wide_balancing_area	2045082300	0.0
contingency	system_wide_balancing_area	2045082302	0.0
contingency	system_wide_balancing_area	2045082304	0.0
contingency	system_wide_balancing_area	2045082306	0.0
contingency	system_wide_balancing_area	2045082308	803.797688499
contingency	system_wide_balancing_area	2045082310	0.0
contingency	system_wide_balancing_area	2045082312	529.654542733
contingency	system_wide_balancing_area	2045082314	0.0
contingency	system_wide_balancing_area	2045082316	0.0
contingency	system_wide_balancing_area	2045082318	0.0
contingency	system_wide_balancing_area	2045082320	0.0
contingency	system_wide_balancing_area	2045082322	0.0
contingency	system_wide_balancing_area	2045092300	0.0
contingency	system_wide_balancing_area	2045092302	0.0
contingency	system_wide_balancing_area	2045092304	0.0
contingency	system_wide_balancing_area	2045092306	0.0
contingency	system_wide_balancing_area	2045092308	215.371224554
contingency	system_wide_balancing_area	2045092310	0.0
contingency	system_wide_balancing_area	2045092312	1118.08100668
contingency	system_wide_balancing_area	2045092314	0.0
contingency	system_wide_balancing_area	2045092316	0.0
contingency	system_wide_balancing_area	2045092318	0.0
contingency	system_wide_balancing_area	2045092320	0.0
contingency	system_wide_balancing_area	2045092322	0.0
contingency	system_wide_balancing_area	2045102300	0.0
contingency	system_wide_balancing_area	2045102302	0.0
contingency	system_wide_balancing_area	2045102304	0.0
contingency	system_wide_balancing_area	2045102306	0.0
contingency	system_wide_balancing_area	2045102308	624.335858847
contingency	system_wide_balancing_area	2045102310	709.116372385
contingency	system_wide_balancing_area	2045102312	0.0
contingency	system_wide_balancing_area	2045102314	0.0
contingency	system_wide_balancing_area	2045102316	0.0
contingency	system_wide_balancing_area	2045102318	0.0
contingency	system_wide_balancing_area	2045102320	0.0
contingency	system_wide_balancing_area	2045102322	0.0
contingency	system_wide_balancing_area	2045112300	0.0
contingency	system_wide_balancing_area	2045112302	0.0
contingency	system_wide_balancing_area	2045112304	0.0
contingency	system_wide_balancing_area	2045112306	0.0
contingency	system_wide_balancing_area	2045112308	599.292240985
contingency	system_wide_balancing_area	2045112310	734.159990248
contingency	system_wide_balancing_area	2045112312	0.0
contingency	system_wide_balancing_area	2045112314	0.0
contingency	system_wide_balancing_area	2045112316	0.0
contingency	system_wide_balancing_area	2045112318	0.0
contingency	system_wide_balancing_area	2045112320	0.0
contingency	system_wide_balancing_area	2045112322	0.0
contingency	system_wide_balancing_area	2045122300	0.0
contingency	system_wide_balancing_area	2045122302	0.0
contingency	system_wide_balancing_area	2045122304	0.0
contingency	system_wide_balancing_area	2045122306	0.0
contingency	system_wide_balancing_area	2045122308	46.5556370863
contingency	system_wide_balancing_area	2045122310	0.0
contingency	system_wide_balancing_area	2045122312	1128.84304776
contingency	system_wide_balancing_area	2045122314	158.053546387
contingency	system_wide_balancing_area	2045122316	0.0
contingency	system_wide_balancing_area	2045122318	0.0
contingency	system_wide_balancing_area	2045122320	0.0
contingency	system_wide_balancing_area	2045122322	0.0
regulation	system_wide_balancing_area	2020012300	0.0
regulation	system_wide_balancing_area	2020012302	0.0
regulation	system_wide_balancing_area	2020012304	0.0
regulation	system_wide_balancing_area	2020012306	11.3771527673
regulation	system_wide_balancing_area	2020012308	0.0
regulation	system_wide_balancing_area	2020012310	0.0
regulation	system_wide_balancing_area	2020012312	0.0
regulation	system_wide_balancing_area	2020012314	106.724692635
regulation	system_wide_balancing_area	2020012316	0.0
regulation	system_wide_balancing_area	2020012318	0.0
regulation	system_wide_balancing_area	2020012320	0.0
regulation	system_wide_balancing_area	2020012322	0.0
regulation	system_wide_balancing_area	2020022300	0.0
regulation	system_wide_balancing_area	2020022302	0.0
regulation	system_wide_balancing_area	2020022304	0.0
regulation	system_wide_balancing_area	2020022306	0.0
regulation	system_wide_balancing_area	2020022308	100.307054125
regulation	system_wide_balancing_area	2020022310	0.0
regulation	system_wide_balancing_area	2020022312	0.0
regulation	system_wide_balancing_area	2020022314	0.0
regulation	system_wide_balancing_area	2020022316	0.0
regulation	system_wide_balancing_area	2020022318	0.0
regulation	system_wide_balancing_area	2020022320	0.0
regulation	system_wide_balancing_area	2020022322	0.0
regulation	system_wide_balancing_area	2020032300	0.0
regulation	system_wide_balancing_area	2020032302	0.0
regulation	system_wide_balancing_area	2020032304	0.0
regulation	system_wide_balancing_area	2020032306	0.0
regulation	system_wide_balancing_area	2020032308	0.0
regulation	system_wide_balancing_area	2020032310	0.0
regulation	system_wide_balancing_area	2020032312	0.0
regulation	system_wide_balancing_area	2020032314	0.0
regulation	system_wide_balancing_area	2020032316	63.3153383593
regulation	system_wide_balancing_area	2020032318	0.0
regulation	system_wide_balancing_area	2020032320	0.0
regulation	system_wide_balancing_area	2020032322	0.0
regulation	system_wide_balancing_area	2020042300	0.0
regulation	system_wide_balancing_area	2020042302	0.0
regulation	system_wide_balancing_area	2020042304	0.0
regulation	system_wide_balancing_area	2020042306	0.249315142948
regulation	system_wide_balancing_area	2020042308	72.5134860119
regulation	system_wide_balancing_area	2020042310	0.0
regulation	system_wide_balancing_area	2020042312	0.0
regulation	system_wide_balancing_area	2020042314	0.0
regulation	system_wide_balancing_area	2020042316	45.3390442478
regulation	system_wide_balancing_area	2020042318	0.0
regulation	system_wide_balancing_area	2020042320	0.0
regulation	system_wide_balancing_area	2020042322	0.0
regulation	system_wide_balancing_area	2020052300	0.0
regulation	system_wide_balancing_area	2020052302	0.0
regulation	system_wide_balancing_area	2020052304	0.0
regulation	system_wide_balancing_area	2020052306	0.0
regulation	system_wide_balancing_area	2020052308	0.0
regulation	system_wide_balancing_area	2020052310	118.101845403
regulation	system_wide_balancing_area	2020052312	0.0
regulation	system_wide_balancing_area	2020052314	0.0
regulation	system_wide_balancing_area	2020052316	0.0
regulation	system_wide_balancing_area	2020052318	0.0
regulation	system_wide_balancing_area	2020052320	0.0
regulation	system_wide_balancing_area	2020052322	0.0
regulation	system_wide_balancing_area	2020062300	78.9039500082
regulation	system_wide_balancing_area	2020062302	0.0
regulation	system_wide_balancing_area	2020062304	0.0
regulation	system_wide_balancing_area	2020062306	39.1978953945
regulation	system_wide_balancing_area	2020062308	0.0
regulation	system_wide_balancing_area	2020062310	0.0
regulation	system_wide_balancing_area	2020062312	0.0
regulation	system_wide_balancing_area	2020062314	0.0
regulation	system_wide_balancing_area	2020062316	0.0
regulation	system_wide_balancing_area	2020062318	0.0
regulation	system_wide_balancing_area	2020062320	0.0
regulation	system_wide_balancing_area	2020062322	0.0
regulation	system_wide_balancing_area	2020072300	0.0
regulation	system_wide_balancing_area	2020072302	0.0
regulation	system_wide_balancing_area	2020072304	0.0
regulation	system_wide_balancing_area	2020072306	0.0
regulation	system_wide_balancing_area	2020072308	0.0
regulation	system_wide_balancing_area	2020072310	0.0
regulation	system_wide_balancing_area	2020072312	0.0
regulation	system_wide_balancing_area	2020072314	0.0
regulation	system_wide_balancing_area	2020072316	0.0
regulation	system_wide_balancing_area	2020072318	0.0
regulation	system_wide_balancing_area	2020072320	0.0
regulation	system_wide_balancing_area	2020072322	46.2475064877
regulation	system_wide_balancing_area	2020082300	0.0
regulation	system_wide_balancing_area	2020082302	0.0
regulation	system_wide_balancing_area	2020082304	0.0
regulation	system_wide_balancing_area	2020082306	0.0
regulation	system_wide_balancing_area	2020082308	21.1574887969
regulation	system_wide_balancing_area	2020082310	0.0
regulation	system_wide_balancing_area	2020082312	0.0
regulation	system_wide_balancing_area	2020082314	0.0
regulation	system_wide_balancing_area	2020082316	0.0
regulation	system_wide_balancing_area	2020082318	43.3064277075
regulation	system_wide_balancing_area	2020082320	15.9904041466
regulation	system_wide_balancing_area	2020082322	37.6475247517
regulation	system_wide_balancing_area	2020092300	0.0
regulation	system_wide_balancing_area	2020092302	0.0
regulation	system_wide_balancing_area	2020092304	0.0
regulation	system_wide_balancing_area	2020092306	0.0
regulation	system_wide_balancing_area	2020092308	0.0
regulation	system_wide_balancing_area	2020092310	107.96953895
regulation	system_wide_balancing_area	2020092312	0.0
regulation	system_wide_balancing_area	2020092314	0.0
regulation	system_wide_balancing_area	2020092316	0.0
regulation	system_wide_balancing_area	2020092318	0.0
regulation	system_wide_balancing_area	2020092320	0.0
regulation	system_wide_balancing_area	2020092322	0.0
regulation	system_wide_balancing_area	2020102300	0.0
regulation	system_wide_balancing_area	2020102302	0.0
regulation	system_wide_balancing_area	2020102304	0.0
regulation	system_wide_balancing_area	2020102306	0.0
regulation	system_wide_balancing_area	2020102308	0.0
regulation	system_wide_balancing_area	2020102310	0.0
regulation	system_wide_balancing_area	2020102312	0.0
regulation	system_wide_balancing_area	2020102314	0.0
regulation	system_wide_balancing_area	2020102316	0.0
regulation	system_wide_balancing_area	2020102318	0.0
regulation	system_wide_balancing_area	2020102320	0.0
regulation	system_wide_balancing_area	2020102322	0.0
regulation	system_wide_balancing_area	2020112300	0.0
regulation	system_wide_balancing_area	2020112302	0.0
regulation	system_wide_balancing_area	2020112304	0.0
regulation	system_wide_balancing_area	2020112306	69.8596354607
regulation	system_wide_balancing_area	2020112308	0.0
regulation	system_wide_balancing_area	2020112310	0.0
regulation	system_wide_balancing_area	2020112312	0.0
regulation	system_wide_balancing_area	2020112314	0.0
regulation	system_wide_balancing_area	2020112316	48.242209942
regulation	system_wide_balancing_area	2020112318	0.0
regulation	system_wide_balancing_area	2020112320	0.0
regulation	system_wide_balancing_area	2020112322	0.0
regulation	system_wide_balancing_area	2020122300	0.0
regulation	system_wide_balancing_area	2020122302	0.0
regulation	system_wide_balancing_area	2020122304	0.0
regulation	system_wide_balancing_area	2020122306	0.0
regulation	system_wide_balancing_area	2020122308	0.0
regulation	system_wide_balancing_area	2020122310	0.0
regulation	system_wide_balancing_area	2020122312	118.101845403
regulation	system_wide_balancing_area	2020122314	0.0
regulation	system_wide_balancing_area	2020122316	0.0
regulation	system_wide_balancing_area	2020122318	0.0
regulation	system_wide_balancing_area	2020122320	0.0
regulation	system_wide_balancing_area	2020122322	0.0
regulation	system_wide_balancing_area	2025012300	0.0
regulation	system_wide_balancing_area	2025012302	0.0
regulation	system_wide_balancing_area	2025012304	0.0
regulation	system_wide_balancing_area	2025012306	0.0
regulation	system_wide_balancing_area	2025012308	0.0
regulation	system_wide_balancing_area	2025012310	0.0
regulation	system_wide_balancing_area	2025012312	186.197944963
regulation	system_wide_balancing_area	2025012314	0.0
regulation	system_wide_balancing_area	2025012316	0.0
regulation	system_wide_balancing_area	2025012318	0.0
regulation	system_wide_balancing_area	2025012320	0.0
regulation	system_wide_balancing_area	2025012322	0.0
regulation	system_wide_balancing_area	2025022300	0.0
regulation	system_wide_balancing_area	2025022302	0.0
regulation	system_wide_balancing_area	2025022304	0.0
regulation	system_wide_balancing_area	2025022306	0.0
regulation	system_wide_balancing_area	2025022308	0.0
regulation	system_wide_balancing_area	2025022310	0.0
regulation	system_wide_balancing_area	2025022312	0.0
regulation	system_wide_balancing_area	2025022314	35.6391332521
regulation	system_wide_balancing_area	2025022316	0.0
regulation	system_wide_balancing_area	2025022318	0.0
regulation	system_wide_balancing_area	2025022320	0.0
regulation	system_wide_balancing_area	2025022322	0.0
regulation	system_wide_balancing_area	2025032300	0.0
regulation	system_wide_balancing_area	2025032302	0.0
regulation	system_wide_balancing_area	2025032304	0.0
regulation	system_wide_balancing_area	2025032306	0.0
regulation	system_wide_balancing_area	2025032308	0.0
regulation	system_wide_balancing_area	2025032310	0.0
regulation	system_wide_balancing_area	2025032312	0.0
regulation	system_wide_balancing_area	2025032314	0.0
regulation	system_wide_balancing_area	2025032316	54.7427388785
regulation	system_wide_balancing_area	2025032318	0.0
regulation	system_wide_balancing_area	2025032320	0.0
regulation	system_wide_balancing_area	2025032322	0.0
regulation	system_wide_balancing_area	2025042300	0.0
regulation	system_wide_balancing_area	2025042302	20.1349595085
regulation	system_wide_balancing_area	2025042304	0.0
regulation	system_wide_balancing_area	2025042306	0.0
regulation	system_wide_balancing_area	2025042308	0.0
regulation	system_wide_balancing_area	2025042310	0.0
regulation	system_wide_balancing_area	2025042312	51.9542722156
regulation	system_wide_balancing_area	2025042314	0.0
regulation	system_wide_balancing_area	2025042316	0.0
regulation	system_wide_balancing_area	2025042318	0.0
regulation	system_wide_balancing_area	2025042320	0.0
regulation	system_wide_balancing_area	2025042322	0.0
regulation	system_wide_balancing_area	2025052300	0.0
regulation	system_wide_balancing_area	2025052302	0.0
regulation	system_wide_balancing_area	2025052304	0.0
regulation	system_wide_balancing_area	2025052306	0.0
regulation	system_wide_balancing_area	2025052308	0.0
regulation	system_wide_balancing_area	2025052310	34.7748543427
regulation	system_wide_balancing_area	2025052312	0.0
regulation	system_wide_balancing_area	2025052314	18.94279259
regulation	system_wide_balancing_area	2025052316	0.0
regulation	system_wide_balancing_area	2025052318	0.0
regulation	system_wide_balancing_area	2025052320	0.0
regulation	system_wide_balancing_area	2025052322	0.0
regulation	system_wide_balancing_area	2025062300	0.0
regulation	system_wide_balancing_area	2025062302	0.0
regulation	system_wide_balancing_area	2025062304	0.0
regulation	system_wide_balancing_area	2025062306	0.0
regulation	system_wide_balancing_area	2025062308	0.0
regulation	system_wide_balancing_area	2025062310	282.181906845
regulation	system_wide_balancing_area	2025062312	0.0
regulation	system_wide_balancing_area	2025062314	0.0
regulation	system_wide_balancing_area	2025062316	0.0
regulation	system_wide_balancing_area	2025062318	0.0
regulation	system_wide_balancing_area	2025062320	0.0
regulation	system_wide_balancing_area	2025062322	0.0
regulation	system_wide_balancing_area	2025072300	0.0
regulation	system_wide_balancing_area	2025072302	0.0
regulation	system_wide_balancing_area	2025072304	0.0
regulation	system_wide_balancing_area	2025072306	0.0
regulation	system_wide_balancing_area	2025072308	0.0
regulation	system_wide_balancing_area	2025072310	0.0
regulation	system_wide_balancing_area	2025072312	0.0
regulation	system_wide_balancing_area	2025072314	0.0
regulation	system_wide_balancing_area	2025072316	200.458627118
regulation	system_wide_balancing_area	2025072318	0.0
regulation	system_wide_balancing_area	2025072320	0.0
regulation	system_wide_balancing_area	2025072322	0.0
regulation	system_wide_balancing_area	2025082300	0.0
regulation	system_wide_balancing_area	2025082302	5.45838557579
regulation	system_wide_balancing_area	2025082304	19.5585024664
regulation	system_wide_balancing_area	2025082306	0.0
regulation	system_wide_balancing_area	2025082308	0.0
regulation	system_wide_balancing_area	2025082310	0.0
regulation	system_wide_balancing_area	2025082312	0.0
regulation	system_wide_balancing_area	2025082314	259.251507288
regulation	system_wide_balancing_area	2025082316	0.0
regulation	system_wide_balancing_area	2025082318	0.0
regulation	system_wide_balancing_area	2025082320	0.0
regulation	system_wide_balancing_area	2025082322	0.0
regulation	system_wide_balancing_area	2025092300	0.0
regulation	system_wide_balancing_area	2025092302	0.0
regulation	system_wide_balancing_area	2025092304	52.1181825794
regulation	system_wide_balancing_area	2025092306	0.0
regulation	system_wide_balancing_area	2025092308	0.0
regulation	system_wide_balancing_area	2025092310	0.0
regulation	system_wide_balancing_area	2025092312	0.0
regulation	system_wide_balancing_area	2025092314	156.662635742
regulation	system_wide_balancing_area	2025092316	0.0
regulation	system_wide_balancing_area	2025092318	0.0
regulation	system_wide_balancing_area	2025092320	0.0
regulation	system_wide_balancing_area	2025092322	0.0
regulation	system_wide_balancing_area	2025102300	0.0
regulation	system_wide_balancing_area	2025102302	0.0
regulation	system_wide_balancing_area	2025102304	0.0
regulation	system_wide_balancing_area	2025102306	0.0
regulation	system_wide_balancing_area	2025102308	0.0
regulation	system_wide_balancing_area	2025102310	0.0
regulation	system_wide_balancing_area	2025102312	0.0
regulation	system_wide_balancing_area	2025102314	113.395091887
regulation	system_wide_balancing_area	2025102316	46.5464113231
regulation	system_wide_balancing_area	2025102318	0.0
regulation	system_wide_balancing_area	2025102320	0.0
regulation	system_wide_balancing_area	2025102322	0.0
regulation	system_wide_balancing_area	2025112300	0.0
regulation	system_wide_balancing_area	2025112302	0.0
regulation	system_wide_balancing_area	2025112304	0.0
regulation	system_wide_balancing_area	2025112306	0.0
regulation	system_wide_balancing_area	2025112308	0.0
regulation	system_wide_balancing_area	2025112310	191.950819796
regulation	system_wide_balancing_area	2025112312	0.0
regulation	system_wide_balancing_area	2025112314	0.0
regulation	system_wide_balancing_area	2025112316	1.19754041158
regulation	system_wide_balancing_area	2025112318	0.0
regulation	system_wide_balancing_area	2025112320	0.0
