scenario,max_demand_response_share,total_cost,cost_per_kwh,cost_per_kwh_2020,cost_per_kwh_2025,cost_per_kwh_2030,cost_per_kwh_2035,cost_per_kwh_2040,cost_per_kwh_2045,renewable_share_all_years,renewable_share_2020,renewable_share_2025,renewable_share_2030,renewable_share_2035,renewable_share_2040,renewable_share_2045,biofuel_share_all_years,biofuel_share_2020,biofuel_share_2025,biofuel_share_2030,biofuel_share_2035,biofuel_share_2040,biofuel_share_2045
dr_bulk_and_reserves_long,0.1,16297126630.486326,0.12176330980103148,0.12165472729012643,0.12210535130931328,0.12544869584311644,0.12722842070182225,0.11500845454464884,0.11732750303953345,0.6889771270174205,0.4946182702261623,0.5809473505733377,0.6076868617690406,0.6664441795974971,0.727449614834493,1.000000000000001,0.007240915058158576,0.0,0.0,0.0,0.0,0.0,0.03885141072640716
