load_zone	period	Biodiesel	Coal	Diesel	LNG	LSFO	Pellet-Biomass	MSW	SUN	WND	Battery	UnservedLoad
Oahu	2020	0.8374837721238939	1517.743392211279	10.616613247633083	0.0	2370.1104210863277	0.0	375.1848000000005	1355.1999826810331	1935.967762203713	0.0	0.0
Oahu	2025	0.43220789274124527	1471.961904095438	26.329536849462006	0.0	1614.5279726426318	0.0	375.1848000000005	2022.0213509361652	1920.2454915200954	64.12740125250724	0.0
Oahu	2030	0.4187418860619475	1455.561066006887	9.36208847049943	0.0	1429.2586677231097	0.0	375.1848000000005	2153.051276061908	1924.3512538491893	133.96525223958872	0.0
Oahu	2035	0.20937094303097348	1382.8779430749535	5.775808560778311	0.0	1169.5748280960754	0.0	375.1848000000005	2871.0127414074423	1910.340567091724	370.72375855551064	0.0
Oahu	2040	0.0	1296.392837442974	0.35916250000000005	0.0	951.9003420776438	0.0	375.1848000000005	3585.534150916003	2011.7330222400792	803.397432267603	0.0
Oahu	2045	45.416693184456	0.0	0.0	0.0	0.0	363.8987727394162	375.1848000000005	5885.773011079365	2079.4768263975316	1807.780634073694	0.0
