load_zone,period,AES,Airport_DSG,Battery_Bulk,Battery_Conting,Battery_Reg,CC_152,CIP_CT,CentralTrackingPV,DistBattery,FlatDistPV,H-Power,Hawaii_Cogen,IC_Barge,IC_MCBH,IC_Schofield,Kahe_1,Kahe_2,Kahe_3,Kahe_4,Kahe_5,Kahe_6,Kalaeloa_CC1,Kalaeloa_CC2,Kalaeloa_CC3,OffshoreWind,OnshoreWind,SlopedDistPV,Tesoro_Hawaii,Waiau_10,Waiau_3,Waiau_4,Waiau_5,Waiau_6,Waiau_7,Waiau_8,Waiau_9
Oahu,2020,1418.119166610168,2.466134800550207,0.0,0.0,0.0,1002.0103766282135,0.0,440.2448587860396,63.398346091556036,646.2104508818413,374.92800000000045,92.74500000000002,0.0,0.0,12.078956220511692,0.0,5.74882530949106,120.74646831481184,3.815011382363225,208.28806345374375,0.0,716.5379220008589,591.4907840440171,66.20214253590873,0.0,1486.2566863813377,510.94702488804694,153.4789999999999,0.0,2.956114013660872,1.6122255845942228,41.4338920614655,31.306498142160066,7.215054742193873,7.432509668856964,0.0
Oahu,2025,0,0.6988720770288859,0.0,0.0,0.0,1083.070265048057,0.0,1189.019650738644,95.68867579254838,644.0279747179957,374.92800000000045,92.74500000000002,0.0,0.0,8.143107061463565,8.31278059847931,125.6175239965929,297.497514779983,85.2892035763412,277.43464811709066,0.0,772.8194863434364,602.6114855570842,108.6150913658377,0.0,1844.0647556351792,509.2233074153847,153.4789999999999,11.922017591274274,0,0,44.25464709905674,39.77658422652145,0.0,16.201782668500684,2.9728325444400427
Oahu,2030,0,0.6506740027510316,745.3467619990473,0.0,0.0,830.3059555478344,2.3948418156808806,2908.678397690108,66.38603656413886,577.6705592512432,374.92800000000045,92.74500000000002,0.0,0.0,6.748955543339753,0,0,192.07784548987962,0.0,21.037254470426415,0.0,619.6766162310868,444.692556624119,74.8428667283204,0.0,1846.6193625250814,474.4284734397112,153.4789999999999,3.962986244841814,0,0,0,0,0.0,20.915432853988687,9.408954566448978
Oahu,2035,0,0.0,723.3506930588221,0.0,0.0,799.18829781064,0.0,3295.165372322122,209.66640926484823,580.2170245049542,374.92800000000045,92.74500000000002,0.0,0.0,5.131860072715269,0,0,182.26530341348314,17.124817154299325,18.762103291021756,0.0,471.211485557084,577.2171251719403,73.52237620124288,0.0,1846.9593076597687,464.66908656951927,153.4789999999999,4.488244841815677,0,0,0,0,0,0,2.95032462173315
Oahu,2040,0,1.092489683631362,642.6106995075274,0.0,0.0,649.3736081741625,0.0,4153.1858533754985,662.4336303331701,564.4241359951587,374.92800000000045,92.74500000000002,0.0,0.0,6.3795977924634,0,0,0,0,78.03318539270334,21.052918844566708,367.901925722146,640.8272823022666,55.166603709770726,0.0,1842.792955276876,455.9013530107288,153.4789999999999,0.4798720770288857,0,0,0,0,0,0,3.6070233837689125
Oahu,2045,0,0.8595323246217331,1879.6295121103897,0.0,0.0,412.0965987348201,4.425185694635488,5648.915513112576,512.7236879442324,1815.8626169094441,374.92800000000045,0,0.0,0.0,12.091232696583223,0,0,0,0,20.717698988022537,0.0,41.20935350756535,41.20935350756535,4.386024759284733,0.0,1655.0854358962586,154.013415296121,0,0.4798720770288857,0,0,0,0,0,0,0.0
