load_zone,period,AES,Airport_DSG,Battery_Bulk,Battery_Bulk_MWh,Battery_Conting,Battery_Conting_MWh,Battery_Reg,Battery_Reg_MWh,CC_152,CIP_CT,CentralTrackingPV,FlatDistPV,H-Power,Hawaii_Cogen,IC_Barge,IC_MCBH,IC_Schofield,Kahe_1,Kahe_2,Kahe_3,Kahe_4,Kahe_5,Kahe_6,Kalaeloa_CC1,Kalaeloa_CC2,Kalaeloa_CC3,OffshoreWind,OnshoreWind,SlopedDistPV,Tesoro_Hawaii,Waiau_10,Waiau_3,Waiau_4,Waiau_5,Waiau_6,Waiau_7,Waiau_8,Waiau_9,hydro,fuel cells
Oahu,2020,180.0,8.0,235.035987820359,0.44452805088825986,0.0,0.0,0.0,0.0,150.586,113.0,185.7,370.70000000000005,73.0,12.2,0.0,0.0,48.84,82.1,82.1,86.1,85.3,134.3,134.4,90.0,90.0,28.0,0.0,476.87814781262375,303.3,20.0,49.9,46.6,46.6,54.5,53.5,82.9,86.1,52.9,0.0,0.0
Oahu,2025,0.0,8.0,282.90648352914764,26.168745723729977,0.0,0.0,0.0,0.0,150.586,113.0,431.3116866941378,370.70000000000005,73.0,12.2,0.0,0.0,48.84,82.1,82.1,86.1,85.3,134.3,134.4,90.0,90.0,28.0,0.0,636.0548448397698,303.3,20.0,49.9,0.0,0.0,54.5,53.5,82.9,86.1,52.9,0.0,0.0
Oahu,2030,0.0,8.0,566.7945526385394,2017.7280610370385,0.0,0.0,0.0,0.0,150.586,113.0,1252.8058665126428,370.70000000000005,73.0,12.2,0.0,0.0,48.84,0.0,0.0,86.1,85.3,134.3,134.4,90.0,90.0,28.0,0.0,672.72725878048,303.3,20.0,49.9,0.0,0.0,0.0,0.0,82.9,86.1,52.9,0.0,0.0
Oahu,2035,0.0,8.0,677.7678844874358,2572.260255262415,0.0,0.0,0.0,0.0,150.586,113.0,1450.6376591710737,370.70000000000005,73.0,12.2,0.0,0.0,48.84,0.0,0.0,86.1,85.3,134.3,134.4,90.0,90.0,28.0,0.0,672.72725878048,303.3,20.0,49.9,0.0,0.0,0.0,0.0,0.0,0.0,52.9,0.0,0.0
Oahu,2040,0.0,8.0,715.0313492854004,3915.9099395390103,0.0,0.0,0.0,0.0,150.586,113.0,1825.118632272079,370.70000000000005,73.0,12.2,0.0,0.0,48.84,0.0,0.0,0.0,0.0,134.3,134.4,90.0,90.0,28.0,0.0,672.72725878048,303.3,20.0,49.9,0.0,0.0,0.0,0.0,0.0,0.0,52.9,0.0,0.0
Oahu,2045,0.0,8.0,1032.2872722635857,7835.474738363576,0.0,0.0,0.0,0.0,150.586,113.0,2816.0372279650333,1322.6406391157166,73.0,0.0,0.0,0.0,48.84,0.0,0.0,0.0,0.0,134.3,134.4,90.0,90.0,28.0,0.0,573.72725878048,113.69000000000001,0.0,49.9,0.0,0.0,0.0,0.0,0.0,0.0,52.9,0.0,0.0
