load_zone	period	AES	Airport_DSG	Battery_4	Battery_6	Battery_Conting	Battery_Reg	CC_152	CIP_CT	CentralTrackingPV	FlatDistPV	H-Power	Honolulu_8	Honolulu_9	IC_Schofield	Kahe_1	Kahe_2	Kahe_3	Kahe_4	Kahe_5	Kahe_6	Kalaeloa_CC1	Kalaeloa_CC2	Kalaeloa_CC3	OnshoreWind	SlopedDistPV	Waiau_10	Waiau_6	Waiau_7	Waiau_8	Waiau_9	hydro	batteries	fuel cells
Oahu	2020	180.0	8.0	0.0	0.0	180.0	81.0342657658	150.586	0.0	171.4884029271	180.264	73.0	53.4	54.4	48.84	0.0	0.0	86.1	0.0	134.3	0.0	90.0	90.0	28.0	592.69535154122	263.736	0.0	53.5	82.9	0.0	0.0	0	0.0	0
Oahu	2025	180.0	8.0	36.2641970522	0.0	180.0	85.44245219707	150.586	113.0	427.30135680732997	180.264	73.0	0.0	0.0	48.84	0.0	0.0	0.0	0.0	134.3	134.4	90.0	90.0	28.0	592.69535154122	263.736	49.9	0.0	0.0	0.0	52.9	0	0.0	0
Oahu	2030	180.0	8.0	36.2641970522	40.6162316326	180.0	92.36226827013	150.586	113.0	474.43495032753	180.264	73.0	0.0	0.0	48.84	0.0	0.0	0.0	0.0	134.3	0.0	90.0	90.0	28.0	592.69535154122	263.736	49.9	0.0	0.0	0.0	0.0	0	0.0	0
Oahu	2035	180.0	8.0	36.2641970522	185.6103551366	152.813140194	11.32800250433	150.586	0.0	750.9750946115302	180.264	73.0	0.0	0.0	48.84	0.0	0.0	0.0	0.0	0.0	0.0	90.0	90.0	28.0	592.69535154122	263.736	49.9	0.0	0.0	0.0	0.0	0	0.0	0
Oahu	2040	180.0	0.0	0.0	381.5713525316	152.813140194	6.91981607306	150.586	0.0	1303.8142406628301	66.7023693535	73.0	0.0	0.0	48.84	0.0	0.0	0.0	0.0	0.0	0.0	90.0	90.0	28.0	636.5	0.0	49.9	0.0	0.0	0.0	0.0	0	0.0	0
Oahu	2045	180.0	0.0	0.0	995.277087805	152.813140194	0.0	150.586	0.0	1169.9522839002302	1287.2082442575	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	681.5	264.48039394069997	0.0	0.0	0.0	0.0	0.0	0	0.0	0
