load_zone,period,Battery,Biodiesel,Biodiesel/Coal/Diesel/LNG/LSFO,Biodiesel/Diesel/LNG,Biodiesel/Diesel/LNG/LSFO,MSW,SUN,WND,hydro,fuel cells
Oahu,2020,235.03598782035905,8.0,180.0,264.64,1365.2859999999998,73.0,859.6999999999999,501.38498774289604,0,0
Oahu,2025,312.7405365881051,8.0,0.0,264.64,1272.086,73.0,1167.836375390393,645.8900248003902,0,0
Oahu,2030,576.2304286451916,8.0,0.0,264.64,999.886,73.0,1971.3592887102714,648.5642767364936,0,0
Oahu,2035,637.7432471815248,8.0,0.0,264.64,830.886,73.0,2144.455851716572,648.5642767364936,0,0
Oahu,2040,719.0242336171673,8.0,0.0,264.64,659.486,73.0,2552.1570095493453,648.5642767364936,0,0
Oahu,2045,1007.905631155239,8.0,0.0,264.64,627.2860000000001,73.0,4227.98427258406,549.5642767364936,0,0
