load_zone	period	timepoint_label	Biodiesel	Coal	Diesel	LNG	LSFO	Pellet-Biomass	MSW	SUN	WND	Battery	Battery_4	Battery_6	Battery_Conting	Battery_Reg	CentralTrackingPV	FlatDistPV	H-Power	OffshoreWind	OnshoreWind	SlopedDistPV	curtail_MSW	curtail_SUN	curtail_WND	curtail_Battery	ZoneTotalCentralDispatch	ZoneTotalDistributedDispatch	UnservedLoad	zone_demand_mw	StorageNetCharge	ChargeEVs	ShiftDemand	spinning_reserve_provision	spinning_reserve_requirement	marginal_cost	peak_day
Oahu	2020	2020-02-23-00:00	0.0	180.0	0.0	0.0	330.586	0.0	42.8	0.0	185.95392357214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.8	0.0	185.95392357214	0.0	0.0	0.0	5.087485988042317e-12	261.0342657658	739.33992357214	0.0	0.0	572.73561159785	0.0	17.7947912781	148.809520696	484.9121388999	306.8112096123542	0.0	typical
Oahu	2020	2020-02-23-02:00	0.0	180.0	0.0	0.0	330.586	0.0	42.8	0.0	228.62431183607004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.8	0.0	228.62431183607004	0.0	0.0	0.0	2.9700686354772188e-12	261.0342657658	782.0103118360698	0.0	0.0	502.066845135889	0.0	0.0	279.9434667	591.1844169794	307.51559403735416	0.0	typical
Oahu	2020	2020-02-23-04:00	0.0	180.0	0.0	0.0	330.586	0.0	42.8	0.0	97.35288059751399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.8	0.0	97.35288059751399	0.0	0.0	0.0	8.872902412804251e-13	261.0342657658	650.7388805975139	0.0	0.0	518.14456164374	0.0	0.0	132.594318954	445.4430408838	271.2931788225149	0.0	typical
Oahu	2020	2020-02-23-06:00	0.0	180.0	0.0	0.0	339.47884135885	0.0	42.8	0.0	20.5518486781369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.8	0.0	20.5518486781369	0.0	0.0	0.0	2.1316282072803006e-14	261.0342657658	582.830690036987	0.0	0.0	647.589655596656	0.0	0.0	-64.7589655597	280.1414244069	200.55184867813693	0.0	typical
Oahu	2020	2020-02-23-08:00	0.0	180.0	0.0	0.0	355.95691017	0.0	42.8	263.194099028	26.1056565425	0.0	0.0	0.0	0.0	0.0	116.0004337035	60.84740188495	42.8	0.0	26.1056565425	86.34626343955	0.0	1.6265211399968393e-10	-3.552713678800501e-15	261.0342657658	868.0566657405	0.0	0.0	853.055124017612	0.0	100.307054125	-85.3055124018	363.97040972079	326.8606726574436	0.0	typical
Oahu	2020	2020-02-23-10:00	0.0	180.0	0.0	0.0	240.586	0.0	42.8	425.25555870248	22.86848333252	0.0	0.0	0.0	0.0	0.0	134.98650821680002	124.2270483329	42.8	0.0	22.86848333252	166.04200215278	0.0	-1.227142831794481e-10	1.9406698470447736e-13	261.0342657658	911.510042035	0.0	0.0	937.926307281968	0.0	0.0	-26.4162652474	356.4106312466	333.89929242141204	0.0	typical
Oahu	2020	2020-02-23-12:00	0.0	180.0	0.0	0.0	240.586	0.0	42.8	475.99399123149993	28.102152827879998	0.0	0.0	0.0	0.0	0.0	157.7244130759	134.0532046952	42.8	0.0	28.102152827879998	184.21637346040004	0.0	5.558753457535204e-10	6.163958232718869e-13	261.0342657658	967.4821440593797	0.0	0.0	941.162384030013	0.0	0.0	26.3197600296	409.4702641988	339.1329619167725	0.0	typical
Oahu	2020	2020-02-23-14:00	0.0	180.0	0.0	0.0	240.586	0.0	42.8	418.3479602852	8.119365595963998	0.0	0.0	0.0	0.0	0.0	160.80896557979997	109.0274367751	42.8	0.0	8.119365595963998	148.5115579303	0.0	-6.317435463643051e-11	2.4014124022642136e-13	261.0342657658	889.8533258811639	0.0	0.0	936.325368480978	0.0	0.0	-46.4720426003	336.1947600136	319.1501746848561	0.0	typical
Oahu	2020	2020-02-23-16:00	0.0	180.0	2.8426192414990195	0.0	336.681451828801	0.0	42.8	285.33138787811004	9.322076819874491	0.0	0.0	0.0	0.0	0.0	146.8638538476	59.7023033256	42.8	0.0	9.322076819874491	78.76523070491001	0.0	4.5014303395873867e-10	9.318934512947408e-15	261.0342657658	856.9775357682846	0.0	0.0	952.197261964847	0.0	0.0	-95.2197261965	377.89619469549996	310.6654965689813	0.0	typical
Oahu	2020	2020-02-23-18:00	0.0	180.0	30.10639016459567	0.0	647.6715224164044	0.0	42.8	0.0	9.401208503000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.8	0.0	9.401208503000001	0.0	0.0	0.0	0.0	261.0342657658	909.979121084	0.0	0.0	1011.08791231551	0.0	0.0	-101.108791232	286.28235318484997	189.401208503	0.0	typical
Oahu	2020	2020-02-23-20:00	0.0	180.0	0.0	0.0	558.1814928804	0.0	42.8	0.0	50.195069450000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.8	0.0	50.195069450000005	0.0	0.0	0.0	-8.881784197001252e-16	261.0342657658	831.1765623304001	0.0	0.0	923.529513700397	0.0	0.0	-92.35295137	319.8187728854	228.19258515	0.0	typical
Oahu	2020	2020-02-23-22:00	0.0	180.0	0.0	0.0	398.9324874525	0.0	42.8	0.0	62.562818500000006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.8	0.0	62.562818500000006	0.0	0.0	0.0	8.881784197001252e-15	261.0342657658	684.2953059524998	0.0	0.0	760.328117724966	0.0	0.0	-76.0328117725	261.387778313331	240.6576942	0.0	typical
Oahu	2020	2020-03-23-00:00	0.0	67.0	0.0	0.0	75.0	0.0	42.8	0.0	366.88836624072997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.8	0.0	366.88836624072997	0.0	0.0	0.0	6.934897101018578e-12	261.0342657658	551.68836624073	0.0	0.0	568.836280798632	0.0	0.0	-17.1479145579	428.76997928779997	308.1668550873542	0.0	typical
Oahu	2020	2020-03-23-02:00	0.0	75.9441570775	0.0	0.0	75.0	0.0	42.8	0.0	355.59554546045996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.8	0.0	355.59554546045996	0.0	0.0	0.0	7.474909580196254e-12	261.0342657658	549.33970253796	0.0	0.0	503.439068423283	0.0	0.0	45.9006341147	476.33464964480004	308.1668550873542	0.0	typical
Oahu	2020	2020-03-23-04:00	0.0	82.9645488857	0.0	0.0	75.0	0.0	42.8	0.0	264.12477448749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.8	0.0	264.12477448749	0.0	0.0	0.0	5.544009695768182e-12	261.0342657658	464.8893233731899	0.0	0.0	516.543692636926	0.0	0.0	-51.6543692637	373.06971688010003	307.2334872573542	0.0	typical
Oahu	2020	2020-03-23-06:00	0.0	96.5	0.0	0.0	75.0	0.0	42.8	0.0	404.88113397627006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.8	0.0	404.88113397627006	0.0	0.0	0.0	4.014566457044566e-12	261.0342657658	619.18113397627	0.0	0.0	609.133483580251	0.0	0.0	10.047650396	430.4952645198	308.1668550873542	0.0	typical
Oahu	2020	2020-03-23-08:00	0.0	96.5	0.0	0.0	75.0	0.0	42.8	320.80971909689	352.08348624064	0.0	0.0	0.0	0.0	0.0	149.988205285	70.1717337037	42.8	0.0	352.08348624064	100.64978010818999	0.0	7.540386093296547e-10	-1.4495071809506044e-12	261.0342657658	887.1932053375301	0.0	0.0	795.719627488713	0.0	0.0	91.4735778492	530.5798063638	431.6922784866522	0.0	typical
Oahu	2020	2020-03-23-10:00	0.0	67.0	0.0	0.0	75.0	0.0	42.8	457.28350030066	340.80597047981	0.0	0.0	0.0	0.0	0.0	171.37709995810002	121.57375914400001	42.8	0.0	340.80597047981	164.33264119856	0.0	7.548557334757788e-10	5.8406612879480235e-12	261.0342657658	982.8894707804701	0.0	0.0	853.878485907719	0.0	0.0	129.010984873	603.4330992298001	439.19766417624606	0.0	typical
Oahu	2020	2020-03-23-12:00	0.0	67.0	0.0	0.0	75.0	0.0	42.8	453.501197754	292.19582421385	0.0	0.0	0.0	0.0	0.0	171.4884029271	121.4850072737	42.8	0.0	292.19582421385	160.5277875532	0.0	1.0784972914734681e-10	-1.2967404927621828e-12	261.0342657658	930.49702196785	0.0	0.0	862.134578533346	0.0	54.7865070434	13.5759363908	543.6101670534	439.19766417624606	0.0	typical
Oahu	2020	2020-03-23-14:00	0.0	96.5	0.0	0.0	75.0	0.0	42.8	465.67310308360004	296.5200747095	0.0	0.0	0.0	0.0	0.0	171.3543963681	128.2370671659	42.8	0.0	296.5200747095	166.0816395496	0.0	2.6901858518613153e-10	5.165645688975928e-12	261.0342657658	976.4931777930998	0.0	0.0	858.040801160775	0.0	0.0	118.452376632	563.7907225138	439.19766417624606	0.0	typical
Oahu	2020	2020-03-23-16:00	0.0	96.5	0.0	0.0	75.0	0.0	42.8	305.70933589678003	329.77598235607996	0.0	0.0	0.0	0.0	0.0	157.2176283555	67.41086316009999	42.8	0.0	329.77598235607996	81.08084438118	0.0	9.29336607669029e-11	8.597567102697212e-13	261.0342657658	849.78531825286	0.0	0.0	873.855533214789	0.0	63.3153383593	-87.3855533215	450.8496041251	434.0598753704967	0.0	typical
Oahu	2020	2020-03-23-18:00	0.0	180.0	0.0	0.0	244.822332382	0.0	42.8	12.276613347063	354.6944253676701	0.0	0.0	0.0	0.0	0.0	3.52690792675	2.951995191545	42.8	0.0	354.6944253676701	5.797710228768	0.0	2.9204416662764743e-12	6.750155989720952e-13	261.0342657658	834.593371096733	0.0	0.0	927.325967884712	0.0	0.0	-92.7325967885	325.49793338428003	320.4434684344201	0.0	typical
Oahu	2020	2020-03-23-20:00	0.0	180.0	0.0	0.0	238.651299722	0.0	42.8	0.0	334.52808076816996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.8	0.0	334.52808076816996	0.0	0.0	0.0	3.979039320256561e-12	261.0342657658	795.9793804901699	0.0	0.0	884.421533877626	0.0	0.0	-88.4421533878	315.3889660441	308.1668550873542	0.0	typical
Oahu	2020	2020-03-23-22:00	0.0	180.0	0.0	0.0	156.4943794848	0.0	42.8	0.0	260.59277694628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.8	0.0	260.59277694628	0.0	0.0	0.0	3.8546943414985435e-12	261.0342657658	639.88715643108	0.0	0.0	710.985729367856	0.0	0.0	-71.0985729368	345.125886281	308.1668550873542	0.0	typical
Oahu	2020	2020-04-23-00:00	0.0	180.0	0.0	0.0	366.886	0.0	42.8	0.0	91.56665613070601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.8	0.0	91.56665613070601	0.0	0.0	0.0	5.186961971048731e-13	261.0342657658	681.2526561307059	0.0	0.0	543.07301715373	0.0	0.0	138.179638977	503.3212064578	265.6509459607065	0.0	typical
Oahu	2020	2020-04-23-02:00	0.0	180.0	0.0	0.0	366.886	0.0	42.8	0.0	46.95013065763099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.8	0.0	46.95013065763099	0.0	0.0	0.0	7.154277170684509e-13	261.0342657658	636.6361306576309	0.0	0.0	492.895960250058	0.0	0.0	143.740170408	503.8640321984	226.95013065763172	0.0	typical
Oahu	2020	2020-04-23-04:00	0.0	180.0	0.0	0.0	366.886	0.0	42.8	0.0	39.26373714966513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.8	0.0	39.26373714966513	0.0	0.0	0.0	7.105427357601002e-15	261.0342657658	628.9497371496651	0.0	0.0	560.774564952182	0.0	0.0	68.1751721975	435.08689445880003	218.93247784966513	0.0	typical
Oahu	2020	2020-04-23-06:00	0.0	180.0	0.0	0.0	394.886	0.0	42.8	28.96819382571	92.13725234952	0.0	0.0	0.0	0.0	0.0	10.51098144397	4.977410733717	42.8	0.0	92.13725234952	13.479801648023	0.0	3.007105675578714e-11	1.9895196601282805e-13	261.0342657658	738.7914461752299	0.0	0.0	820.602367813654	0.0	0.249315142948	-82.0602367814	311.083580908748	299.57680640526024	0.0	typical
Oahu	2020	2020-04-23-08:00	0.0	180.0	0.0	0.0	394.886	0.0	42.8	291.91263939085	28.7225041925	0.0	0.0	0.0	0.0	0.0	151.9260784703	55.6897647855	42.8	0.0	28.7225041925	84.29679613505	0.0	-8.812151008896763e-11	0.0	261.0342657658	938.3211435833501	0.0	0.0	962.008508412238	0.0	72.5134860119	-96.2008508412	383.3477517777	336.788634864035	0.0	typical
Oahu	2020	2020-04-23-10:00	0.0	180.0	0.0	0.0	366.886	0.0	42.8	457.28570914499994	19.4998383538211	0.0	0.0	0.0	0.0	0.0	163.5219030479	121.05588149260001	42.8	0.0	19.4998383538211	172.7079246045	0.0	5.906031219637953e-11	4.4853010194856324e-14	261.0342657658	1066.471547498821	0.0	0.0	1028.94949815872	0.0	0.0	37.5220493398	451.25126492180004	330.530647442713	0.0	typical
Oahu	2020	2020-04-23-12:00	0.0	180.0	0.0	0.0	366.886	0.0	42.8	532.968887221	24.434504559453895	0.0	0.0	0.0	0.0	0.0	158.4237675239	158.6543349149	42.8	0.0	24.434504559453895	215.89078478220003	0.0	3.579785357032961e-10	7.749356711883593e-14	261.0342657658	1147.0893917804535	0.0	0.0	1052.34562254238	0.0	0.0	94.7437692381	510.8125972578	335.46531364834584	0.0	typical
Oahu	2020	2020-04-23-14:00	0.0	180.0	0.0	0.0	394.886	0.0	42.8	478.5033594724999	16.2711871273046	0.0	0.0	0.0	0.0	0.0	155.0898528173	137.2355122385	42.8	0.0	16.2711871273046	186.1779944167	0.0	1.319477860306506e-10	4.973799150320701e-14	261.0342657658	1112.4605465998045	0.0	0.0	1057.27420804987	0.0	0.0	55.1863385497	471.7480251201	327.3019962161965	0.0	typical
Oahu	2020	2020-04-23-16:00	0.0	180.0	0.0	0.0	467.7006094467	0.0	42.8	310.24659276997005	5.746336400082999	0.0	0.0	0.0	0.0	0.0	150.612512642	70.02743654700001	42.8	0.0	5.746336400082999	89.60664358097	0.0	7.063007956276124e-10	5.0182080713057076e-14	261.0342657658	1006.4935386167531	0.0	0.0	1044.3639606154	0.0	45.3390442478	-83.2094662461	438.88563038229995	312.33042876244565	0.0	typical
Oahu	2020	2020-04-23-18:00	3.4393584070796464	180.0	10.949346828097926	0.0	674.3281774195225	0.0	42.8	29.554102297935003	0.10194499500000001	0.0	0.0	0.0	0.0	0.0	10.875594544910001	5.55367488529	42.8	0.0	0.10194499500000001	13.124832867735002	0.0	2.6698643296185764e-11	0.0	261.0342657658	941.1729299476351	0.0	0.0	1045.74769994178	0.0	0.0	-104.574769994	261.543383111136	209.6560472929617	0.0	typical
Oahu	2020	2020-04-23-20:00	0.0	180.0	0.0	0.0	660.4338903976	0.0	42.8	0.0	0.0694361125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.8	0.0	0.0694361125	0.0	0.0	0.0	-3.469446951953614e-18	261.0342657658	883.3033265101002	0.0	0.0	981.448140566826	0.0	0.0	-98.1448140567	281.8263753682	180.0694361125	0.0	typical
Oahu	2020	2020-04-23-22:00	0.0	180.0	0.0	0.0	433.68560933540004	0.0	42.8	0.0	3.727397775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.8	0.0	3.727397775	0.0	0.0	0.0	-2.220446049250313e-16	261.0342657658	660.2130071104	0.0	0.0	733.570007900392	0.0	0.0	-73.35700079	272.0346564304	183.727397775	0.0	typical
Oahu	2020	2020-05-23-00:00	0.0	180.0	0.0	0.0	481.986	0.0	42.8	0.0	35.299812993990805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.8	0.0	35.299812993990805	0.0	0.0	0.0	0.0	261.0342657658	740.0858129939909	0.0	0.0	615.228399556971	0.0	0.0	124.857413437	544.4145191588	215.2998129939908	0.0	typical
Oahu	2020	2020-05-23-02:00	0.0	180.0	0.0	0.0	496.05860843370004	0.0	42.8	0.0	10.048940542194401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.8	0.0	10.048940542194401	0.0	0.0	0.0	2.3092638912203256e-14	261.0342657658	728.9075489758945	0.0	0.0	561.906626481175	0.0	0.0	167.000922495	567.1532424751	190.04894054219443	0.0	typical
Oahu	2020	2020-05-23-04:00	0.0	180.0	0.0	0.0	501.886	0.0	42.8	0.0	4.8324101187499995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.8	0.0	4.8324101187499995	0.0	0.0	0.0	4.440892098500626e-16	261.0342657658	729.51841011875	0.0	0.0	641.403309249839	0.0	0.0	88.1151008689	490.3896975598	184.83241011875	0.0	typical
Oahu	2020	2020-05-23-06:00	0.0	180.0	0.0	0.0	517.1600848109	0.0	42.8	57.40603500871599	10.623568044999999	0.0	0.0	0.0	0.0	0.0	22.98256012537	8.569968411230999	42.8	0.0	10.623568044999999	25.853506472115	0.0	1.3225776029912595e-10	-8.881784197001252e-16	261.0342657658	807.989687864616	0.0	0.0	897.76631984967	0.0	0.0	-89.776631985	322.8601809549	248.02960305384826	0.0	typical
