load_zone	period	AES	Airport_DSG	Battery_4	Battery_6	Battery_Conting	Battery_Reg	CC_152	CIP_CT	CentralTrackingPV	FlatDistPV	H-Power	Honolulu_8	Honolulu_9	IC_Schofield	Kahe_1	Kahe_2	Kahe_3	Kahe_4	Kahe_5	Kahe_6	Kalaeloa_CC1	Kalaeloa_CC2	Kalaeloa_CC3	OnshoreWind	SlopedDistPV	Waiau_10	Waiau_6	Waiau_7	Waiau_8	Waiau_9	UnservedLoad
Oahu	2020	1517.743392211279	1.948	0.0	0.0	0.0	0.0	955.1122597423595	0.0	482.53814343666545	367.84979016417464	375.1848000000005	17.45826671238545	15.340038484460415	45.98035878890743	0.0	0.0	156.0239829791251	0.0	115.32110390117808	0.0	368.55551249999985	642.1205644536738	55.10028498653639	1935.967762203713	504.8120490801916	0.0	4.549462580183462	4.054682977273725	0.0	0.0	0.0
Oahu	2025	1471.9619040954378	0.974	64.12740125250724	0.0	0.0	0.0	581.3671411226919	2.825866457903025	1177.9656461382392	353.69116489290286	375.1848000000005	0	0	34.46336053767223	0	0	0	0	98.26184740428154	13.5551648045101	467.96498520647117	414.9003281099825	17.845847100636462	1920.2454915200954	490.36453990502184	8.772014140688038	0	0	0	0.3591625	0.0
Oahu	2030	1455.561066006887	0.974	56.99838940711433	76.96686283247432	0.0	0.0	515.5007184559677	4.8618709258232995	1295.756470659064	358.62327342949976	375.1848000000005	0	0	47.3801937988276	0	0	0	0	12.572927370818437	0.0	515.5184679888773	322.1126937893391	20.118625750020573	1924.3512538491893	498.67153197333994	0.0	0	0	0	0.0	0.0
Oahu	2035	1382.8779430749535	0.487	36.98684622752422	333.7369123279865	0.0	0.0	371.44015160881713	0.0	2038.3304375729824	349.01235717151536	375.1848000000005	0	0	16.047913932801936	0	0	0	0	0.0	0.0	430.01899256191786	348.92833190228663	8.637617594064288	1910.340567091724	483.66994666294244	0.0	0	0	0	0.0	0.0
Oahu	2040	1296.392837442974	0.0	0.0	718.5698766892373	81.86199920209623	2.96555637626923	230.83142904170745	0.0	3450.046219949584	135.4879309664192	375.1848000000005	0	0	12.569049183299997	0	0	0	0	0.0	0.0	476.8932319814011	231.60663187123797	0.0	2011.7330222400792	0.0	0.3591625	0	0	0	0.0	0.0
Oahu	2045	363.8987727394162	0.0	0.0	1807.780634073694	0.0	0.0	45.416693184456	0.0	2925.418976359577	2458.513025569403	375.1848000000005	0	0	0.0	0	0	0	0	0	0	0.0	0.0	0.0	2079.4768263975316	501.8410091503848	0.0	0	0	0	0.0	0.0
