DemandResponseSpinningReserveDown_index_1,DemandResponseSpinningReserveDown_index_2,DemandResponseSpinningReserveDown_index_3,DemandResponseSpinningReserveDown
contingency,system_wide_balancing_area,2507121516,772.784712947393
contingency,system_wide_balancing_area,2507121518,944.5495678059989
contingency,system_wide_balancing_area,2507121520,867.595976703679
contingency,system_wide_balancing_area,2507121522,741.208236478422
contingency,system_wide_balancing_area,2508022000,553.5951095353238
contingency,system_wide_balancing_area,2508022002,463.5736078936512
contingency,system_wide_balancing_area,2508022004,581.9127277377092
contingency,system_wide_balancing_area,2508022006,817.7684740189503
contingency,system_wide_balancing_area,2508022008,799.2210658551987
contingency,system_wide_balancing_area,2508022010,596.5549175846272
contingency,system_wide_balancing_area,2508022012,610.20997091343
contingency,system_wide_balancing_area,2508022014,806.1464746329219
contingency,system_wide_balancing_area,2508022016,984.1263336611287
contingency,system_wide_balancing_area,2508022018,1029.2229191371064
contingency,system_wide_balancing_area,2508022020,916.642586614562
contingency,system_wide_balancing_area,2508022022,709.0150067221475
contingency,system_wide_balancing_area,2508041000,481.632181047091
contingency,system_wide_balancing_area,2508041002,391.4965640265806
contingency,system_wide_balancing_area,2508041004,532.6060388889917
contingency,system_wide_balancing_area,2508041006,826.0767998379948
contingency,system_wide_balancing_area,2508041008,774.7241578200943
contingency,system_wide_balancing_area,2508041010,747.0186739670291
contingency,system_wide_balancing_area,2508041012,675.9770436872467
contingency,system_wide_balancing_area,2508041014,814.636307694628
contingency,system_wide_balancing_area,2508041016,913.6843430104922
contingency,system_wide_balancing_area,2508041018,1024.1271459680925
contingency,system_wide_balancing_area,2508041020,937.8212644296536
contingency,system_wide_balancing_area,2508041022,689.8412878671436
contingency,system_wide_balancing_area,2508061700,527.3341285261947
contingency,system_wide_balancing_area,2508061702,490.4072552028678
contingency,system_wide_balancing_area,2508061704,547.0193386860448
contingency,system_wide_balancing_area,2508061706,836.3086289678727
contingency,system_wide_balancing_area,2508061708,795.6571954251455
contingency,system_wide_balancing_area,2508061710,669.0003153604484
contingency,system_wide_balancing_area,2508061712,765.1397159737103
contingency,system_wide_balancing_area,2508061714,956.5156246485299
contingency,system_wide_balancing_area,2508061716,1016.8914103342673
contingency,system_wide_balancing_area,2508061718,1004.197234700348
contingency,system_wide_balancing_area,2508061720,973.9750701149505
contingency,system_wide_balancing_area,2508061722,775.0687146580425
contingency,system_wide_balancing_area,2508081800,516.721345189965
contingency,system_wide_balancing_area,2508081802,440.9112256573812
contingency,system_wide_balancing_area,2508081804,639.3962717075351
contingency,system_wide_balancing_area,2508081806,871.1028904282352
contingency,system_wide_balancing_area,2508081808,819.246949024161
contingency,system_wide_balancing_area,2508081810,897.623671683323
contingency,system_wide_balancing_area,2508081812,750.963763921177
contingency,system_wide_balancing_area,2508081814,876.1621435577816
