UNIT_CONTINGENCY_DISPATCH_POINTS_1,UNIT_CONTINGENCY_DISPATCH_POINTS_2,GenIsCommitted
Oahu_Airport_DSG,2045092304,1.0
Oahu_Airport_DSG,2045092306,1.0
Oahu_Airport_DSG,2045092308,1.0
Oahu_Airport_DSG,2045092310,1.0
Oahu_Airport_DSG,2045092312,1.0
Oahu_Airport_DSG,2045092314,1.0
Oahu_Airport_DSG,2045092316,1.0
Oahu_Airport_DSG,2045092318,1.0
Oahu_Airport_DSG,2045092320,1.0
Oahu_Airport_DSG,2045092322,1.0
Oahu_Airport_DSG,2045102300,1.0
Oahu_Airport_DSG,2045102302,1.0
Oahu_Airport_DSG,2045102304,1.0
Oahu_Airport_DSG,2045102306,1.0
Oahu_Airport_DSG,2045102308,1.0
Oahu_Airport_DSG,2045102310,1.0
Oahu_Airport_DSG,2045102312,1.0
Oahu_Airport_DSG,2045102314,1.0
Oahu_Airport_DSG,2045102316,1.0
Oahu_Airport_DSG,2045102318,1.0
Oahu_Airport_DSG,2045102320,1.0
Oahu_Airport_DSG,2045102322,1.0
Oahu_Airport_DSG,2045112300,1.0
Oahu_Airport_DSG,2045112302,1.0
Oahu_Airport_DSG,2045112304,1.0
Oahu_Airport_DSG,2045112306,1.0
Oahu_Airport_DSG,2045112308,1.0
Oahu_Airport_DSG,2045112310,1.0
Oahu_Airport_DSG,2045112312,1.0
Oahu_Airport_DSG,2045112314,1.0
Oahu_Airport_DSG,2045112316,1.0
Oahu_Airport_DSG,2045112318,1.0
Oahu_Airport_DSG,2045112320,1.0
Oahu_Airport_DSG,2045112322,1.0
Oahu_Airport_DSG,2045122300,1.0
Oahu_Airport_DSG,2045122302,1.0
Oahu_Airport_DSG,2045122304,1.0
Oahu_Airport_DSG,2045122306,1.0
Oahu_Airport_DSG,2045122308,1.0
Oahu_Airport_DSG,2045122310,1.0
Oahu_Airport_DSG,2045122312,1.0
Oahu_Airport_DSG,2045122314,1.0
Oahu_Airport_DSG,2045122316,1.0
Oahu_Airport_DSG,2045122318,1.0
Oahu_Airport_DSG,2045122320,1.0
Oahu_Airport_DSG,2045122322,1.0
Oahu_CC_152,2020012300,0.0
Oahu_CC_152,2020012302,0.0
Oahu_CC_152,2020012304,0.0
Oahu_CC_152,2020012306,1.0
Oahu_CC_152,2020012308,1.0
Oahu_CC_152,2020012310,1.0
Oahu_CC_152,2020012312,1.0
Oahu_CC_152,2020012314,1.0
Oahu_CC_152,2020012316,1.0
Oahu_CC_152,2020012318,1.0
Oahu_CC_152,2020012320,1.0
Oahu_CC_152,2020012322,1.0
Oahu_CC_152,2020022300,1.0
Oahu_CC_152,2020022302,1.0
Oahu_CC_152,2020022304,1.0
Oahu_CC_152,2020022306,1.0
Oahu_CC_152,2020022308,1.0
Oahu_CC_152,2020022310,1.0
Oahu_CC_152,2020022312,1.0
Oahu_CC_152,2020022314,1.0
Oahu_CC_152,2020022316,1.0
Oahu_CC_152,2020022318,1.0
Oahu_CC_152,2020022320,1.0
Oahu_CC_152,2020022322,1.0
Oahu_CC_152,2020032300,0.0
Oahu_CC_152,2020032302,0.0
Oahu_CC_152,2020032304,0.0
Oahu_CC_152,2020032306,0.0
Oahu_CC_152,2020032308,0.0
Oahu_CC_152,2020032310,0.0
Oahu_CC_152,2020032312,0.0
Oahu_CC_152,2020032314,0.0
Oahu_CC_152,2020032316,1.0
Oahu_CC_152,2020032318,1.0
Oahu_CC_152,2020032320,1.0
Oahu_CC_152,2020032322,1.0
Oahu_CC_152,2020042300,1.0
Oahu_CC_152,2020042302,1.0
Oahu_CC_152,2020042304,1.0
Oahu_CC_152,2020042306,1.0
Oahu_CC_152,2020042308,1.0
Oahu_CC_152,2020042310,1.0
Oahu_CC_152,2020042312,1.0
Oahu_CC_152,2020042314,1.0
Oahu_CC_152,2020042316,1.0
Oahu_CC_152,2020042318,1.0
Oahu_CC_152,2020042320,1.0
Oahu_CC_152,2020042322,1.0
Oahu_CC_152,2020052300,1.0
Oahu_CC_152,2020052302,1.0
Oahu_CC_152,2020052304,1.0
Oahu_CC_152,2020052306,1.0
Oahu_CC_152,2020052308,1.0
Oahu_CC_152,2020052310,1.0
Oahu_CC_152,2020052312,1.0
Oahu_CC_152,2020052314,1.0
Oahu_CC_152,2020052316,1.0
Oahu_CC_152,2020052318,1.0
Oahu_CC_152,2020052320,1.0
Oahu_CC_152,2020052322,1.0
Oahu_CC_152,2020062300,1.0
Oahu_CC_152,2020062302,1.0
Oahu_CC_152,2020062304,1.0
Oahu_CC_152,2020062306,1.0
Oahu_CC_152,2020062308,1.0
Oahu_CC_152,2020062310,1.0
Oahu_CC_152,2020062312,1.0
Oahu_CC_152,2020062314,1.0
Oahu_CC_152,2020062316,1.0
Oahu_CC_152,2020062318,1.0
Oahu_CC_152,2020062320,1.0
Oahu_CC_152,2020062322,1.0
Oahu_CC_152,2020072300,1.0
Oahu_CC_152,2020072302,1.0
Oahu_CC_152,2020072304,1.0
Oahu_CC_152,2020072306,1.0
Oahu_CC_152,2020072308,1.0
Oahu_CC_152,2020072310,1.0
Oahu_CC_152,2020072312,1.0
Oahu_CC_152,2020072314,1.0
Oahu_CC_152,2020072316,1.0
Oahu_CC_152,2020072318,1.0
Oahu_CC_152,2020072320,1.0
Oahu_CC_152,2020072322,1.0
Oahu_CC_152,2020082300,1.0
Oahu_CC_152,2020082302,1.0
Oahu_CC_152,2020082304,1.0
Oahu_CC_152,2020082306,1.0
Oahu_CC_152,2020082308,1.0
Oahu_CC_152,2020082310,1.0
Oahu_CC_152,2020082312,1.0
Oahu_CC_152,2020082314,1.0
Oahu_CC_152,2020082316,1.0
Oahu_CC_152,2020082318,1.0
Oahu_CC_152,2020082320,1.0
Oahu_CC_152,2020082322,1.0
Oahu_CC_152,2020092300,1.0
Oahu_CC_152,2020092302,1.0
Oahu_CC_152,2020092304,1.0
Oahu_CC_152,2020092306,1.0
Oahu_CC_152,2020092308,1.0
Oahu_CC_152,2020092310,1.0
Oahu_CC_152,2020092312,1.0
Oahu_CC_152,2020092314,1.0
Oahu_CC_152,2020092316,1.0
Oahu_CC_152,2020092318,1.0
Oahu_CC_152,2020092320,1.0
Oahu_CC_152,2020092322,1.0
Oahu_CC_152,2020102300,1.0
Oahu_CC_152,2020102302,1.0
Oahu_CC_152,2020102304,1.0
Oahu_CC_152,2020102306,1.0
Oahu_CC_152,2020102308,1.0
Oahu_CC_152,2020102310,1.0
Oahu_CC_152,2020102312,1.0
Oahu_CC_152,2020102314,1.0
Oahu_CC_152,2020102316,1.0
Oahu_CC_152,2020102318,1.0
Oahu_CC_152,2020102320,1.0
Oahu_CC_152,2020102322,1.0
Oahu_CC_152,2020112300,1.0
Oahu_CC_152,2020112302,1.0
Oahu_CC_152,2020112304,1.0
Oahu_CC_152,2020112306,1.0
Oahu_CC_152,2020112308,1.0
Oahu_CC_152,2020112310,1.0
Oahu_CC_152,2020112312,0.0
Oahu_CC_152,2020112314,1.0
Oahu_CC_152,2020112316,1.0
Oahu_CC_152,2020112318,1.0
Oahu_CC_152,2020112320,1.0
Oahu_CC_152,2020112322,1.0
Oahu_CC_152,2020122300,1.0
Oahu_CC_152,2020122302,1.0
Oahu_CC_152,2020122304,1.0
Oahu_CC_152,2020122306,1.0
Oahu_CC_152,2020122308,1.0
Oahu_CC_152,2020122310,1.0
Oahu_CC_152,2020122312,1.0
Oahu_CC_152,2020122314,1.0
Oahu_CC_152,2020122316,1.0
Oahu_CC_152,2020122318,1.0
Oahu_CC_152,2020122320,1.0
Oahu_CC_152,2020122322,1.0
Oahu_CC_152,2025012300,0.0
Oahu_CC_152,2025012302,0.0
Oahu_CC_152,2025012304,0.0
Oahu_CC_152,2025012306,1.0
Oahu_CC_152,2025012308,0.0
Oahu_CC_152,2025012310,0.0
Oahu_CC_152,2025012312,0.0
Oahu_CC_152,2025012314,0.0
Oahu_CC_152,2025012316,0.0
Oahu_CC_152,2025012318,1.0
Oahu_CC_152,2025012320,1.0
Oahu_CC_152,2025012322,1.0
Oahu_CC_152,2025022300,1.0
Oahu_CC_152,2025022302,1.0
Oahu_CC_152,2025022304,1.0
Oahu_CC_152,2025022306,1.0
Oahu_CC_152,2025022308,1.0
Oahu_CC_152,2025022310,1.0
Oahu_CC_152,2025022312,1.0
Oahu_CC_152,2025022314,1.0
Oahu_CC_152,2025022316,1.0
Oahu_CC_152,2025022318,1.0
Oahu_CC_152,2025022320,1.0
Oahu_CC_152,2025022322,1.0
Oahu_CC_152,2025032300,0.0
Oahu_CC_152,2025032302,0.0
Oahu_CC_152,2025032304,0.0
Oahu_CC_152,2025032306,0.0
Oahu_CC_152,2025032308,0.0
Oahu_CC_152,2025032310,0.0
Oahu_CC_152,2025032312,0.0
Oahu_CC_152,2025032314,0.0
Oahu_CC_152,2025032316,0.0
Oahu_CC_152,2025032318,1.0
Oahu_CC_152,2025032320,1.0
Oahu_CC_152,2025032322,1.0
Oahu_CC_152,2025042300,1.0
Oahu_CC_152,2025042302,1.0
Oahu_CC_152,2025042304,1.0
Oahu_CC_152,2025042306,1.0
Oahu_CC_152,2025042308,1.0
Oahu_CC_152,2025042310,1.0
Oahu_CC_152,2025042312,1.0
Oahu_CC_152,2025042314,1.0
Oahu_CC_152,2025042316,1.0
Oahu_CC_152,2025042318,1.0
Oahu_CC_152,2025042320,1.0
Oahu_CC_152,2025042322,1.0
Oahu_CC_152,2025052300,1.0
Oahu_CC_152,2025052302,1.0
Oahu_CC_152,2025052304,1.0
Oahu_CC_152,2025052306,1.0
Oahu_CC_152,2025052308,1.0
Oahu_CC_152,2025052310,1.0
Oahu_CC_152,2025052312,1.0
Oahu_CC_152,2025052314,1.0
Oahu_CC_152,2025052316,1.0
Oahu_CC_152,2025052318,1.0
Oahu_CC_152,2025052320,1.0
Oahu_CC_152,2025052322,1.0
Oahu_CC_152,2025062300,1.0
Oahu_CC_152,2025062302,0.0
Oahu_CC_152,2025062304,0.0
Oahu_CC_152,2025062306,1.0
Oahu_CC_152,2025062308,0.0
Oahu_CC_152,2025062310,0.0
Oahu_CC_152,2025062312,0.0
Oahu_CC_152,2025062314,0.0
Oahu_CC_152,2025062316,1.0
Oahu_CC_152,2025062318,1.0
Oahu_CC_152,2025062320,1.0
Oahu_CC_152,2025062322,1.0
Oahu_CC_152,2025072300,0.0
Oahu_CC_152,2025072302,0.0
Oahu_CC_152,2025072304,1.0
Oahu_CC_152,2025072306,1.0
Oahu_CC_152,2025072308,1.0
Oahu_CC_152,2025072310,0.0
Oahu_CC_152,2025072312,0.0
Oahu_CC_152,2025072314,0.0
Oahu_CC_152,2025072316,1.0
Oahu_CC_152,2025072318,1.0
Oahu_CC_152,2025072320,1.0
Oahu_CC_152,2025072322,1.0
Oahu_CC_152,2025082300,1.0
Oahu_CC_152,2025082302,1.0
Oahu_CC_152,2025082304,1.0
Oahu_CC_152,2025082306,1.0
Oahu_CC_152,2025082308,1.0
Oahu_CC_152,2025082310,1.0
Oahu_CC_152,2025082312,1.0
Oahu_CC_152,2025082314,1.0
Oahu_CC_152,2025082316,1.0
Oahu_CC_152,2025082318,1.0
Oahu_CC_152,2025082320,1.0
Oahu_CC_152,2025082322,1.0
Oahu_CC_152,2025092300,1.0
Oahu_CC_152,2025092302,0.0
Oahu_CC_152,2025092304,1.0
Oahu_CC_152,2025092306,1.0
Oahu_CC_152,2025092308,1.0
Oahu_CC_152,2025092310,1.0
Oahu_CC_152,2025092312,1.0
Oahu_CC_152,2025092314,1.0
Oahu_CC_152,2025092316,1.0
Oahu_CC_152,2025092318,1.0
Oahu_CC_152,2025092320,1.0
Oahu_CC_152,2025092322,1.0
Oahu_CC_152,2025102300,1.0
Oahu_CC_152,2025102302,1.0
Oahu_CC_152,2025102304,1.0
Oahu_CC_152,2025102306,1.0
Oahu_CC_152,2025102308,0.0
Oahu_CC_152,2025102310,0.0
Oahu_CC_152,2025102312,0.0
Oahu_CC_152,2025102314,0.0
Oahu_CC_152,2025102316,1.0
Oahu_CC_152,2025102318,1.0
Oahu_CC_152,2025102320,1.0
Oahu_CC_152,2025102322,1.0
Oahu_CC_152,2025112300,1.0
Oahu_CC_152,2025112302,0.0
Oahu_CC_152,2025112304,0.0
Oahu_CC_152,2025112306,1.0
Oahu_CC_152,2025112308,0.0
Oahu_CC_152,2025112310,0.0
Oahu_CC_152,2025112312,0.0
Oahu_CC_152,2025112314,0.0
Oahu_CC_152,2025112316,1.0
Oahu_CC_152,2025112318,1.0
Oahu_CC_152,2025112320,1.0
Oahu_CC_152,2025112322,0.0
Oahu_CC_152,2025122300,1.0
Oahu_CC_152,2025122302,0.0
Oahu_CC_152,2025122304,0.0
Oahu_CC_152,2025122306,1.0
Oahu_CC_152,2025122308,1.0
Oahu_CC_152,2025122310,1.0
Oahu_CC_152,2025122312,0.0
Oahu_CC_152,2025122314,1.0
Oahu_CC_152,2025122316,1.0
Oahu_CC_152,2025122318,1.0
Oahu_CC_152,2025122320,1.0
Oahu_CC_152,2025122322,1.0
Oahu_CC_152,2030012300,0.0
Oahu_CC_152,2030012302,0.0
Oahu_CC_152,2030012304,0.0
Oahu_CC_152,2030012306,0.0
Oahu_CC_152,2030012308,0.0
Oahu_CC_152,2030012310,0.0
Oahu_CC_152,2030012312,0.0
Oahu_CC_152,2030012314,0.0
Oahu_CC_152,2030012316,0.0
Oahu_CC_152,2030012318,1.0
Oahu_CC_152,2030012320,1.0
Oahu_CC_152,2030012322,0.0
Oahu_CC_152,2030022300,1.0
Oahu_CC_152,2030022302,1.0
Oahu_CC_152,2030022304,1.0
Oahu_CC_152,2030022306,1.0
Oahu_CC_152,2030022308,1.0
Oahu_CC_152,2030022310,1.0
Oahu_CC_152,2030022312,1.0
Oahu_CC_152,2030022314,1.0
Oahu_CC_152,2030022316,1.0
Oahu_CC_152,2030022318,1.0
Oahu_CC_152,2030022320,1.0
Oahu_CC_152,2030022322,1.0
Oahu_CC_152,2030032300,0.0
Oahu_CC_152,2030032302,0.0
Oahu_CC_152,2030032304,0.0
Oahu_CC_152,2030032306,0.0
Oahu_CC_152,2030032308,0.0
Oahu_CC_152,2030032310,0.0
Oahu_CC_152,2030032312,0.0
Oahu_CC_152,2030032314,0.0
Oahu_CC_152,2030032316,0.0
Oahu_CC_152,2030032318,1.0
Oahu_CC_152,2030032320,1.0
Oahu_CC_152,2030032322,1.0
Oahu_CC_152,2030042300,1.0
Oahu_CC_152,2030042302,1.0
Oahu_CC_152,2030042304,1.0
Oahu_CC_152,2030042306,1.0
Oahu_CC_152,2030042308,1.0
Oahu_CC_152,2030042310,1.0
Oahu_CC_152,2030042312,1.0
Oahu_CC_152,2030042314,1.0
Oahu_CC_152,2030042316,1.0
Oahu_CC_152,2030042318,1.0
Oahu_CC_152,2030042320,1.0
Oahu_CC_152,2030042322,1.0
Oahu_CC_152,2030052300,1.0
Oahu_CC_152,2030052302,1.0
Oahu_CC_152,2030052304,1.0
Oahu_CC_152,2030052306,1.0
Oahu_CC_152,2030052308,1.0
Oahu_CC_152,2030052310,1.0
Oahu_CC_152,2030052312,1.0
Oahu_CC_152,2030052314,1.0
Oahu_CC_152,2030052316,1.0
Oahu_CC_152,2030052318,1.0
Oahu_CC_152,2030052320,1.0
Oahu_CC_152,2030052322,1.0
Oahu_CC_152,2030062300,1.0
Oahu_CC_152,2030062302,1.0
Oahu_CC_152,2030062304,0.0
Oahu_CC_152,2030062306,1.0
Oahu_CC_152,2030062308,0.0
Oahu_CC_152,2030062310,0.0
Oahu_CC_152,2030062312,0.0
Oahu_CC_152,2030062314,0.0
Oahu_CC_152,2030062316,0.0
Oahu_CC_152,2030062318,1.0
Oahu_CC_152,2030062320,1.0
Oahu_CC_152,2030062322,1.0
Oahu_CC_152,2030072300,0.0
Oahu_CC_152,2030072302,0.0
Oahu_CC_152,2030072304,1.0
Oahu_CC_152,2030072306,1.0
Oahu_CC_152,2030072308,0.0
Oahu_CC_152,2030072310,0.0
Oahu_CC_152,2030072312,0.0
Oahu_CC_152,2030072314,0.0
Oahu_CC_152,2030072316,0.0
Oahu_CC_152,2030072318,1.0
Oahu_CC_152,2030072320,1.0
Oahu_CC_152,2030072322,1.0
Oahu_CC_152,2030082300,1.0
Oahu_CC_152,2030082302,1.0
Oahu_CC_152,2030082304,1.0
Oahu_CC_152,2030082306,1.0
Oahu_CC_152,2030082308,0.0
Oahu_CC_152,2030082310,1.0
Oahu_CC_152,2030082312,1.0
Oahu_CC_152,2030082314,0.0
Oahu_CC_152,2030082316,1.0
Oahu_CC_152,2030082318,1.0
Oahu_CC_152,2030082320,1.0
Oahu_CC_152,2030082322,1.0
Oahu_CC_152,2030092300,1.0
Oahu_CC_152,2030092302,1.0
Oahu_CC_152,2030092304,1.0
Oahu_CC_152,2030092306,1.0
Oahu_CC_152,2030092308,0.0
Oahu_CC_152,2030092310,0.0
Oahu_CC_152,2030092312,0.0
Oahu_CC_152,2030092314,0.0
Oahu_CC_152,2030092316,0.0
Oahu_CC_152,2030092318,1.0
Oahu_CC_152,2030092320,1.0
Oahu_CC_152,2030092322,1.0
Oahu_CC_152,2030102300,1.0
Oahu_CC_152,2030102302,1.0
Oahu_CC_152,2030102304,1.0
Oahu_CC_152,2030102306,1.0
Oahu_CC_152,2030102308,0.0
Oahu_CC_152,2030102310,0.0
Oahu_CC_152,2030102312,0.0
Oahu_CC_152,2030102314,0.0
Oahu_CC_152,2030102316,1.0
Oahu_CC_152,2030102318,1.0
Oahu_CC_152,2030102320,1.0
Oahu_CC_152,2030102322,1.0
Oahu_CC_152,2030112300,1.0
Oahu_CC_152,2030112302,1.0
Oahu_CC_152,2030112304,1.0
Oahu_CC_152,2030112306,1.0
Oahu_CC_152,2030112308,0.0
Oahu_CC_152,2030112310,0.0
Oahu_CC_152,2030112312,0.0
Oahu_CC_152,2030112314,0.0
Oahu_CC_152,2030112316,1.0
Oahu_CC_152,2030112318,1.0
Oahu_CC_152,2030112320,0.0
Oahu_CC_152,2030112322,0.0
Oahu_CC_152,2030122300,1.0
Oahu_CC_152,2030122302,1.0
Oahu_CC_152,2030122304,1.0
Oahu_CC_152,2030122306,1.0
Oahu_CC_152,2030122308,1.0
Oahu_CC_152,2030122310,1.0
Oahu_CC_152,2030122312,0.0
Oahu_CC_152,2030122314,1.0
Oahu_CC_152,2030122316,1.0
Oahu_CC_152,2030122318,1.0
Oahu_CC_152,2030122320,1.0
Oahu_CC_152,2030122322,1.0
Oahu_CC_152,2035012300,0.0
Oahu_CC_152,2035012302,0.0
Oahu_CC_152,2035012304,0.0
Oahu_CC_152,2035012306,0.0
Oahu_CC_152,2035012308,0.0
Oahu_CC_152,2035012310,0.0
Oahu_CC_152,2035012312,0.0
Oahu_CC_152,2035012314,0.0
Oahu_CC_152,2035012316,0.0
Oahu_CC_152,2035012318,1.0
Oahu_CC_152,2035012320,1.0
Oahu_CC_152,2035012322,0.0
Oahu_CC_152,2035022300,1.0
Oahu_CC_152,2035022302,1.0
Oahu_CC_152,2035022304,1.0
Oahu_CC_152,2035022306,1.0
Oahu_CC_152,2035022308,1.0
Oahu_CC_152,2035022310,1.0
Oahu_CC_152,2035022312,1.0
Oahu_CC_152,2035022314,1.0
Oahu_CC_152,2035022316,1.0
Oahu_CC_152,2035022318,1.0
Oahu_CC_152,2035022320,1.0
Oahu_CC_152,2035022322,1.0
Oahu_CC_152,2035032300,0.0
Oahu_CC_152,2035032302,0.0
Oahu_CC_152,2035032304,0.0
Oahu_CC_152,2035032306,0.0
Oahu_CC_152,2035032308,0.0
Oahu_CC_152,2035032310,0.0
Oahu_CC_152,2035032312,0.0
Oahu_CC_152,2035032314,0.0
Oahu_CC_152,2035032316,0.0
Oahu_CC_152,2035032318,1.0
Oahu_CC_152,2035032320,1.0
Oahu_CC_152,2035032322,1.0
Oahu_CC_152,2035042300,1.0
Oahu_CC_152,2035042302,1.0
Oahu_CC_152,2035042304,1.0
Oahu_CC_152,2035042306,1.0
Oahu_CC_152,2035042308,1.0
Oahu_CC_152,2035042310,1.0
Oahu_CC_152,2035042312,1.0
Oahu_CC_152,2035042314,1.0
Oahu_CC_152,2035042316,1.0
Oahu_CC_152,2035042318,1.0
Oahu_CC_152,2035042320,1.0
Oahu_CC_152,2035042322,1.0
Oahu_CC_152,2035052300,1.0
Oahu_CC_152,2035052302,1.0
Oahu_CC_152,2035052304,1.0
Oahu_CC_152,2035052306,1.0
Oahu_CC_152,2035052308,1.0
Oahu_CC_152,2035052310,1.0
Oahu_CC_152,2035052312,1.0
Oahu_CC_152,2035052314,1.0
Oahu_CC_152,2035052316,1.0
Oahu_CC_152,2035052318,1.0
Oahu_CC_152,2035052320,1.0
Oahu_CC_152,2035052322,1.0
Oahu_CC_152,2035062300,1.0
Oahu_CC_152,2035062302,0.0
Oahu_CC_152,2035062304,0.0
Oahu_CC_152,2035062306,1.0
Oahu_CC_152,2035062308,0.0
Oahu_CC_152,2035062310,0.0
Oahu_CC_152,2035062312,0.0
Oahu_CC_152,2035062314,0.0
Oahu_CC_152,2035062316,0.0
Oahu_CC_152,2035062318,1.0
Oahu_CC_152,2035062320,1.0
Oahu_CC_152,2035062322,1.0
Oahu_CC_152,2035072300,0.0
Oahu_CC_152,2035072302,0.0
Oahu_CC_152,2035072304,0.0
Oahu_CC_152,2035072306,0.0
Oahu_CC_152,2035072308,0.0
Oahu_CC_152,2035072310,0.0
Oahu_CC_152,2035072312,0.0
Oahu_CC_152,2035072314,0.0
Oahu_CC_152,2035072316,0.0
Oahu_CC_152,2035072318,1.0
Oahu_CC_152,2035072320,1.0
Oahu_CC_152,2035072322,0.0
Oahu_CC_152,2035082300,1.0
Oahu_CC_152,2035082302,1.0
Oahu_CC_152,2035082304,1.0
Oahu_CC_152,2035082306,1.0
Oahu_CC_152,2035082308,0.0
Oahu_CC_152,2035082310,0.0
Oahu_CC_152,2035082312,0.0
Oahu_CC_152,2035082314,0.0
Oahu_CC_152,2035082316,0.0
Oahu_CC_152,2035082318,1.0
Oahu_CC_152,2035082320,1.0
Oahu_CC_152,2035082322,1.0
Oahu_CC_152,2035092300,1.0
Oahu_CC_152,2035092302,1.0
Oahu_CC_152,2035092304,0.0
Oahu_CC_152,2035092306,1.0
Oahu_CC_152,2035092308,0.0
Oahu_CC_152,2035092310,0.0
Oahu_CC_152,2035092312,0.0
Oahu_CC_152,2035092314,0.0
Oahu_CC_152,2035092316,0.0
Oahu_CC_152,2035092318,1.0
Oahu_CC_152,2035092320,1.0
Oahu_CC_152,2035092322,1.0
Oahu_CC_152,2035102300,1.0
Oahu_CC_152,2035102302,1.0
Oahu_CC_152,2035102304,1.0
Oahu_CC_152,2035102306,1.0
Oahu_CC_152,2035102308,0.0
Oahu_CC_152,2035102310,0.0
Oahu_CC_152,2035102312,0.0
Oahu_CC_152,2035102314,0.0
Oahu_CC_152,2035102316,0.0
Oahu_CC_152,2035102318,1.0
Oahu_CC_152,2035102320,1.0
Oahu_CC_152,2035102322,1.0
Oahu_CC_152,2035112300,1.0
Oahu_CC_152,2035112302,0.0
Oahu_CC_152,2035112304,0.0
Oahu_CC_152,2035112306,0.0
Oahu_CC_152,2035112308,0.0
Oahu_CC_152,2035112310,0.0
Oahu_CC_152,2035112312,0.0
Oahu_CC_152,2035112314,0.0
Oahu_CC_152,2035112316,0.0
Oahu_CC_152,2035112318,1.0
Oahu_CC_152,2035112320,0.0
Oahu_CC_152,2035112322,0.0
Oahu_CC_152,2035122300,0.0
Oahu_CC_152,2035122302,0.0
Oahu_CC_152,2035122304,1.0
Oahu_CC_152,2035122306,1.0
Oahu_CC_152,2035122308,1.0
Oahu_CC_152,2035122310,0.0
Oahu_CC_152,2035122312,0.0
Oahu_CC_152,2035122314,0.0
Oahu_CC_152,2035122316,0.0
Oahu_CC_152,2035122318,1.0
Oahu_CC_152,2035122320,1.0
Oahu_CC_152,2035122322,1.0
Oahu_CC_152,2040012300,0.0
Oahu_CC_152,2040012302,0.0
Oahu_CC_152,2040012304,0.0
Oahu_CC_152,2040012306,1.0
Oahu_CC_152,2040012308,0.0
Oahu_CC_152,2040012310,0.0
Oahu_CC_152,2040012312,0.0
Oahu_CC_152,2040012314,0.0
Oahu_CC_152,2040012316,0.0
Oahu_CC_152,2040012318,1.0
Oahu_CC_152,2040012320,1.0
Oahu_CC_152,2040012322,1.0
Oahu_CC_152,2040022300,1.0
Oahu_CC_152,2040022302,1.0
Oahu_CC_152,2040022304,1.0
Oahu_CC_152,2040022306,1.0
Oahu_CC_152,2040022308,0.0
Oahu_CC_152,2040022310,0.0
Oahu_CC_152,2040022312,0.0
Oahu_CC_152,2040022314,0.0
Oahu_CC_152,2040022316,0.0
Oahu_CC_152,2040022318,1.0
Oahu_CC_152,2040022320,1.0
Oahu_CC_152,2040022322,1.0
Oahu_CC_152,2040032300,0.0
Oahu_CC_152,2040032302,0.0
Oahu_CC_152,2040032304,0.0
Oahu_CC_152,2040032306,0.0
Oahu_CC_152,2040032308,0.0
Oahu_CC_152,2040032310,0.0
Oahu_CC_152,2040032312,0.0
Oahu_CC_152,2040032314,0.0
Oahu_CC_152,2040032316,0.0
Oahu_CC_152,2040032318,-0.0
Oahu_CC_152,2040032320,-0.0
Oahu_CC_152,2040032322,0.0
Oahu_CC_152,2040042300,1.0
Oahu_CC_152,2040042302,1.0
Oahu_CC_152,2040042304,1.0
Oahu_CC_152,2040042306,1.0
Oahu_CC_152,2040042308,1.0
Oahu_CC_152,2040042310,1.0
Oahu_CC_152,2040042312,1.0
Oahu_CC_152,2040042314,1.0
Oahu_CC_152,2040042316,1.0
Oahu_CC_152,2040042318,1.0
Oahu_CC_152,2040042320,1.0
Oahu_CC_152,2040042322,1.0
Oahu_CC_152,2040052300,1.0
Oahu_CC_152,2040052302,1.0
Oahu_CC_152,2040052304,1.0
Oahu_CC_152,2040052306,1.0
Oahu_CC_152,2040052308,1.0
Oahu_CC_152,2040052310,1.0
Oahu_CC_152,2040052312,1.0
Oahu_CC_152,2040052314,1.0
Oahu_CC_152,2040052316,1.0
Oahu_CC_152,2040052318,1.0
Oahu_CC_152,2040052320,1.0
Oahu_CC_152,2040052322,1.0
Oahu_CC_152,2040062300,0.0
Oahu_CC_152,2040062302,0.0
Oahu_CC_152,2040062304,0.0
Oahu_CC_152,2040062306,0.0
Oahu_CC_152,2040062308,0.0
Oahu_CC_152,2040062310,0.0
Oahu_CC_152,2040062312,0.0
Oahu_CC_152,2040062314,0.0
Oahu_CC_152,2040062316,0.0
Oahu_CC_152,2040062318,1.0
Oahu_CC_152,2040062320,1.0
Oahu_CC_152,2040062322,1.0
Oahu_CC_152,2040072300,0.0
Oahu_CC_152,2040072302,0.0
Oahu_CC_152,2040072304,0.0
Oahu_CC_152,2040072306,0.0
Oahu_CC_152,2040072308,0.0
Oahu_CC_152,2040072310,0.0
Oahu_CC_152,2040072312,0.0
Oahu_CC_152,2040072314,0.0
Oahu_CC_152,2040072316,0.0
Oahu_CC_152,2040072318,0.0
Oahu_CC_152,2040072320,0.0
Oahu_CC_152,2040072322,0.0
Oahu_CC_152,2040082300,1.0
Oahu_CC_152,2040082302,1.0
Oahu_CC_152,2040082304,1.0
Oahu_CC_152,2040082306,1.0
Oahu_CC_152,2040082308,0.0
Oahu_CC_152,2040082310,0.0
Oahu_CC_152,2040082312,0.0
Oahu_CC_152,2040082314,0.0
Oahu_CC_152,2040082316,0.0
Oahu_CC_152,2040082318,1.0
Oahu_CC_152,2040082320,1.0
Oahu_CC_152,2040082322,1.0
Oahu_CC_152,2040092300,0.0
Oahu_CC_152,2040092302,0.0
Oahu_CC_152,2040092304,0.0
Oahu_CC_152,2040092306,0.0
Oahu_CC_152,2040092308,0.0
Oahu_CC_152,2040092310,0.0
Oahu_CC_152,2040092312,0.0
Oahu_CC_152,2040092314,0.0
