load_zone	period	Battery	Biodiesel/Coal/Diesel/LNG/LSFO/Pellet-Biomass	Biodiesel/Diesel/LNG	Biodiesel/Diesel/LNG/LSFO	MSW	SUN	WND	hydro	batteries	fuel cells
Oahu	2020	366.117344021	180.0	121.0	955.326	73.0	504.52080596840005	686.1564703665	0	0.0	0
Oahu	2025	433.6405927459	180.0	223.8	676.126	73.0	731.942219232	686.1564703665	0	0.0	0
Oahu	2030	550.73189918539	180.0	170.9	541.726	73.0	793.4660426796099	686.1564703665	0	0.0	0
Oahu	2035	642.99021962439	180.0	57.9	407.42600000000004	73.0	1038.3733641791098	686.5000000000409	0	0.0	0
Oahu	2040	1028.21972739279	180.0	0.0	407.42600000000004	73.0	1329.08089797251	694.642662684691	0	0.0	0
Oahu	2045	2205.3849746663	180.0	0.0	178.586	73.0	2823.86872114261	700.2401367061409	0	0.0	0
