load_zone,period,Biodiesel,Coal,Diesel,LNG,LSFO,Pellet-Biomass,MSW,SUN,WND,Battery,UnservedLoad
Oahu,2020,0.0,1505.357036469547,13.688112480322733,0.0,2582.6633817273723,0.0,375.1848000000005,1021.4212784304281,2082.6119469478494,111.95140623898212,0.0
Oahu,2025,0.0,1434.7871472316015,30.194386548472536,0.0,1835.8914741431495,0.0,375.1848000000005,1710.218655775866,2070.737719113743,257.07413967474525,0.0
Oahu,2030,0.0,1379.6684715990302,6.470763060398814,0.0,1540.3686674329326,0.0,375.1848000000005,2013.3116806639669,2080.958370259458,491.64755170712226,0.0
Oahu,2035,0.0,1369.255228556575,9.392423259049023,0.0,1418.8531577474128,0.0,375.1848000000005,2435.5326437465683,2152.21141086704,704.0501952394939,0.0
Oahu,2040,0.0,1302.4734260398438,1.8327265012697616,0.0,1045.5081987196936,0.0,375.1848000000005,3362.3853289291187,2221.9670811011356,1450.5439037775432,0.0
Oahu,2045,17.839132541335765,0.0,0.0,0.0,0.0,325.60276256429177,375.1848000000005,6014.586630870774,2143.0525160363372,2735.5627172146387,0.0
