load_zone	period	AES	Airport_DSG	Battery_4	Battery_6	Battery_Conting	Battery_Reg	CC_152	CIP_CT	CentralTrackingPV	FlatDistPV	H-Power	Honolulu_8	Honolulu_9	IC_Schofield	Kahe_1	Kahe_2	Kahe_3	Kahe_4	Kahe_5	Kahe_6	Kalaeloa_CC1	Kalaeloa_CC2	Kalaeloa_CC3	OnshoreWind	SlopedDistPV	Waiau_10	Waiau_6	Waiau_7	Waiau_8	Waiau_9	hydro	batteries	fuel cells
Oahu	2020	180.0	8.0	39.6760780897	0.0	86.5151352533	239.926130678	150.586	113.0	60.5208059684	180.264	73.0	53.4	54.4	48.84	0.0	0.0	86.1	85.3	134.3	134.4	90.0	90.0	28.0	686.1564703665	263.736	0.0	0.0	0.0	0.0	0.0	0	0.0	0
Oahu	2025	180.0	8.0	81.1592846277	26.0400421869	86.5151352533	239.926130678	150.586	113.0	287.94221923199996	180.264	73.0	0.0	0.0	48.84	0.0	0.0	0.0	0.0	134.3	134.4	90.0	90.0	28.0	686.1564703665	263.736	49.9	0.0	0.0	0.0	52.9	0	0.0	0
Oahu	2030	180.0	8.0	81.1592846277	141.1953467489	86.5151352533	241.86213255549	150.586	113.0	349.46604267961	180.264	73.0	0.0	0.0	48.84	0.0	0.0	0.0	0.0	134.3	0.0	90.0	90.0	28.0	686.1564703665	263.736	49.9	0.0	0.0	0.0	0.0	0	0.0	0
Oahu	2035	180.0	8.0	41.483206538	319.4272249249	0.0	282.07978816149	150.586	0.0	594.37336417911	180.264	73.0	0.0	0.0	48.84	0.0	0.0	0.0	0.0	0.0	0.0	90.0	90.0	28.0	686.5000000000409	263.736	49.9	0.0	0.0	0.0	0.0	0	0.0	0
Oahu	2040	180.0	0.0	0.0	673.913954858	0.0	354.30577253479	150.586	0.0	1318.77801621851	10.302881754	73.0	0.0	0.0	48.84	0.0	0.0	0.0	0.0	0.0	0.0	90.0	90.0	28.0	694.642662684691	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0
Oahu	2045	180.0	0.0	0.0	1480.791157533	0.0	724.5938171333	150.586	0.0	1266.37262948291	1287.208244257	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	700.2401367061409	270.2878474027	0.0	0.0	0.0	0.0	0.0	0	0.0	0
