generation_project,timepoint,load_zone,ChargeMW,DischargeMW,StateOfCharge
Oahu_Battery_Bulk,2020-12-15 16:00,Oahu,0,0,20.0431
Oahu_Battery_Bulk,2020-12-15 18:00,Oahu,0,10.0216,0
Oahu_Battery_Bulk,2020-12-15 20:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-12-15 22:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-02-20 00:00,Oahu,0,5.76589,0
Oahu_Battery_Bulk,2020-02-20 02:00,Oahu,11.1351,0,20.0431
Oahu_Battery_Bulk,2020-02-20 04:00,Oahu,0,0,20.0431
Oahu_Battery_Bulk,2020-02-20 06:00,Oahu,0,10.0216,0
Oahu_Battery_Bulk,2020-02-20 08:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-02-20 10:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-02-20 12:00,Oahu,11.1351,0,20.0431
Oahu_Battery_Bulk,2020-02-20 14:00,Oahu,0,0,20.0431
Oahu_Battery_Bulk,2020-02-20 16:00,Oahu,0,0,20.0431
Oahu_Battery_Bulk,2020-02-20 18:00,Oahu,0,10.0216,0
Oahu_Battery_Bulk,2020-02-20 20:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-02-20 22:00,Oahu,6.40654,0,11.5318
Oahu_Battery_Bulk,2020-04-10 00:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-04-10 02:00,Oahu,11.1351,0,20.0431
Oahu_Battery_Bulk,2020-04-10 04:00,Oahu,0,3.35407,13.335
Oahu_Battery_Bulk,2020-04-10 06:00,Oahu,0,2.95705,7.42087
Oahu_Battery_Bulk,2020-04-10 08:00,Oahu,0,3.71043,0
Oahu_Battery_Bulk,2020-04-10 10:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-04-10 12:00,Oahu,11.1351,0,20.0431
Oahu_Battery_Bulk,2020-04-10 14:00,Oahu,0,0,20.0431
Oahu_Battery_Bulk,2020-04-10 16:00,Oahu,0,0,20.0431
Oahu_Battery_Bulk,2020-04-10 18:00,Oahu,0,10.0216,0
Oahu_Battery_Bulk,2020-04-10 20:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-04-10 22:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-06-17 00:00,Oahu,0,0,0
Oahu_Battery_Bulk,2020-06-17 02:00,Oahu,11.1351,0,20.0431
Oahu_Battery_Bulk,2020-06-17 04:00,Oahu,0,0,20.0431
Oahu_Battery_Bulk,2020-06-17 06:00,Oahu,0,6.99269,6.05773
Oahu_Battery_Bulk,2020-06-17 08:00,Oahu,0.576429,0,7.0953
Oahu_Battery_Bulk,2020-06-17 10:00,Oahu,0,3.54765,0
Oahu_Battery_Bulk,2020-06-17 12:00,Oahu,11.1351,0,20.0431
Oahu_Battery_Bulk,2020-06-17 14:00,Oahu,0,0,20.0431
Oahu_Battery_Bulk,2020-06-17 16:00,Oahu,0,0,20.0431
