generation_project	timepoint	load_zone	ChargeMW	DischargeMW	StateOfCharge
Oahu_Battery_4	2020-10-23-22:00	Oahu	0	21.5318	0
Oahu_Battery_4	2020-11-23-00:00	Oahu	0	39.6761	0
Oahu_Battery_4	2020-11-23-02:00	Oahu	15.2434	0	26.8284
Oahu_Battery_4	2020-11-23-04:00	Oahu	0	13.4142	0
Oahu_Battery_4	2020-11-23-06:00	Oahu	0	0	0
Oahu_Battery_4	2020-11-23-08:00	Oahu	0	0	0
Oahu_Battery_4	2020-11-23-10:00	Oahu	10.8207	0	19.0445
Oahu_Battery_4	2020-11-23-12:00	Oahu	39.6761	0	88.8744
Oahu_Battery_4	2020-11-23-14:00	Oahu	39.6761	0	158.704
Oahu_Battery_4	2020-11-23-16:00	Oahu	0	16.4297	125.845
Oahu_Battery_4	2020-11-23-18:00	Oahu	0	39.6761	46.4928
Oahu_Battery_4	2020-11-23-20:00	Oahu	0	0	46.4928
Oahu_Battery_4	2020-11-23-22:00	Oahu	18.6701	0	79.3522
Oahu_Battery_4	2020-12-23-00:00	Oahu	39.6761	0	85.7637
Oahu_Battery_4	2020-12-23-02:00	Oahu	39.6761	0	155.594
Oahu_Battery_4	2020-12-23-04:00	Oahu	1.76748	0	158.704
Oahu_Battery_4	2020-12-23-06:00	Oahu	0	26.8341	105.036
Oahu_Battery_4	2020-12-23-08:00	Oahu	0	39.6761	25.684
Oahu_Battery_4	2020-12-23-10:00	Oahu	0	12.842	0
Oahu_Battery_4	2020-12-23-12:00	Oahu	39.6761	0	69.8299
Oahu_Battery_4	2020-12-23-14:00	Oahu	39.6761	0	139.66
Oahu_Battery_4	2020-12-23-16:00	Oahu	0	0	139.66
Oahu_Battery_4	2020-12-23-18:00	Oahu	0	39.6761	60.3076
Oahu_Battery_4	2020-12-23-20:00	Oahu	0	30.1538	0
Oahu_Battery_4	2020-12-23-22:00	Oahu	9.05327	0	15.9338
Oahu_Battery_4	2025-01-23-00:00	Oahu	0	0	0
Oahu_Battery_4	2025-01-23-02:00	Oahu	64.7325	0	113.929
Oahu_Battery_4	2025-01-23-04:00	Oahu	14.4398	0	139.343
Oahu_Battery_4	2025-01-23-06:00	Oahu	0	69.6716	0
Oahu_Battery_4	2025-01-23-08:00	Oahu	0	0	0
Oahu_Battery_4	2025-01-23-10:00	Oahu	81.1593	0	142.84
Oahu_Battery_4	2025-01-23-12:00	Oahu	81.1593	0	285.681
Oahu_Battery_4	2025-01-23-14:00	Oahu	22.1344	0	324.637
Oahu_Battery_4	2025-01-23-16:00	Oahu	0	0	324.637
Oahu_Battery_4	2025-01-23-18:00	Oahu	0	71.9411	180.755
Oahu_Battery_4	2025-01-23-20:00	Oahu	0	66.0218	48.7113
Oahu_Battery_4	2025-01-23-22:00	Oahu	0	24.3556	0
Oahu_Battery_4	2025-02-23-00:00	Oahu	79.6804	0	140.238
Oahu_Battery_4	2025-02-23-02:00	Oahu	28.9158	0	191.129
Oahu_Battery_4	2025-02-23-04:00	Oahu	14.4457	0	216.554
Oahu_Battery_4	2025-02-23-06:00	Oahu	0	81.0594	54.435
Oahu_Battery_4	2025-02-23-08:00	Oahu	0	27.2175	0
Oahu_Battery_4	2025-02-23-10:00	Oahu	49.8461	0	87.7292
Oahu_Battery_4	2025-02-23-12:00	Oahu	81.1593	0	230.57
Oahu_Battery_4	2025-02-23-14:00	Oahu	53.4475	0	324.637
Oahu_Battery_4	2025-02-23-16:00	Oahu	0	0	324.637
Oahu_Battery_4	2025-02-23-18:00	Oahu	0	81.1593	162.319
Oahu_Battery_4	2025-02-23-20:00	Oahu	0	81.1593	0
Oahu_Battery_4	2025-02-23-22:00	Oahu	0	0	0
Oahu_Battery_4	2025-03-23-00:00	Oahu	0	0	0
Oahu_Battery_4	2025-03-23-02:00	Oahu	41.5934	0	73.2043
Oahu_Battery_4	2025-03-23-04:00	Oahu	0	36.6022	0
Oahu_Battery_4	2025-03-23-06:00	Oahu	0	0	0
Oahu_Battery_4	2025-03-23-08:00	Oahu	81.1593	0	142.84
Oahu_Battery_4	2025-03-23-10:00	Oahu	22.1344	0	181.797
Oahu_Battery_4	2025-03-23-12:00	Oahu	81.1593	0	324.637
Oahu_Battery_4	2025-03-23-14:00	Oahu	0	0	324.637
Oahu_Battery_4	2025-03-23-16:00	Oahu	0	0	324.637
Oahu_Battery_4	2025-03-23-18:00	Oahu	0	79.7544	165.128
Oahu_Battery_4	2025-03-23-20:00	Oahu	0	81.1593	2.80974
Oahu_Battery_4	2025-03-23-22:00	Oahu	0	1.40487	0
Oahu_Battery_4	2025-04-23-00:00	Oahu	51.94	0	91.4144
Oahu_Battery_4	2025-04-23-02:00	Oahu	40.2865	0	162.319
Oahu_Battery_4	2025-04-23-04:00	Oahu	0	0	162.319
