ChargeEVs_index_1,ChargeEVs_index_2,ChargeEVs
Oahu,2030082300,25.118930365
Oahu,2030082302,10.3481727242
Oahu,2030082304,4.74486564193
Oahu,2030082306,17.3775749802
Oahu,2030082308,64.9603378095
Oahu,2030082310,45.5877280896
Oahu,2030082312,36.1119148273
Oahu,2030082314,44.7760581688
Oahu,2030082316,57.0128569495
Oahu,2030082318,79.7089516127
Oahu,2030082320,71.2935777214
Oahu,2030082322,51.0716217959
Oahu,2030092300,25.118930365
Oahu,2030092302,10.3481727242
Oahu,2030092304,4.74486564193
Oahu,2030092306,17.3775749802
Oahu,2030092308,64.9603378095
Oahu,2030092310,45.5877280896
Oahu,2030092312,36.1119148273
Oahu,2030092314,44.7760581688
Oahu,2030092316,57.0128569495
Oahu,2030092318,79.7089516127
Oahu,2030092320,71.2935777214
Oahu,2030092322,51.0716217959
Oahu,2030102300,25.118930365
Oahu,2030102302,10.3481727242
Oahu,2030102304,4.74486564193
Oahu,2030102306,17.3775749802
Oahu,2030102308,64.9603378095
Oahu,2030102310,45.5877280896
Oahu,2030102312,36.1119148273
Oahu,2030102314,44.7760581688
Oahu,2030102316,57.0128569495
Oahu,2030102318,79.7089516127
Oahu,2030102320,71.2935777214
Oahu,2030102322,51.0716217959
Oahu,2030112300,25.118930365
Oahu,2030112302,10.3481727242
Oahu,2030112304,4.74486564193
Oahu,2030112306,17.3775749802
Oahu,2030112308,64.9603378095
Oahu,2030112310,45.5877280896
Oahu,2030112312,36.1119148273
Oahu,2030112314,44.7760581688
Oahu,2030112316,57.0128569495
Oahu,2030112318,79.7089516127
Oahu,2030112320,71.2935777214
Oahu,2030112322,51.0716217959
Oahu,2030122300,25.118930365
Oahu,2030122302,10.3481727242
Oahu,2030122304,4.74486564193
Oahu,2030122306,17.3775749802
Oahu,2030122308,64.9603378095
Oahu,2030122310,45.5877280896
Oahu,2030122312,36.1119148273
Oahu,2030122314,44.7760581688
Oahu,2030122316,57.0128569495
Oahu,2030122318,79.7089516127
Oahu,2030122320,71.2935777214
Oahu,2030122322,51.0716217959
Oahu,2035012300,38.0178405525
Oahu,2035012302,15.6620992583
Oahu,2035012304,7.18141826887
Oahu,2035012306,26.3011945646
Oahu,2035012308,98.3183491171
Oahu,2035012310,68.997642514
Oahu,2035012312,54.6558710899
Oahu,2035012314,67.7691691204
Oahu,2035012316,86.2897294371
Oahu,2035012318,120.640575414
Oahu,2035012320,107.903793308
Oahu,2035012322,77.2975897451
Oahu,2035022300,38.0178405525
Oahu,2035022302,15.6620992583
Oahu,2035022304,7.18141826887
Oahu,2035022306,26.3011945646
Oahu,2035022308,98.3183491171
Oahu,2035022310,68.997642514
Oahu,2035022312,54.6558710899
Oahu,2035022314,67.7691691204
Oahu,2035022316,86.2897294371
Oahu,2035022318,120.640575414
Oahu,2035022320,107.903793308
Oahu,2035022322,77.2975897451
Oahu,2035032300,38.0178405525
Oahu,2035032302,15.6620992583
Oahu,2035032304,7.18141826887
Oahu,2035032306,26.3011945646
Oahu,2035032308,98.3183491171
Oahu,2035032310,68.997642514
Oahu,2035032312,54.6558710899
Oahu,2035032314,67.7691691204
Oahu,2035032316,86.2897294371
Oahu,2035032318,120.640575414
Oahu,2035032320,107.903793308
Oahu,2035032322,77.2975897451
Oahu,2035042300,38.0178405525
Oahu,2035042302,15.6620992583
Oahu,2035042304,7.18141826887
Oahu,2035042306,26.3011945646
Oahu,2035042308,98.3183491171
Oahu,2035042310,68.997642514
Oahu,2035042312,54.6558710899
Oahu,2035042314,67.7691691204
Oahu,2035042316,86.2897294371
Oahu,2035042318,120.640575414
Oahu,2035042320,107.903793308
Oahu,2035042322,77.2975897451
Oahu,2035052300,38.0178405525
Oahu,2035052302,15.6620992583
Oahu,2035052304,7.18141826887
Oahu,2035052306,26.3011945646
Oahu,2035052308,98.3183491171
Oahu,2035052310,68.997642514
Oahu,2035052312,54.6558710899
Oahu,2035052314,67.7691691204
Oahu,2035052316,86.2897294371
Oahu,2035052318,120.640575414
Oahu,2035052320,107.903793308
Oahu,2035052322,77.2975897451
Oahu,2035062300,38.0178405525
Oahu,2035062302,15.6620992583
Oahu,2035062304,7.18141826887
Oahu,2035062306,26.3011945646
Oahu,2035062308,98.3183491171
Oahu,2035062310,68.997642514
Oahu,2035062312,54.6558710899
Oahu,2035062314,67.7691691204
Oahu,2035062316,86.2897294371
Oahu,2035062318,120.640575414
Oahu,2035062320,107.903793308
Oahu,2035062322,77.2975897451
Oahu,2035072300,38.0178405525
Oahu,2035072302,15.6620992583
Oahu,2035072304,7.18141826887
Oahu,2035072306,26.3011945646
Oahu,2035072308,98.3183491171
Oahu,2035072310,68.997642514
Oahu,2035072312,54.6558710899
Oahu,2035072314,67.7691691204
Oahu,2035072316,86.2897294371
Oahu,2035072318,120.640575414
Oahu,2035072320,107.903793308
Oahu,2035072322,77.2975897451
Oahu,2035082300,38.0178405525
Oahu,2035082302,15.6620992583
Oahu,2035082304,7.18141826887
Oahu,2035082306,26.3011945646
Oahu,2035082308,98.3183491171
Oahu,2035082310,68.997642514
Oahu,2035082312,54.6558710899
Oahu,2035082314,67.7691691204
Oahu,2035082316,86.2897294371
Oahu,2035082318,120.640575414
Oahu,2035082320,107.903793308
Oahu,2035082322,77.2975897451
Oahu,2035092300,38.0178405525
Oahu,2035092302,15.6620992583
Oahu,2035092304,7.18141826887
Oahu,2035092306,26.3011945646
Oahu,2035092308,98.3183491171
Oahu,2035092310,68.997642514
Oahu,2035092312,54.6558710899
Oahu,2035092314,67.7691691204
Oahu,2035092316,86.2897294371
Oahu,2035092318,120.640575414
Oahu,2035092320,107.903793308
Oahu,2035092322,77.2975897451
Oahu,2035102300,38.0178405525
Oahu,2035102302,15.6620992583
Oahu,2035102304,7.18141826887
Oahu,2035102306,26.3011945646
Oahu,2035102308,98.3183491171
Oahu,2035102310,68.997642514
Oahu,2035102312,54.6558710899
Oahu,2035102314,67.7691691204
Oahu,2035102316,86.2897294371
Oahu,2035102318,120.640575414
Oahu,2035102320,107.903793308
Oahu,2035102322,77.2975897451
Oahu,2035112300,38.0178405525
Oahu,2035112302,15.6620992583
Oahu,2035112304,7.18141826887
Oahu,2035112306,26.3011945646
Oahu,2035112308,98.3183491171
Oahu,2035112310,68.997642514
Oahu,2035112312,54.6558710899
Oahu,2035112314,67.7691691204
Oahu,2035112316,86.2897294371
Oahu,2035112318,120.640575414
Oahu,2035112320,107.903793308
Oahu,2035112322,77.2975897451
Oahu,2035122300,38.0178405525
Oahu,2035122302,15.6620992583
Oahu,2035122304,7.18141826887
Oahu,2035122306,26.3011945646
Oahu,2035122308,98.3183491171
Oahu,2035122310,68.997642514
Oahu,2035122312,54.6558710899
Oahu,2035122314,67.7691691204
Oahu,2035122316,86.2897294371
Oahu,2035122318,120.640575414
Oahu,2035122320,107.903793308
Oahu,2035122322,77.2975897451
Oahu,2040012300,51.5277517488
Oahu,2040012302,21.2277381019
Oahu,2040012304,9.73338654655
Oahu,2040012306,35.6475119188
