load_zone	period	Biodiesel	Coal	Diesel	LNG	LSFO	Pellet-Biomass	MSW	SUN	WND	Battery	UnservedLoad
Oahu	2020	0.6281128290929203	1465.0898051980798	23.376004364258435	0.0	2504.8738273183794	0.0	375.1848000000005	1042.2353622126986	2165.2840823521215	80.7512865346751	0.0
Oahu	2025	0.20937094303097353	1422.9892983421316	27.98773115624427	0.0	1836.473897511292	0.0	375.1848000000005	1636.452827330755	2156.3760202038725	247.24573262775002	0.0
Oahu	2030	0.20937094303097348	1430.328249919517	7.946085453301335	0.0	1597.6619243495568	0.0	375.1848000000005	1822.974781201628	2153.1978534120008	429.60984163819	0.0
Oahu	2035	0.20937094303097348	1371.5649236983888	5.7714492955210375	0.0	1402.2659260462442	0.0	375.1848000000005	2470.348453537017	2150.860456283993	819.738776509426	0.0
Oahu	2040	0.0	1291.9980377228612	-3.5948660762055307e-14	0.0	1002.6872819856632	0.0	375.1848000000005	3499.5811703783443	2157.8543452812455	1582.207113668795	0.0
Oahu	2045	14.961043473649914	0.0	0.0	0.0	0.0	325.72372020919215	375.1848000000005	6148.2287906923075	2028.6018511719662	2856.0813831458368	0.0
