scenario,max_demand_response_share,total_cost,cost_per_kwh,cost_per_kwh_2020,cost_per_kwh_2025,cost_per_kwh_2030,cost_per_kwh_2035,cost_per_kwh_2040,cost_per_kwh_2045,renewable_share_all_years,renewable_share_2020,renewable_share_2025,renewable_share_2030,renewable_share_2035,renewable_share_2040,renewable_share_2045,biofuel_share_all_years,biofuel_share_2020,biofuel_share_2025,biofuel_share_2030,biofuel_share_2035,biofuel_share_2040,biofuel_share_2045
battery_bulk_and_conting,0.0,19449348811.391846,0.12906181555408514,0.12942524356790477,0.13433101568499675,0.129857497118026,0.1292785473314773,0.12829391361425896,0.12001363155414323,0.6664214672179275,0.3854511526241377,0.4546898297709153,0.6423423015524168,0.6885023068069381,0.7277313535295762,0.9999999999999982,0.012530717746133265,0.00015986964877882535,0.00018012718668435995,0.0,0.0,0.0,0.06519064470261617
